name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game,clean_sheet_probability
Joël Veltman,Brighton,Liverpool,2021-10-30,False,DR,90,0,0.0,0,0.0,1,0,0,1.7,0,0,2,0.0,0.0,90.0,0.0
Joël Veltman,Brighton,Newcastle United,2021-11-06,True,DR,90,0,0.0,0,0.12,2,0,2,5.1,0,0,1,1.0,0.0,90.0,0.0
Joël Veltman,Brighton,Leicester City,2021-11-27,True,DC,90,0,0.0,0,0.0,6,0,0,1.6,0,1,0,1.5,0.0,90.0,0.33
Joël Veltman,Brighton,West Ham,2021-12-01,False,DR,69,0,0.03,0,0.0,2,1,0,2.3,0,0,1,3.0,0.0,84.75,0.25
Joël Veltman,Brighton,Southampton,2021-12-04,False,DC,77,0,0.04,0,0.0,2,1,0,3.6,0,0,1,2.75,0.01,83.2,0.2
Joël Veltman,Brighton,Wolverhampton,2021-12-15,True,DC,90,0,0.0,0,0.03,2,0,1,2.8,0,0,1,2.6,0.01,84.33,0.17
Joël Veltman,Brighton,Chelsea,2021-12-29,False,DC,90,0,0.02,0,0.05,2,1,1,5.3,0,0,1,2.8,0.01,85.14,0.14
Joël Veltman,Brighton,Everton,2022-01-02,False,DR,60,0,0.0,0,0.0,2,0,0,2.3,0,0,1,2.8,0.02,82.0,0.14
Joël Veltman,Brighton,Crystal Palace,2022-01-14,True,DR,72,0,0.0,0,0.05,2,0,1,2.6,0,0,1,2.0,0.02,80.89,0.12
Joël Veltman,Brighton,Chelsea,2022-01-18,True,DR,90,0,0.0,0,0.0,2,0,0,1.0,0,0,1,2.0,0.01,81.8,0.11
Joël Veltman,Brighton,Leeds United,2022-01-23,False,DR,76,0,0.0,0,0.0,2,0,0,1.4,0,0,1,2.0,0.0,81.27,0.1
Joël Veltman,Brighton,Watford,2022-02-12,False,DC,90,0,0.0,0,0.57,7,0,2,5.0,1,1,0,2.0,0.0,82.0,0.18
Joël Veltman,Brighton,Manchester United,2022-02-15,False,DR,90,0,0.0,0,0.25,1,0,1,4.6,0,0,2,3.0,0.0,82.62,0.17
Joël Veltman,Brighton,Burnley,2022-02-19,True,DC,90,0,0.0,0,0.0,1,0,0,2.7,0,0,3,2.8,0.0,83.14,0.15
Joël Veltman,Brighton,Aston Villa,2022-02-26,True,DC,90,0,0.0,0,0.0,0,0,0,2.1,0,0,2,2.6,0.0,83.6,0.14
Joël Veltman,Brighton,Newcastle United,2022-03-05,False,DR,90,0,0.02,0,0.03,1,1,1,2.5,0,0,2,2.2,0.0,84.0,0.13
Joël Veltman,Brighton,Liverpool,2022-03-12,True,DC,90,0,0.0,0,0.0,1,0,0,1.1,0,0,2,2.0,0.0,84.35,0.12
Joël Veltman,Brighton,Tottenham,2022-03-16,True,DR,77,0,0.0,0,0.03,0,0,1,4.0,0,0,2,0.8,0.0,83.94,0.12
Joël Veltman,Brighton,Everton,2021-08-28,True,Sub,45,0,0.04,0,0.15,1,1,2,3.5,0,0,1,0.6,0.0,81.89,0.12
Joël Veltman,Brighton,Norwich,2022-04-02,True,DC,90,0,0.38,0,0.0,7,3,0,6.2,1,1,0,0.6,0.01,82.3,0.17
Joël Veltman,Brighton,Arsenal,2022-04-09,False,DC,90,0,0.0,0,0.0,2,0,0,2.4,0,0,1,2.0,0.09,82.67,0.16
Joël Veltman,Brighton,Tottenham,2022-04-16,False,DC,90,0,0.08,0,0.0,6,2,0,5.2,0,1,0,2.2,0.09,83.0,0.2
Joël Veltman,Brighton,Manchester City,2022-04-20,False,DC,90,0,0.0,0,0.0,1,0,0,1.1,0,0,3,3.2,0.1,83.3,0.19
Joël Veltman,Brighton,Southampton,2022-04-24,True,DR,90,0,0.0,0,0.0,1,0,0,2.5,0,0,2,3.4,0.1,83.58,0.18
Joël Veltman,Brighton,Wolverhampton,2022-04-30,False,DC,90,0,0.0,0,0.04,6,0,1,2.9,0,1,0,3.4,0.09,83.84,0.22
Joël Veltman,Brighton,Manchester United,2022-05-07,True,DC,90,0,0.0,0,0.04,6,0,1,2.5,0,1,0,3.2,0.02,84.08,0.25
Joël Veltman,Brighton,Leicester City,2022-05-15,False,DC,90,0,0.0,0,0.0,2,0,0,2.0,0,0,1,4.0,0.02,84.3,0.24
Joël Veltman,Brighton,West Ham,2022-05-22,True,DC,90,1,0.11,0,0.0,8,2,0,0.0,0,0,1,3.2,0.0,84.5,0.23
Joël Veltman,Brighton,Brentford,2021-09-11,False,MR,90,0,0.0,0,0.0,6,0,0,1.3,1,1,0,4.6,0.02,84.69,0.26
Joël Veltman,Brighton,Leeds United,2021-09-19,True,DC,90,0,0.0,0,0.07,1,0,1,3.1,0,0,1,5.6,0.02,84.87,0.25
Joël Veltman,Brighton,Crystal Palace,2021-09-27,False,DMR,90,0,0.0,1,0.09,7,0,1,5.7,2,0,1,4.6,0.02,85.03,0.24
Joël Veltman,Brighton,Arsenal,2021-10-02,True,DMR,90,0,0.0,0,0.09,5,0,1,2.2,0,1,0,4.8,0.22,85.19,0.27
Joël Veltman,Brighton,Norwich,2021-10-16,False,DMR,58,0,0.0,0,0.0,0,0,0,1.4,0,0,0,5.4,0.22,84.36,0.27
Joël Veltman,Brighton,Manchester City,2021-10-23,True,DC,90,0,0.0,0,0.0,0,0,0,2.1,0,0,4,3.8,0.2,84.53,0.26
