name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded
Ben Davies,Liverpool,Brighton,2021-10-30,True,DL,0,0,0.508472740650177,0,0.0,0,1,0,0.0,0,0,0
Ben Davies,Spurs,Manchester United,2021-10-30,True,DL,90,0,0.508472740650177,0,0.0,0,1,0,1.2,0,0,3
Ben Davies,Liverpool,West Ham,2021-11-07,False,DC,0,0,0.0155592132359743,0,0.0229709483683109,0,1,1,0.0,0,0,0
Ben Davies,Spurs,Everton,2021-11-07,False,DC,90,0,0.0155592132359743,0,0.0229709483683109,6,1,1,3.3,0,1,0
Ben Davies,Spurs,Leicester City,2021-11-21,True,DC,90,0,0.4418158233165741,0,0.0,2,1,0,3.4,0,0,1
Ben Davies,Spurs,Brentford,2021-12-02,True,DC,90,0,0.0442683696746826,0,0.0,6,1,0,3.9,0,1,0
Ben Davies,Spurs,Norwich,2021-12-05,True,DC,90,0,0.4639913141727447,1,0.2103611975908279,15,1,2,7.2,3,1,0
Ben Davies,Liverpool,Tottenham,2021-12-19,False,DC,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
Ben Davies,Spurs,Liverpool,2021-12-19,True,DC,90,0,0.0,0,0.0,0,0,0,1.2,0,0,2
Ben Davies,Liverpool,Leeds United,2021-12-28,False,DC,0,0,0.0148259541019797,0,0.0706019848585128,0,1,1,0.0,0,0,0
Ben Davies,Spurs,Southampton,2021-12-28,False,DC,90,0,0.0148259541019797,0,0.0706019848585128,2,1,1,4.9,0,0,1
Ben Davies,Spurs,Watford,2022-01-01,False,DC,90,0,0.0374361500144004,0,0.0472859032452106,6,2,1,6.5,0,1,0
Ben Davies,Spurs,Leeds United,2022-01-19,False,DC,90,0,0.0,0,0.0704031214118003,1,0,1,3.2,0,0,2
Ben Davies,Liverpool,Crystal Palace,2022-01-23,False,DL,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
Ben Davies,Spurs,Chelsea,2022-01-23,False,DL,90,0,0.0,0,0.0,1,0,0,1.2,0,0,2
Ben Davies,Spurs,Southampton,2022-02-09,True,DC,90,0,0.0437875650823116,0,0.0,1,1,0,4.1,0,0,3
Ben Davies,Liverpool,Burnley,2022-02-13,False,DC,0,0,0.0,0,0.0492343008518219,0,0,2,0.0,0,0,0
Ben Davies,Spurs,Wolverhampton,2022-02-13,True,DC,90,0,0.0,0,0.0492343008518219,1,0,2,4.1,0,0,2
Ben Davies,Liverpool,Norwich,2022-02-19,True,DC,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
Ben Davies,Liverpool,Leicester City,2022-02-23,True,DC,0,0,0.0867998152971267,0,0.0,0,1,0,0.0,0,0,0
Ben Davies,Spurs,Manchester City,2022-02-19,False,DC,90,0,0.0,0,0.0,1,0,0,2.4,0,0,2
Ben Davies,Spurs,Burnley,2022-02-23,False,DC,90,0,0.0867998152971267,0,0.0,2,1,0,4.1,0,0,1
Ben Davies,Spurs,Leicester City,2022-02-26,False,DC,90,0,0.0587493367493152,0,0.0,5,1,0,6.1,0,1,0
Ben Davies,Spurs,Everton,2022-03-07,True,DC,90,0,0.0,0,0.0,6,0,0,2.2,0,1,0
Ben Davies,Liverpool,Brighton,2022-03-12,False,DC,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
Ben Davies,Liverpool,Arsenal,2022-03-16,False,DC,0,0,0.0160380695015192,0,0.0,0,1,0,0.0,0,0,0
Ben Davies,Spurs,Manchester United,2022-03-12,False,DC,86,0,0.0,0,0.0,1,0,0,0.9,0,0,3
Ben Davies,Spurs,Brighton,2022-03-16,False,DC,90,0,0.0160380695015192,0,0.0,6,1,0,2.9,0,1,0
Ben Davies,Spurs,West Ham,2022-03-20,True,DC,90,0,0.0,0,0.0,2,0,0,0.8,0,0,1
Ben Davies,Spurs,Newcastle United,2022-04-03,True,DC,90,1,0.4744120836257934,0,0.0,8,1,0,8.2,0,0,1
Ben Davies,Spurs,Aston Villa,2022-04-09,False,DC,90,0,0.0,0,0.0,6,0,0,1.0,0,1,0
Ben Davies,Spurs,Brighton,2022-04-16,True,DC,90,0,0.0,0,0.0,2,0,0,1.6,0,0,1
Ben Davies,Spurs,Brentford,2022-04-23,False,DC,90,0,0.0,0,0.0121854897588491,6,0,1,3.9,0,1,0
Ben Davies,Spurs,Leeds United,2022-05-01,True,DC,90,0,0.0703960508108139,0,0.0831678062677383,1,1,1,4.4,0,0,1
Ben Davies,Liverpool,Tottenham,2022-05-07,True,DC,0,0,0.0884602144360542,0,0.0,0,1,0,0.0,0,0,0
Ben Davies,Spurs,Liverpool,2022-05-07,False,DC,90,0,0.0884602144360542,0,0.0,1,1,0,4.2,0,0,1
Ben Davies,Spurs,Arsenal,2022-05-12,True,DC,81,0,0.0,0,0.0799978822469711,5,0,1,2.9,0,1,0
Ben Davies,Spurs,Burnley,2022-05-15,True,DC,90,0,0.0895356237888336,0,0.0,6,2,0,3.0,0,1,0
Ben Davies,Liverpool,Wolverhampton,2022-05-22,True,DC,0,0,0.0215620677918195,0,0.0,0,1,0,0.0,0,0,0
Ben Davies,Spurs,Norwich,2022-05-22,False,DC,90,0,0.0215620677918195,0,0.0,6,1,0,0.0,0,1,0
Ben Davies,Spurs,Crystal Palace,2021-09-11,False,Sub,30,0,0.0,0,0.0,0,0,0,0.0,0,0,3
