name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Halil Dervişoğlu,Brentford,Tottenham,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.67,0.0,Brentford,False,Chelsea,-4.09
Halil Dervişoğlu,Brentford,Chelsea,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.67,0.0,Brentford,True,West Ham,-2.81
Halil Dervişoğlu,Brentford,West Ham,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.67,0.0,Brentford,False,Liverpool,3.61
Halil Dervişoğlu,Brentford,Liverpool,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.67,0.0,Brentford,True,Arsenal,-0.45
Halil Dervişoğlu,Brentford,Arsenal,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.67,0.0,Brentford,True,Luton,
Halil Dervişoğlu,Brentford,Luton,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.67,0.0,Brentford,False,Brighton,1.94
Halil Dervişoğlu,Brentford,Brighton,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.67,0.0,Brentford,False,Sheffield,
Halil Dervişoğlu,Brentford,Sheffield,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.67,0.0,Brentford,True,Aston Villa,0.1
Halil Dervişoğlu,Brentford,Aston Villa,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.67,0.0,Brentford,True,Wolverhampton,1.61
Halil Dervişoğlu,Brentford,Wolverhampton,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.67,0.0,Brentford,False,Fulham,3.1
Halil Dervişoğlu,Brentford,Fulham,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.67,0.0,Brentford,False,Crystal Palace,0.48
Halil Dervişoğlu,Brentford,Crystal Palace,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.67,0.0,Brentford,True,Nottingham Forest,0.65
Halil Dervişoğlu,Brentford,Nottingham Forest,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.67,0.0,Brentford,False,Tottenham,1.78
Halil Dervişoğlu,Brentford,Tottenham,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.67,0.0,Brentford,True,Manchester City,0.86
Halil Dervişoğlu,Brentford,Manchester City,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.67,0.0,Brentford,False,Wolverhampton,-0.44
Halil Dervişoğlu,Brentford,Wolverhampton,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.67,0.0,Brentford,True,Liverpool,-3.47
Halil Dervişoğlu,Brentford,Liverpool,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.67,0.0,Brentford,False,Manchester City,-1.15
Halil Dervişoğlu,Brentford,Manchester City,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.67,0.0,Brentford,False,West Ham,-2.81
Halil Dervişoğlu,Brentford,West Ham,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.67,0.0,Brentford,True,Chelsea,0.13
