name,position,team,xP,assists,bonus,clean_sheets,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,total_points,was_home,yellow_cards
Odeluga Offiah,DEF,Brighton,1.4,0,0,0,263,0,0,0.0,0,Aston Villa,0,0,0,0,True,0
Odeluga Offiah,DEF,Brighton,0.0,0,0,0,276,0,0,0.0,0,Newcastle United,0,0,0,0,False,0
Odeluga Offiah,DEF,Brighton,-1.5,0,0,0,283,0,0,0.0,0,Liverpool,0,0,0,0,True,0
Odeluga Offiah,DEF,Brighton,-1.5,0,0,0,153,0,0,0.0,0,Tottenham,0,0,0,0,True,0
Odeluga Offiah,DEF,Brighton,0.5,0,0,0,301,0,0,0.0,0,Norwich,0,0,0,0,True,0
Odeluga Offiah,DEF,Brighton,-0.5,0,0,0,311,0,0,0.0,0,Arsenal,0,0,0,0,False,0
Odeluga Offiah,DEF,Brighton,-1.5,0,0,0,327,0,0,0.0,0,Tottenham,0,0,0,0,False,0
Odeluga Offiah,DEF,Brighton,-1.5,0,0,0,295,0,0,0.0,0,Manchester City,0,0,0,0,False,0
Odeluga Offiah,DEF,Brighton,0.0,0,0,0,333,0,0,0.0,0,Southampton,0,0,0,0,True,0
Odeluga Offiah,DEF,Brighton,0.0,0,0,0,350,0,0,0.0,0,Wolverhampton,0,0,0,0,False,0
Odeluga Offiah,DEF,Brighton,-0.5,0,0,0,353,0,0,0.0,0,Manchester United,0,0,0,0,True,0
Odeluga Offiah,DEF,Brighton,0.0,0,0,0,363,0,0,0.0,0,Leicester City,0,0,0,0,False,0
Odeluga Offiah,DEF,Brighton,0.0,0,0,0,373,0,0,0.0,0,West Ham,0,0,0,0,True,0
