name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
João Pedro Junqueira de Jesus,FWD,Watford,0,7.7,2021-12-28,45,West Ham,1,True
João Pedro Junqueira de Jesus,FWD,Watford,0,0.0,2022-02-26,0,Manchester United,0,False
João Pedro Junqueira de Jesus,FWD,Watford,0,2.3,2022-01-01,45,Tottenham,1,True
João Pedro Junqueira de Jesus,FWD,Watford,0,0.0,2021-08-14,0,Aston Villa,0,True
João Pedro Junqueira de Jesus,FWD,Watford,0,0.0,2021-08-21,0,Brighton,0,False
João Pedro Junqueira de Jesus,FWD,Watford,0,2.6,2021-11-28,45,Leeds United,1,False
João Pedro Junqueira de Jesus,FWD,Watford,0,0.7,2021-12-10,32,Brentford,1,False
João Pedro Junqueira de Jesus,FWD,Watford,0,0.0,2021-08-29,0,Tottenham,0,False
João Pedro Junqueira de Jesus,FWD,Watford,0,1.5,2021-10-30,45,Southampton,0,True
João Pedro Junqueira de Jesus,FWD,Watford,0,1.2,2022-02-08,13,West Ham,1,False
João Pedro Junqueira de Jesus,FWD,Watford,0,7.1,2021-12-01,90,Chelsea,2,True
João Pedro Junqueira de Jesus,FWD,Watford,0,3.3,2021-12-04,90,Manchester City,2,True
João Pedro Junqueira de Jesus,FWD,Watford,2,7.7,2021-11-20,13,Manchester United,7,True
João Pedro Junqueira de Jesus,FWD,Watford,0,1.8,2021-11-07,28,Arsenal,1,False
João Pedro Junqueira de Jesus,FWD,Watford,2,14.8,2022-01-15,90,Newcastle United,8,False
João Pedro Junqueira de Jesus,FWD,Watford,0,0.6,2022-02-12,20,Brighton,1,True
João Pedro Junqueira de Jesus,FWD,Watford,0,7.7,2022-01-21,90,Norwich,2,True
João Pedro Junqueira de Jesus,FWD,Watford,0,9.7,2022-02-05,82,Burnley,2,False
João Pedro Junqueira de Jesus,FWD,Watford,0,4.9,2022-03-13,90,Southampton,2,False
João Pedro Junqueira de Jesus,FWD,Watford,0,3.1,2022-04-09,80,Leicester City,2,True
João Pedro Junqueira de Jesus,FWD,Watford,0,1.9,2022-04-02,77,Liverpool,2,False
João Pedro Junqueira de Jesus,FWD,Watford,0,3.8,2022-03-06,90,Arsenal,2,True
João Pedro Junqueira de Jesus,FWD,Watford,0,0.0,2022-03-10,0,Wolverhampton,0,False
João Pedro Junqueira de Jesus,FWD,Watford,0,0.0,2022-02-19,0,Aston Villa,0,False
João Pedro Junqueira de Jesus,FWD,Watford,0,0.0,2022-02-23,0,Crystal Palace,0,True
João Pedro Junqueira de Jesus,FWD,Watford,0,15.1,2022-05-15,90,Leeds United,6,True
João Pedro Junqueira de Jesus,FWD,Watford,0,6.3,2022-04-30,90,Burnley,2,True
João Pedro Junqueira de Jesus,FWD,Watford,0,0.6,2022-04-23,22,Manchester City,1,False
João Pedro Junqueira de Jesus,FWD,Watford,0,3.6,2022-04-16,83,Brentford,2,True
João Pedro Junqueira de Jesus,FWD,Watford,0,0.0,2021-09-11,0,Wolverhampton,0,True
João Pedro Junqueira de Jesus,FWD,Watford,0,0.0,2021-09-18,0,Norwich,0,False
João Pedro Junqueira de Jesus,FWD,Watford,0,0.9,2021-10-02,31,Leicester City,1,False
João Pedro Junqueira de Jesus,FWD,Watford,0,1.8,2021-09-25,26,Newcastle United,1,True
João Pedro Junqueira de Jesus,FWD,Watford,0,2.2,2021-10-16,21,Liverpool,1,True
João Pedro Junqueira de Jesus,FWD,Watford,0,4.0,2021-10-23,26,Everton,4,False
João Pedro Junqueira de Jesus,FWD,Watford,0,0.0,2022-05-22,90,Chelsea,2,False
João Pedro Junqueira de Jesus,FWD,Watford,0,0.0,2022-05-07,0,Crystal Palace,0,False
João Pedro Junqueira de Jesus,FWD,Watford,0,1.9,2022-05-11,90,Everton,2,True
