name,position,team,xP,assists,bonus,clean_sheets,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,total_points,was_home,yellow_cards
Jamie Shackleton,MID,Leeds,0.5,0,0,0,6,0,0,0.0,0,Manchester United,0,0,0,False,0
Jamie Shackleton,MID,Leeds,1.4,0,0,0,97,1,0,1.5,70,Norwich,0,0,1,False,1
Jamie Shackleton,MID,Leeds,0.8,0,0,0,107,0,0,0.0,0,Leeds United,0,0,0,True,0
Jamie Shackleton,MID,Leeds,0.0,0,0,0,118,0,0,0.0,0,Tottenham,0,0,0,False,0
Jamie Shackleton,MID,Leeds,0.2,0,0,0,123,0,0,1.1,45,Brighton,0,0,0,False,1
Jamie Shackleton,MID,Leeds,0.0,0,0,0,133,0,0,0.0,0,Crystal Palace,0,0,0,True,0
Jamie Shackleton,MID,Leeds,0.0,0,0,0,143,0,0,0.0,0,Brentford,0,0,0,True,0
Jamie Shackleton,MID,Leeds,-1.0,0,0,0,155,2,0,0.3,58,Chelsea,0,0,0,False,1
Jamie Shackleton,MID,Leeds,-0.8,0,0,0,170,3,0,1.3,37,Manchester City,0,0,1,False,0
Jamie Shackleton,MID,Leeds,0.0,0,0,0,173,0,0,0.0,0,Arsenal,0,0,0,True,0
Jamie Shackleton,MID,Leeds,0.5,0,0,0,14,0,0,0.7,30,Everton,0,0,1,True,0
Jamie Shackleton,MID,Leeds,0.0,0,0,0,206,0,0,0.0,0,Burnley,0,0,0,True,0
Jamie Shackleton,MID,Leeds,0.0,0,0,0,219,0,0,0.0,0,West Ham,0,0,0,False,0
Jamie Shackleton,MID,Leeds,0.0,0,0,0,226,0,0,0.0,0,Newcastle United,0,0,0,True,0
Jamie Shackleton,MID,Leeds,0.0,0,0,0,231,0,0,0.0,0,Aston Villa,0,0,0,False,0
Jamie Shackleton,MID,Leeds,0.0,0,0,0,244,0,0,0.0,0,Everton,0,0,0,False,0
Jamie Shackleton,MID,Leeds,-1.1,0,0,0,255,0,0,0.0,0,Manchester United,0,0,0,True,0
Jamie Shackleton,MID,Leeds,-1.1,0,0,0,184,3,0,0.7,45,Liverpool,0,0,1,False,0
Jamie Shackleton,MID,Leeds,-0.1,0,0,0,267,1,0,0.3,11,Tottenham,0,0,1,True,0
Jamie Shackleton,MID,Leeds,0.6,0,0,0,273,0,0,0.0,0,Leeds United,0,0,0,False,0
Jamie Shackleton,MID,Leeds,0.6,0,0,0,196,0,0,0.0,0,Aston Villa,0,0,0,True,0
Jamie Shackleton,MID,Leeds,0.8,0,0,0,287,0,0,0.0,0,Norwich,0,0,0,True,0
Jamie Shackleton,MID,Leeds,2.2,1,0,0,29,0,0,4.1,25,Burnley,0,0,4,False,0
Jamie Shackleton,MID,Leeds,-0.1,0,0,0,300,0,0,0.0,0,Wolverhampton,0,0,0,False,0
Jamie Shackleton,MID,Leeds,0.0,0,0,0,305,0,0,0.0,0,Southampton,0,0,0,True,0
Jamie Shackleton,MID,Leeds,0.0,0,0,0,320,0,0,0.0,0,Watford,0,0,0,False,0
Jamie Shackleton,MID,Leeds,0.0,0,0,0,336,0,0,0.0,0,Crystal Palace,0,0,0,False,0
Jamie Shackleton,MID,Leeds,-1.0,0,0,0,343,0,0,0.0,0,Manchester City,0,0,0,True,0
Jamie Shackleton,MID,Leeds,-1.0,0,0,0,351,0,0,0.0,0,Arsenal,0,0,0,False,0
Jamie Shackleton,MID,Leeds,-1.0,0,0,0,323,0,0,0.0,0,Chelsea,0,0,0,True,0
Jamie Shackleton,MID,Leeds,0.2,0,0,0,363,0,0,0.2,22,Brighton,0,0,1,True,0
Jamie Shackleton,MID,Leeds,0.7,0,0,0,372,0,0,0.0,0,Brentford,0,0,0,False,0
Jamie Shackleton,MID,Leeds,1.2,0,0,0,36,0,0,0.0,0,Liverpool,0,0,0,True,0
Jamie Shackleton,MID,Leeds,2.0,0,0,0,46,0,0,0.2,1,Newcastle United,0,0,1,False,0
Jamie Shackleton,MID,Leeds,1.3,0,0,0,56,2,0,3.0,90,West Ham,0,0,2,True,0
Jamie Shackleton,MID,Leeds,2.0,0,0,1,65,0,0,2.5,90,Watford,0,0,3,True,0
Jamie Shackleton,MID,Leeds,2.3,0,0,0,79,1,0,3.1,90,Southampton,0,0,2,False,0
Jamie Shackleton,MID,Leeds,2.0,0,0,0,87,1,0,2.9,90,Wolverhampton,0,0,1,True,1
