name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Declan Rice,West Ham,Manchester City,2022-08-07,True,DMC,90,0.0,0.06,0.0,0.0,2,1.0,0.0,2.5,0,0,2,False,0.0,0.0,90.0,1.0,4.0,1.05,1.56,0.03,2,West Ham,True,Fulham,-1.16
Declan Rice,West Ham,Fulham,2022-10-09,True,DMC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.4,0,0,1,False,2.0,0.06,90.0,1.0,4.0,1.05,1.56,0.03,10,West Ham,False,Southampton,0.62
Declan Rice,West Ham,Southampton,2022-10-16,False,MC,90,1.0,0.04,0.0,0.03,10,2.0,2.0,9.3,3,0,1,False,2.0,0.03,90.0,1.0,4.0,1.05,1.56,0.03,2,West Ham,False,Liverpool,0.54
Declan Rice,West Ham,Liverpool,2022-10-19,False,MC,90,0.0,0.0,0.0,0.3,2,0.0,1.0,4.6,0,0,1,False,4.67,0.03,90.0,1.0,4.0,1.05,1.56,0.03,3,West Ham,True,Bournemouth,-1.59
Declan Rice,West Ham,Bournemouth,2022-10-24,True,DMC,90,0.0,0.07,0.0,0.08,3,3.0,3.0,7.5,0,1,0,False,4.0,0.03,90.0,1.0,4.0,1.05,1.56,0.03,2,West Ham,False,Manchester United,1.98
Declan Rice,West Ham,Manchester United,2022-10-30,False,DMC,90,0.0,0.03,0.0,0.02,2,2.0,1.0,5.5,0,0,1,False,3.8,0.03,90.0,1.0,4.0,1.05,1.56,0.03,2,West Ham,True,Crystal Palace,1.39
Declan Rice,West Ham,Crystal Palace,2022-11-06,True,DMC,90,0.0,0.04,0.0,0.05,2,1.0,1.0,2.6,0,0,2,False,3.8,0.03,90.0,1.0,4.0,1.05,1.56,0.03,2,West Ham,True,Leeds United,-1.15
Declan Rice,West Ham,Leeds United,2022-11-12,True,DMC,90,0.0,0.08,0.0,0.01,2,3.0,1.0,3.2,0,0,2,True,3.8,0.04,90.0,1.0,4.0,1.05,1.56,0.03,2,West Ham,False,Arsenal,-0.04
Declan Rice,West Ham,Arsenal,2022-12-26,False,DMC,90,0.0,0.0,0.0,0.05,2,0.0,2.0,3.8,0,0,3,True,2.2,0.04,90.0,1.0,4.0,1.05,1.56,0.03,2,West Ham,True,Brentford,1.03
Declan Rice,West Ham,Brentford,2022-12-30,True,MC,90,0.0,0.01,0.0,0.0,2,1.0,0.0,3.0,0,0,2,True,2.2,0.04,90.0,1.0,4.0,1.05,1.56,0.03,2,West Ham,False,Leicester City,-1.62
Declan Rice,West Ham,Leicester City,2023-01-04,False,DMC,90,0.0,0.08,0.0,0.05,2,3.0,1.0,1.9,0,0,2,True,2.0,0.03,90.0,1.0,4.0,1.05,1.56,0.03,-1,West Ham,False,Nottingham Forest,2.77
Declan Rice,West Ham,Nottingham Forest,2022-08-14,False,DMC,90,0.0,0.76,0.0,0.0,-1,1.0,0.0,4.1,0,0,1,False,2.0,0.04,90.0,1.0,4.0,1.05,1.56,0.03,1,West Ham,False,Wolverhampton,1.36
Declan Rice,West Ham,Wolverhampton,2023-01-14,False,MC,90,0.0,0.08,0.0,0.08,1,2.0,2.0,5.4,0,0,1,True,1.4,0.19,90.0,1.0,4.0,1.05,1.56,0.03,3,West Ham,True,Everton,-1.58
Declan Rice,West Ham,Everton,2023-01-21,True,MC,90,0.0,0.11,0.0,0.02,3,1.0,1.0,3.9,0,1,0,True,1.2,0.19,90.0,1.0,4.0,1.05,1.56,0.03,7,West Ham,False,Newcastle United,-0.16
Declan Rice,West Ham,Newcastle United,2023-02-04,False,MC,90,0.0,0.0,0.0,0.08,7,0.0,1.0,2.8,2,0,1,True,1.4,0.21,90.0,1.0,4.0,1.05,1.56,0.03,2,West Ham,True,Chelsea,-2.62
Declan Rice,West Ham,Chelsea,2023-02-11,True,MC,90,0.0,0.01,0.0,0.0,2,1.0,0.0,2.4,0,0,1,True,2.4,0.21,90.0,1.0,4.0,1.05,1.56,0.03,2,West Ham,False,Tottenham,1.24
Declan Rice,West Ham,Tottenham,2023-02-19,False,MC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.1,0,0,2,True,2.4,0.19,90.0,1.0,4.0,1.05,1.56,0.03,10,West Ham,True,Nottingham Forest,-3.27
Declan Rice,West Ham,Nottingham Forest,2023-02-25,True,MC,90,1.0,0.03,0.0,0.25,10,1.0,4.0,11.4,2,1,0,True,3.0,0.04,90.0,1.0,4.0,1.05,1.56,0.03,1,West Ham,False,Brighton,0.97
Declan Rice,West Ham,Brighton,2023-03-04,False,DMC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,0.8,0,0,4,True,4.8,0.03,90.0,1.0,4.0,1.05,1.56,0.03,2,West Ham,True,Aston Villa,-0.86
Declan Rice,West Ham,Aston Villa,2023-03-12,True,DMC,90,0.0,0.0,0.0,0.45,2,0.0,2.0,5.2,0,0,1,True,4.4,0.01,90.0,1.0,4.0,1.05,1.56,0.03,3,West Ham,True,Southampton,0.91
Declan Rice,West Ham,Southampton,2023-04-02,True,MC,90,0.0,0.0,0.0,0.0,3,0.0,0.0,2.4,0,1,0,True,3.4,0.01,90.0,1.0,4.0,1.05,1.56,0.03,2,West Ham,True,Newcastle United,1.05
Declan Rice,West Ham,Newcastle United,2023-04-05,True,DMC,90,0.0,0.03,0.0,0.12,2,1.0,1.0,3.7,0,0,5,True,3.6,0.01,90.0,1.0,4.0,1.05,1.56,0.03,2,West Ham,True,Brighton,0.78
Declan Rice,West Ham,Brighton,2022-08-21,True,DMC,90,0.0,0.02,0.0,0.08,2,1.0,2.0,5.1,0,0,2,False,3.6,0.01,90.0,1.0,4.0,1.05,1.56,0.03,2,West Ham,False,Fulham,1.3
Declan Rice,West Ham,Fulham,2023-04-08,False,MC,90,0.0,0.03,0.0,0.0,2,1.0,0.0,3.0,0,1,0,True,2.0,0.01,90.0,1.0,4.0,1.05,1.56,0.03,2,West Ham,True,Arsenal,2.39
Declan Rice,West Ham,Arsenal,2023-04-16,True,MC,90,0.0,0.07,0.0,0.0,2,1.0,0.0,2.3,0,0,2,True,2.2,0.02,90.0,1.0,4.0,1.05,1.56,0.03,9,West Ham,False,Bournemouth,-3.46
Declan Rice,West Ham,Bournemouth,2023-04-23,False,MC,90,1.0,0.11,0.0,0.08,9,2.0,1.0,8.3,1,1,0,True,2.2,0.03,90.0,1.0,4.0,1.05,1.56,0.03,2,West Ham,True,Liverpool,-1.57
Declan Rice,West Ham,Liverpool,2023-04-26,True,DMC,90,0.0,0.0,0.0,0.17,2,0.0,2.0,5.1,0,0,2,True,3.4,0.05,90.0,1.0,4.0,1.05,1.56,0.03,2,West Ham,False,Crystal Palace,0.59
Declan Rice,West Ham,Crystal Palace,2023-04-29,False,DMC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.3,0,0,4,True,3.4,0.05,90.0,1.0,4.0,1.05,1.56,0.03,0,West Ham,False,Manchester City,1.66
Declan Rice,West Ham,Manchester City,,False,,0,,,,,0,,,0.0,0,0,0,False,3.4,0.04,86.9,1.0,4.0,1.05,1.56,0.03,3,West Ham,True,Manchester United,-1.91
Declan Rice,West Ham,Manchester United,2023-05-07,True,DMC,90,0.0,0.03,0.0,0.0,3,1.0,0.0,3.4,0,1,0,True,3.0,0.04,87.0,1.0,4.0,1.05,1.56,0.03,1,West Ham,False,Brentford,3.32
