name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded,starts,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Fabio Henrique Tavares,Liverpool,Fulham,False,58,1,1.6,0,0,1,False,1.0,Liverpool,False,Arsenal,2.26
Fabio Henrique Tavares,Liverpool,Arsenal,False,21,1,0.2,0,0,1,False,2.0,Liverpool,True,Manchester City,-0.87
Fabio Henrique Tavares,Liverpool,Manchester City,True,72,2,1.0,0,1,0,False,1.0,Liverpool,True,West Ham,-0.03
Fabio Henrique Tavares,Liverpool,West Ham,True,32,1,0.3,0,0,0,False,2.0,Liverpool,False,Nottingham Forest,1.75
Fabio Henrique Tavares,Liverpool,Nottingham Forest,False,90,2,1.2,0,0,1,False,2.0,Liverpool,True,Leicester City,-2.17
Fabio Henrique Tavares,Liverpool,Leicester City,True,60,2,1.7,0,0,1,False,2.0,Liverpool,False,Tottenham,1.56
Fabio Henrique Tavares,Liverpool,Tottenham,False,90,2,4.6,0,0,1,False,2.0,Liverpool,True,Southampton,-2.6
Fabio Henrique Tavares,Liverpool,Southampton,True,90,2,1.8,0,0,1,True,2.0,Liverpool,False,Aston Villa,1.03
Fabio Henrique Tavares,Liverpool,Aston Villa,False,90,2,2.3,0,0,1,True,0.0,Liverpool,True,Leeds United,-1.23
Fabio Henrique Tavares,Liverpool,Leeds United,True,0,0,0.0,0,0,0,False,2.0,Liverpool,False,Brentford,2.56
Fabio Henrique Tavares,Liverpool,Brentford,False,90,2,3.0,0,0,3,True,2.0,Liverpool,True,Crystal Palace,1.28
Fabio Henrique Tavares,Liverpool,Crystal Palace,True,90,2,4.0,0,0,1,False,2.0,Liverpool,False,Brighton,1.25
Fabio Henrique Tavares,Liverpool,Brighton,False,67,2,1.9,0,0,2,True,1.0,Liverpool,True,Chelsea,-1.38
Fabio Henrique Tavares,Liverpool,Chelsea,True,8,1,1.2,0,0,0,False,0.0,Liverpool,False,Wolverhampton,1.32
Fabio Henrique Tavares,Liverpool,Wolverhampton,False,0,0,0.0,0,0,0,False,3.0,Liverpool,True,Everton,-1.61
Fabio Henrique Tavares,Liverpool,Everton,True,90,3,2.2,0,1,0,True,2.0,Liverpool,False,Newcastle United,-0.43
Fabio Henrique Tavares,Liverpool,Newcastle United,False,90,2,2.9,0,1,0,True,0.0,Liverpool,False,Crystal Palace,0.35
Fabio Henrique Tavares,Liverpool,Crystal Palace,False,19,0,0.6,0,0,0,False,2.0,Liverpool,True,Wolverhampton,-1.46
Fabio Henrique Tavares,Liverpool,Wolverhampton,True,90,2,2.1,0,1,0,True,2.0,Liverpool,True,Manchester United,-2.66
Fabio Henrique Tavares,Liverpool,Manchester United,True,78,2,1.9,0,1,0,True,2.0,Liverpool,False,Bournemouth,-0.9
Fabio Henrique Tavares,Liverpool,Bournemouth,False,64,2,0.6,0,0,1,True,2.0,Liverpool,False,Manchester City,1.11
Fabio Henrique Tavares,Liverpool,Manchester City,False,90,2,1.7,0,0,4,True,2.0,Liverpool,False,Chelsea,0.3
Fabio Henrique Tavares,Liverpool,Chelsea,False,90,2,3.3,0,1,0,True,1.0,Liverpool,False,Manchester United,0.18
Fabio Henrique Tavares,Liverpool,Manchester United,False,31,1,2.4,0,0,0,False,1.0,Liverpool,True,Arsenal,-0.54
Fabio Henrique Tavares,Liverpool,Arsenal,True,77,1,2.3,0,0,2,True,1.0,Liverpool,False,Leicester City,-2.79
Fabio Henrique Tavares,Liverpool,Leicester City,False,84,1,1.8,0,0,1,True,4.0,Liverpool,True,Nottingham Forest,-1.23
Fabio Henrique Tavares,Liverpool,Nottingham Forest,True,59,4,3.9,0,0,1,True,2.0,Liverpool,False,West Ham,2.89
Fabio Henrique Tavares,Liverpool,West Ham,False,90,2,5.6,0,0,1,True,2.0,Liverpool,True,Tottenham,0.66
Fabio Henrique Tavares,Liverpool,Tottenham,True,90,2,2.6,0,0,3,True,3.0,Liverpool,True,Fulham,0.57
Fabio Henrique Tavares,Liverpool,Fulham,True,90,3,2.9,0,1,0,True,2.0,Liverpool,True,Brentford,-2.96
Fabio Henrique Tavares,Liverpool,Brentford,True,90,2,2.0,0,1,0,True,3.0,Liverpool,False,Leeds United,0.15
Fabio Henrique Tavares,Liverpool,Leeds United,False,90,3,1.9,0,1,0,True,1.0,Liverpool,True,Aston Villa,-0.35
Fabio Henrique Tavares,Liverpool,Aston Villa,True,80,1,2.7,0,0,1,True,4.0,Liverpool,False,Southampton,2.18
Fabio Henrique Tavares,Liverpool,Southampton,False,56,4,0.0,0,0,3,True,3.0,Liverpool,True,Bournemouth,-4.12
Fabio Henrique Tavares,Liverpool,Bournemouth,True,90,3,3.1,0,1,0,False,2.0,Liverpool,True,Newcastle United,-0.89
Fabio Henrique Tavares,Liverpool,Newcastle United,True,90,2,1.4,0,0,1,False,2.0,Liverpool,False,Everton,1.81
Fabio Henrique Tavares,Liverpool,Everton,False,90,2,4.3,0,1,0,False,2.0,Liverpool,True,Brighton,1.7
Fabio Henrique Tavares,Liverpool,Brighton,True,90,2,2.0,0,0,3,False,,Nott'm Forest,False,Arsenal,1.87
