name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Kalvin Phillips,Man City,West Ham,2022-08-07,False,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0,False,0.0,0.0,1.0,0.0,1.0,0.77,1.17,0.02,0,Man City,True,Southampton,-3.23
Kalvin Phillips,Man City,Southampton,,True,,0,,,,,0,,,0.0,0,0,0,False,1.0,0.0,0.5,0.0,1.0,0.77,1.17,0.02,0,Man City,False,Liverpool,0.57
Kalvin Phillips,Man City,Liverpool,,False,,0,,,,,0,,,0.0,0,0,0,False,0.5,0.0,0.33,0.0,1.0,0.77,1.17,0.02,0,Man City,True,Brighton,-2.1
Kalvin Phillips,Man City,Brighton,,True,,0,,,,,0,,,0.0,0,0,0,False,0.33,0.0,0.25,0.0,1.0,0.77,1.17,0.02,0,Man City,False,Leeds United,-0.19
Kalvin Phillips,Man City,Leeds United,,False,,0,,,,,0,,,0.0,0,0,0,False,0.25,0.0,0.2,0.0,1.0,0.77,1.17,0.02,0,Man City,True,Fulham,-1.5
Kalvin Phillips,Man City,Fulham,,True,,0,,,,,0,,,0.0,0,0,0,False,0.2,0.0,0.17,0.0,1.0,0.77,1.17,0.02,0,Man City,True,Brentford,0.69
Kalvin Phillips,Man City,Brentford,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.14,0.0,1.0,0.77,1.17,0.02,0,Man City,False,Leicester City,-3.74
Kalvin Phillips,Man City,Leicester City,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.12,0.0,1.0,0.77,1.17,0.02,0,Man City,True,Everton,-1.11
Kalvin Phillips,Man City,Everton,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.11,0.0,1.0,0.77,1.17,0.02,1,Man City,False,Chelsea,-0.75
Kalvin Phillips,Man City,Chelsea,2023-01-05,False,Sub,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0,False,0.0,0.0,0.5,0.0,1.0,0.77,1.17,0.02,0,Man City,True,Bournemouth,-4.45
Kalvin Phillips,Man City,Bournemouth,,True,,0,,,,,0,,,0.0,0,0,0,False,0.2,0.0,0.45,0.0,1.0,0.77,1.17,0.02,0,Man City,False,Manchester United,-1.52
Kalvin Phillips,Man City,Manchester United,,False,,0,,,,,0,,,0.0,0,0,0,False,0.2,0.0,0.42,0.0,1.0,0.77,1.17,0.02,0,Man City,True,Tottenham,1.5
