name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Granit Xhaka,Arsenal,Crystal Palace,2022-08-05,False,DMC,90,0.0,0.0,0.0,0.04,2,0.0,1.0,3.4,0,1,0,False,0.0,0.0,90.0,1.0,2.0,1.1,2.44,0.03,2,Arsenal,True,Liverpool,-1.54
Granit Xhaka,Arsenal,Liverpool,2022-10-09,True,DMC,90,0.0,0.06,0.0,0.0,2,1.0,0.0,4.2,0,0,2,False,2.0,0.0,90.0,1.0,2.0,1.1,2.44,0.03,3,Arsenal,False,Leicester City,-2.6
Granit Xhaka,Arsenal,Leicester City,2022-10-16,False,DMC,90,0.0,0.0,0.0,0.0,3,0.0,0.0,1.3,0,1,0,False,2.0,0.03,90.0,1.0,2.0,1.1,2.44,0.03,10,Arsenal,False,Southampton,0.93
Granit Xhaka,Arsenal,Southampton,2022-10-23,False,MC,90,1.0,0.39,0.0,0.23,10,2.0,3.0,12.5,3,0,1,False,2.33,0.02,90.0,1.0,2.0,1.1,2.44,0.03,3,Arsenal,True,Nottingham Forest,-1.27
Granit Xhaka,Arsenal,Nottingham Forest,2022-10-30,True,MC,74,0.0,0.04,0.0,0.21,3,1.0,2.0,4.5,0,1,0,False,4.25,0.11,86.8,1.0,2.0,1.1,2.44,0.03,3,Arsenal,False,Chelsea,-1.61
Granit Xhaka,Arsenal,Chelsea,2022-11-06,False,MC,90,0.0,0.05,0.0,0.0,3,2.0,0.0,4.7,0,1,0,False,4.0,0.1,87.33,1.0,2.0,1.1,2.44,0.03,1,Arsenal,False,Wolverhampton,-2.55
Granit Xhaka,Arsenal,Wolverhampton,2022-11-12,False,MC,15,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,True,4.2,0.11,77.0,1.0,2.0,1.1,2.44,0.03,5,Arsenal,True,West Ham,0.89
Granit Xhaka,Arsenal,West Ham,2022-12-26,True,MC,90,0.0,0.07,1.0,0.13,5,2.0,2.0,8.7,0,0,1,True,4.0,0.1,78.62,1.0,2.0,1.1,2.44,0.03,2,Arsenal,False,Brighton,-4.25
Granit Xhaka,Arsenal,Brighton,2022-12-31,False,MC,90,0.0,0.0,0.0,0.12,2,0.0,1.0,2.7,0,0,2,True,4.4,0.31,79.89,1.0,2.0,1.1,2.44,0.03,2,Arsenal,True,Newcastle United,-1.68
Granit Xhaka,Arsenal,Newcastle United,2023-01-03,True,MC,90,0.0,0.24,0.0,0.17,2,2.0,3.0,8.2,0,1,0,True,2.8,0.23,80.9,1.0,2.0,1.1,2.44,0.03,12,Arsenal,True,Leeds United,-3.9
Granit Xhaka,Arsenal,Leeds United,2022-08-13,True,DMC,90,1.0,0.62,1.0,0.09,12,2.0,2.0,10.8,2,0,2,False,2.6,0.27,81.73,1.0,2.0,1.1,2.44,0.03,3,Arsenal,False,Tottenham,0.46
Granit Xhaka,Arsenal,Tottenham,2023-01-15,False,MC,90,0.0,0.11,0.0,0.38,3,1.0,1.0,4.6,0,1,0,True,4.4,0.59,82.42,1.0,2.0,1.1,2.44,0.03,5,Arsenal,True,Manchester United,-2.18
Granit Xhaka,Arsenal,Manchester United,2023-01-22,True,MC,90,0.0,0.0,1.0,0.76,5,0.0,4.0,9.5,0,0,2,True,4.8,0.61,83.0,1.0,2.0,1.1,2.44,0.03,2,Arsenal,False,Everton,1.49
Granit Xhaka,Arsenal,Everton,2023-02-04,False,MC,90,0.0,0.08,0.0,0.1,2,2.0,2.0,4.5,0,0,1,True,4.8,0.59,83.5,1.0,2.0,1.1,2.44,0.03,2,Arsenal,True,Brentford,-0.02
Granit Xhaka,Arsenal,Brentford,2023-02-11,True,MC,80,0.0,0.02,0.0,0.14,2,1.0,3.0,6.1,0,0,1,True,4.8,0.61,83.27,1.0,2.0,1.1,2.44,0.03,2,Arsenal,True,Manchester City,0.69
Granit Xhaka,Arsenal,Manchester City,2023-02-15,True,MC,82,0.0,0.02,0.0,0.0,2,1.0,0.0,1.5,0,0,3,True,4.8,0.56,83.19,1.0,2.0,1.1,2.44,0.03,2,Arsenal,False,Aston Villa,-0.83
Granit Xhaka,Arsenal,Aston Villa,2023-02-18,False,MC,78,0.0,0.04,0.0,0.0,2,1.0,0.0,1.6,0,0,2,True,2.8,0.25,82.88,1.0,2.0,1.1,2.44,0.03,3,Arsenal,False,Leeds United,-1.65
Granit Xhaka,Arsenal,Leeds United,2023-02-25,False,MC,90,0.0,0.0,0.0,0.05,3,0.0,1.0,3.1,0,1,0,True,2.6,0.23,83.28,1.0,2.0,1.1,2.44,0.03,3,Arsenal,True,Everton,-2.68
Granit Xhaka,Arsenal,Everton,2023-03-01,True,MC,71,0.0,0.0,0.0,0.0,3,0.0,0.0,1.1,0,1,0,True,2.2,0.03,82.63,1.0,2.0,1.1,2.44,0.03,1,Arsenal,True,Bournemouth,-1.36
Granit Xhaka,Arsenal,Bournemouth,2023-03-04,True,Sub,6,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0,False,2.4,0.02,78.8,1.0,2.0,1.1,2.44,0.03,3,Arsenal,False,Fulham,-0.97
