name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded,starts,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Claudio Gomes,Man City,Southampton,True,0,0,0.0,0,0,0,False,0.0,Man City,False,Liverpool,-0.75
Claudio Gomes,Man City,Liverpool,False,0,0,0.0,0,0,0,False,0.0,Man City,True,Brighton,-3.14
Claudio Gomes,Man City,Brighton,True,0,0,0.0,0,0,0,False,0.0,Man City,False,Leeds United,-0.78
Claudio Gomes,Man City,Leeds United,False,0,0,0.0,0,0,0,False,0.0,Man City,True,Fulham,
Claudio Gomes,Man City,Fulham,True,0,0,0.0,0,0,0,False,0.0,Man City,True,Brentford,-2.21
Claudio Gomes,Man City,Brentford,True,0,0,0.0,0,0,0,False,0.0,Man City,False,Leicester City,-4.33
Claudio Gomes,Man City,Leicester City,False,0,0,0.0,0,0,0,False,0.0,Man City,True,Everton,-2.28
Claudio Gomes,Man City,Everton,True,0,0,0.0,0,0,0,False,0.0,Man City,False,Chelsea,-2.24
Claudio Gomes,Man City,Chelsea,False,0,0,0.0,0,0,0,False,0.0,Man City,False,Manchester United,-1.51
Claudio Gomes,Man City,Manchester United,False,0,0,0.0,0,0,0,False,0.0,Man City,True,Tottenham,6.86
Claudio Gomes,Man City,Tottenham,True,0,0,0.0,0,0,0,False,0.0,Man City,True,Wolverhampton,-0.23
Claudio Gomes,Man City,Wolverhampton,True,0,0,0.0,0,0,0,False,0.0,Man City,False,Tottenham,0.63
Claudio Gomes,Man City,Tottenham,False,0,0,0.0,0,0,0,False,0.0,Man City,True,Aston Villa,0.75
Claudio Gomes,Man City,Aston Villa,True,0,0,0.0,0,0,0,False,0.0,Man City,False,Arsenal,-0.86
Claudio Gomes,Man City,Arsenal,False,0,0,0.0,0,0,0,False,0.0,Man City,False,Nottingham Forest,
Claudio Gomes,Man City,Nottingham Forest,False,0,0,0.0,0,0,0,False,0.0,Man City,False,Bournemouth,
Claudio Gomes,Man City,Bournemouth,False,0,0,0.0,0,0,0,False,0.0,Man City,True,Newcastle United,-4.65
Claudio Gomes,Man City,Newcastle United,True,0,0,0.0,0,0,0,False,0.0,Man City,False,Crystal Palace,-0.84
Claudio Gomes,Man City,Crystal Palace,False,0,0,0.0,0,0,0,False,0.0,Man City,True,Liverpool,0.31
Claudio Gomes,Man City,Liverpool,True,0,0,0.0,0,0,0,False,0.0,Man City,False,Southampton,2.42
Claudio Gomes,Man City,Southampton,False,0,0,0.0,0,0,0,False,0.0,Man City,True,Leeds United,0.66
Claudio Gomes,Man City,Leeds United,True,0,0,0.0,0,0,0,False,0.0,Man City,True,Arsenal,-4.53
Claudio Gomes,Man City,Arsenal,True,0,0,0.0,0,0,0,False,0.0,Man City,False,Fulham,
Claudio Gomes,Man City,Fulham,False,0,0,0.0,0,0,0,False,0.0,Man City,True,West Ham,-2.19
Claudio Gomes,Man City,West Ham,True,0,0,0.0,0,0,0,False,0.0,Man City,True,Leicester City,-6.74
Claudio Gomes,Man City,Leicester City,True,0,0,0.0,0,0,0,False,0.0,Man City,False,Everton,
Claudio Gomes,Man City,Everton,False,0,0,0.0,0,0,0,False,0.0,Man City,True,Chelsea,
Claudio Gomes,Man City,Chelsea,True,0,0,0.0,0,0,0,False,0.0,Man City,False,Brighton,-5.24
Claudio Gomes,Man City,Brighton,False,0,0,0.0,0,0,0,False,0.0,Man City,False,Brentford,
Claudio Gomes,Man City,Brentford,False,0,0,0.0,0,0,0,False,0.0,Man City,True,Crystal Palace,2.59
Claudio Gomes,Man City,Crystal Palace,True,0,0,0.0,0,0,0,False,0.0,Man City,True,Nottingham Forest,-4.96
Claudio Gomes,Man City,Nottingham Forest,True,0,0,0.0,0,0,0,False,0.0,Man City,False,Aston Villa,0.45
Claudio Gomes,Man City,Aston Villa,False,0,0,0.0,0,0,0,False,0.0,Man City,False,Wolverhampton,-3.6
Claudio Gomes,Man City,Wolverhampton,False,0,0,0.0,0,0,0,False,0.0,Man City,True,Manchester United,-0.61
Claudio Gomes,Man City,Manchester United,True,0,0,0.0,0,0,0,False,,Wolves,False,Manchester United,-0.63
