goals,shots,xG,time,position,date,xA,assists,key_passes
0.0,0.0,0.0,18.0,Sub,2024-05-19,0.0,0.0,0.0
1.0,1.0,0.0784157142043113,90.0,MC,2024-05-12,0.1047531962394714,0.0,2.0
0.0,0.0,0.0,20.0,Sub,2024-05-06,0.0,0.0,0.0
0.0,0.0,0.0,7.0,Sub,2024-04-28,0.1700226068496704,0.0,2.0
0.0,1.0,0.055626206099987,62.0,MC,2024-03-03,0.0,0.0,0.0
0.0,1.0,0.333510547876358,71.0,MC,2024-02-23,0.1407040804624557,0.0,2.0
1.0,2.0,0.16428804397583,75.0,MC,2024-02-16,0.0,0.0,0.0
0.0,0.0,0.0,47.0,Sub,2024-02-11,0.1290376782417297,0.0,1.0
0.0,0.0,0.0,74.0,DMC,2024-01-30,0.0,0.0,0.0
0.0,3.0,0.6283881664276123,90.0,DMC,2024-01-20,0.0203310642391443,0.0,1.0
0.0,0.0,0.0,2.0,Sub,2023-12-30,0.0,0.0,0.0
0.0,0.0,0.0,52.0,DMC,2023-12-23,0.0379972346127033,0.0,1.0
0.0,0.0,0.0,87.0,MC,2023-12-15,0.0,0.0,0.0
0.0,0.0,0.0,90.0,MC,2023-12-09,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DMC,2023-12-06,0.0,0.0,0.0
0.0,0.0,0.0,90.0,MC,2023-12-02,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DMC,2023-11-25,0.0,0.0,0.0
0.0,0.0,0.0,90.0,MC,2023-11-12,0.0,0.0,0.0
1.0,1.0,0.0231653992086648,90.0,MC,2023-11-05,0.0,0.0,0.0
0.0,0.0,0.0,87.0,MC,2023-10-29,0.0,0.0,0.0
0.0,0.0,0.0,90.0,MC,2023-10-21,0.1651497185230255,0.0,1.0
0.0,2.0,0.1073843836784362,86.0,MC,2023-10-07,0.018126843497157,0.0,1.0
0.0,0.0,0.0,90.0,MC,2023-10-01,0.0,0.0,0.0
0.0,1.0,0.0477729067206382,90.0,MC,2023-09-23,0.0,0.0,0.0
0.0,2.0,0.068180613219738,73.0,DMC,2023-09-18,0.0293233785778284,0.0,1.0
0.0,1.0,0.0174687523394823,77.0,MC,2023-09-02,0.0,0.0,0.0
0.0,0.0,0.0,71.0,MC,2023-08-18,0.0,0.0,0.0
0.0,0.0,0.0,90.0,MC,2023-08-12,0.0158710777759552,0.0,1.0
3.0,15.0,1.5242007337510581,1989.0,,,0.8313168790191409,0.0,13.0
0.13574660633484162,0.6787330316742081,0.06896835899326055,1989.0,,,0.03761614837190683,0.0,0.588235294117647
