goals,shots,xG,time,position,date,xA,assists,key_passes
0.0,0.0,0.0,4.0,Sub,2023-12-26,0.0,0.0,0.0
0.0,2.0,0.1290092170238495,22.0,Sub,2023-12-23,0.0805829018354415,0.0,1.0
1.0,1.0,0.4756366610527038,14.0,Sub,2023-12-10,0.0,0.0,0.0
0.0,0.0,0.0,7.0,Sub,2023-12-06,0.0,0.0,0.0
0.0,0.0,0.0,1.0,Sub,2023-12-03,0.0,0.0,0.0
0.0,0.0,0.0,11.0,Sub,2023-11-27,0.0,0.0,0.0
0.0,0.0,0.0,11.0,Sub,2023-11-12,0.0,0.0,0.0
0.0,0.0,0.0,9.0,Sub,2023-11-04,0.0,0.0,0.0
0.0,1.0,0.0889220535755157,48.0,FW,2023-10-23,0.0,0.0,0.0
0.0,1.0,0.051728256046772,90.0,FW,2023-10-07,0.4540187120437622,0.0,3.0
0.0,3.0,0.1399879306554794,35.0,Sub,2023-10-02,0.041505042463541,0.0,1.0
0.0,0.0,0.0,7.0,Sub,2023-09-23,0.0,0.0,0.0
1.0,1.0,0.7391039133071899,27.0,Sub,2023-09-16,0.0,0.0,0.0
2.0,9.0,1.6243880316615105,286.0,,,0.5761066563427447,0.0,5.0
0.6293706293706294,2.8321678321678325,0.5111710589144614,286.0,,,0.18129230444352107,0.0,1.5734265734265735
