name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Solly March,Brighton,Manchester United,2022-08-07,False,90,0.0,0.05,0.0,0.0,5,1.0,0.0,3.2,0,0,0.07,5.0,0.05,90.0,0,0,0,0,0,2.0,Brighton,True,Newcastle United,,0.73
Solly March,Brighton,Newcastle United,2022-08-13,True,74,0.0,0.22,0.0,0.41,2,3.0,2.0,8.9,0,0,0.29,3.5,0.14,82.0,0,0,0,0,0,3.0,Brighton,False,West Ham,,0.14
Solly March,Brighton,West Ham,2022-08-21,False,84,0.0,0.44,0.0,0.0,3,2.0,0.0,3.5,0,0,0.37,3.33,0.24,82.67,0,0,0,0,0,3.0,Brighton,True,Leicester City,,0.83
Solly March,Brighton,Leicester City,2022-08-27,True,69,0.0,0.68,0.0,0.03,3,4.0,1.0,7.1,0,0,0.36,3.25,0.35,79.25,0,0,0,0,0,2.0,Brighton,False,Fulham,,1.37
Solly March,Brighton,Fulham,2022-08-30,False,90,0.0,0.05,0.0,0.0,2,1.0,0.0,2.7,0,0,0.4,3.0,0.29,81.4,0,0,0,0,0,5.0,Brighton,True,Leeds United,,-0.79
Solly March,Brighton,Leeds United,2022-09-04,True,90,0.0,0.63,0.0,0.03,5,6.0,1.0,9.9,0,0,0.41,3.0,0.4,82.83,0,0,0,0,0,6.0,Brighton,False,Liverpool,,-1.33
Solly March,Brighton,Liverpool,2022-10-01,False,90,0.0,0.0,1.0,0.75,6,0.0,2.0,6.2,1,0,0.37,3.8,0.56,83.86,0,0,0,0,0,2.0,Brighton,True,Tottenham,,1.07
Solly March,Brighton,Tottenham,2022-10-08,True,90,0.0,0.03,0.0,0.03,2,1.0,1.0,2.9,0,0,0.49,3.6,0.48,84.62,0,0,0,0,0,2.0,Brighton,False,Brentford,,-0.55
Solly March,Brighton,Brentford,2022-10-14,False,90,0.0,0.58,0.0,0.1,2,3.0,3.0,12.5,0,0,0.52,3.4,0.46,85.22,0,0,0,0,0,3.0,Brighton,True,Nottingham Forest,,
Solly March,Brighton,Nottingham Forest,2022-10-18,True,90,0.0,0.05,0.0,0.1,3,1.0,3.0,8.2,0,0,0.55,3.6,0.46,85.7,0,0,0,0,0,5.0,Brighton,False,Manchester City,,-1.26
Solly March,Brighton,Manchester City,2022-10-22,False,90,0.0,0.05,1.0,0.03,5,1.0,1.0,5.8,0,0,0.51,3.6,0.54,86.09,0,0,0,0,0,2.0,Brighton,True,Chelsea,,-0.25
Solly March,Brighton,Chelsea,2022-10-29,True,90,0.0,0.03,0.0,0.0,2,1.0,0.0,3.9,0,0,0.5,2.8,0.35,86.42,0,0,0,0,0,2.0,Brighton,False,Wolverhampton,,-0.46
Solly March,Brighton,Wolverhampton,2022-11-05,False,90,0.0,0.62,0.0,0.14,2,3.0,2.0,11.4,0,0,0.52,2.8,0.47,86.69,0,0,0,0,0,2.0,Brighton,True,Aston Villa,,0.55
Solly March,Brighton,Aston Villa,2022-11-13,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0,1,0.49,2.8,0.35,86.93,0,0,0,0,0,13.0,Brighton,False,Southampton,,-1.07
Solly March,Brighton,Southampton,2022-12-26,False,82,1.0,0.04,1.0,0.64,13,1.0,3.0,12.5,3,1,0.44,4.8,0.55,86.6,0,0,0,0,0,1.0,Brighton,True,Arsenal,,0.36
Solly March,Brighton,Arsenal,2022-12-31,True,75,0.0,0.02,0.0,0.08,1,1.0,1.0,3.0,0,1,0.67,4.0,0.34,85.88,0,0,0,0,0,11.0,Brighton,False,Everton,,-0.63
Solly March,Brighton,Everton,2023-01-03,False,78,1.0,0.33,0.0,0.37,11,4.0,1.0,12.8,3,1,0.69,5.8,0.4,85.41,0,0,0,0,0,19.0,Brighton,True,Liverpool,,-0.53
Solly March,Brighton,Liverpool,2023-01-14,True,90,2.0,0.88,1.0,0.87,19,4.0,4.0,20.1,3,1,1.1,9.2,0.66,85.67,0,0,0,0,0,2.0,Brighton,False,Leeds United,,-0.8
Solly March,Brighton,Leeds United,2023-01-21,False,90,0.0,0.54,0.0,0.0,2,3.0,0.0,3.7,0,1,5.89,9.2,0.76,85.89,0,0,0,0,0,3.0,Brighton,True,Bournemouth,,1.46
Solly March,Brighton,Bournemouth,2023-02-04,True,88,0.0,0.15,0.0,0.29,3,3.0,1.0,4.3,0,1,6.45,7.2,0.59,86.0,0,0,0,0,0,10.0,Brighton,False,Crystal Palace,,0.13
Solly March,Brighton,Crystal Palace,2023-02-11,False,90,1.0,0.44,0.0,1.11,10,4.0,4.0,15.0,3,1,5.72,9.0,0.67,86.19,0,0,0,0,0,2.0,Brighton,True,Fulham,,-0.3
Solly March,Brighton,Fulham,2023-02-18,True,90,0.0,0.5,0.0,1.25,2,3.0,5.0,11.4,0,1,6.88,7.2,0.7,86.36,0,0,0,0,0,3.0,Brighton,True,West Ham,,0.63
Solly March,Brighton,West Ham,2023-03-04,True,75,0.0,0.16,0.0,0.09,3,2.0,1.0,7.0,0,1,7.67,4.0,0.36,85.87,0,0,0,0,0,2.0,Brighton,False,Leicester City,,-0.05
Solly March,Brighton,Leicester City,2023-03-11,False,90,0.0,0.06,0.0,0.04,2,1.0,1.0,11.8,0,1,10.2,4.0,0.26,86.04,0,0,0,0,0,9.0,Brighton,True,Crystal Palace,,0.81
