name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Yegor Yarmolyuk,Brentford,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Brentford,False,Nottingham Forest,,
Yegor Yarmolyuk,Brentford,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Brentford,False,Manchester City,,-1.26
Yegor Yarmolyuk,Brentford,Manchester City,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Brentford,True,Tottenham,,1.07
Yegor Yarmolyuk,Brentford,Tottenham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Brentford,False,West Ham,,0.14
Yegor Yarmolyuk,Brentford,West Ham,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Brentford,True,Liverpool,,-0.53
Yegor Yarmolyuk,Brentford,Liverpool,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Brentford,True,Bournemouth,,1.46
Yegor Yarmolyuk,Brentford,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Brentford,False,Leicester City,,-0.05
Yegor Yarmolyuk,Brentford,Leicester City,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Brentford,True,Southampton,,-0.38
Yegor Yarmolyuk,Brentford,Southampton,2023-02-04,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Brentford,False,Arsenal,,-0.0
Yegor Yarmolyuk,Brentford,Arsenal,2023-02-11,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Brentford,True,Crystal Palace,,0.81
Yegor Yarmolyuk,Brentford,Crystal Palace,2023-02-18,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Brentford,True,Fulham,,-0.3
Yegor Yarmolyuk,Brentford,Fulham,,True,0,,,,,0,,,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0,0.0,Brentford,False,Everton,,-0.63
Yegor Yarmolyuk,Brentford,Everton,2023-03-11,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0,0.0,Brentford,False,Southampton,,-1.07
Yegor Yarmolyuk,Brentford,Southampton,2023-03-15,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0,0.0,Brentford,True,Leeds United,,-0.79
Yegor Yarmolyuk,Brentford,Leeds United,,True,0,,,,,0,,,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0,0.0,Brentford,False,Brighton,,-0.39
Yegor Yarmolyuk,Brentford,Brighton,,False,0,,,,,0,,,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0,0.0,Brentford,False,Manchester United,,-0.1
Yegor Yarmolyuk,Brentford,Manchester United,,False,0,,,,,0,,,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0,0.0,Brentford,True,Newcastle United,,0.73
Yegor Yarmolyuk,Brentford,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0,0.0,Brentford,False,Wolverhampton,,-0.46
Yegor Yarmolyuk,Brentford,Wolverhampton,2023-04-15,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0,0.0,Brentford,True,Aston Villa,,0.55
Yegor Yarmolyuk,Brentford,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0,0.0,Brentford,False,Chelsea,,-0.72
Yegor Yarmolyuk,Brentford,Chelsea,,False,0,,,,,0,,,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0,0.0,Brentford,True,Nottingham Forest,,
Yegor Yarmolyuk,Brentford,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0,0.0,Brentford,False,Liverpool,,-1.33
Yegor Yarmolyuk,Brentford,Liverpool,,False,0,,,,,0,,,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0,0.0,Brentford,True,West Ham,,0.63
Yegor Yarmolyuk,Brentford,West Ham,,True,0,,,,,0,,,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0,0.0,Brentford,False,Tottenham,,-0.03
Yegor Yarmolyuk,Brentford,Tottenham,,False,0,,,,,0,,,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0,0.0,Brentford,True,Manchester City,,-1.17
Yegor Yarmolyuk,Brentford,Manchester City,,True,0,,,,,0,,,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0,,Brentford,True,Tottenham,,1.07
