name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Joe Rothwell,Bournemouth,Aston Villa,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0,Bournemouth,True,Leeds United,,-0.79
Joe Rothwell,Bournemouth,Leeds United,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0,Bournemouth,False,Fulham,,1.37
Joe Rothwell,Bournemouth,Fulham,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,1,Bournemouth,True,Southampton,,-0.38
Joe Rothwell,Bournemouth,Southampton,2022-10-19,True,Sub,13,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,False,0.0,0.0,3.25,0,0,0,0,0,0,Bournemouth,False,West Ham,,0.14
Joe Rothwell,Bournemouth,West Ham,,False,,0,,,,,0,,,0.0,0,0,0,False,0.25,0.0,2.6,0,0,0,0,0,0,Bournemouth,True,Tottenham,,1.07
Joe Rothwell,Bournemouth,Tottenham,,True,,0,,,,,0,,,0.0,0,0,0,False,0.2,0.0,2.17,0,0,0,0,0,1,Bournemouth,False,Leicester City,,-0.05
Joe Rothwell,Bournemouth,Leicester City,2022-11-05,False,Sub,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,False,0.2,0.0,2.14,0,0,0,0,0,0,Bournemouth,True,Everton,,0.34
Joe Rothwell,Bournemouth,Everton,,True,,0,,,,,0,,,0.0,0,0,0,False,0.4,0.0,1.88,0,0,0,0,0,0,Bournemouth,False,Chelsea,,-0.72
Joe Rothwell,Bournemouth,Chelsea,,False,,0,,,,,0,,,0.0,0,0,0,False,0.4,0.0,1.67,0,0,0,0,0,1,Bournemouth,True,Crystal Palace,,0.81
Joe Rothwell,Bournemouth,Crystal Palace,2022-12-31,True,Sub,20,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0,False,0.2,0.0,3.5,0,0,0,0,0,1,Bournemouth,False,Manchester United,,-0.1
Joe Rothwell,Bournemouth,Manchester United,2023-01-03,False,Sub,6,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,1,False,0.4,0.0,3.73,0,0,0,0,0,0,Bournemouth,False,Manchester City,,-1.26
Joe Rothwell,Bournemouth,Manchester City,,False,,0,,,,,0,,,0.0,0,0,0,False,0.6,0.0,3.42,0,0,0,0,0,1,Bournemouth,False,Brentford,,-0.55
Joe Rothwell,Bournemouth,Brentford,2023-01-14,False,Sub,12,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0,False,0.4,0.0,4.08,0,0,0,0,0,3,Bournemouth,True,Nottingham Forest,,
Joe Rothwell,Bournemouth,Nottingham Forest,2023-01-21,True,MC,74,0.0,0.04,0.0,0.24,3,1.0,3.0,6.4,0,1,0,True,0.6,0.0,9.07,0,0,0,0,0,1,Bournemouth,False,Brighton,,-0.39
Joe Rothwell,Bournemouth,Brighton,2023-02-04,False,Sub,24,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0,0,1,False,1.2,0.01,10.07,0,0,0,0,0,0,Bournemouth,True,Newcastle United,,0.73
Joe Rothwell,Bournemouth,Newcastle United,,True,,0,,,,,0,,,0.0,0,0,0,False,1.2,0.01,9.44,0,0,0,0,0,1,Bournemouth,False,Wolverhampton,,-0.46
Joe Rothwell,Bournemouth,Wolverhampton,2023-02-18,False,Sub,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,False,1.0,0.01,11.53,0,0,0,0,0,1,Bournemouth,True,Manchester City,,-1.17
