name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Naouirou Ahamada,Crystal Palace,Manchester United,2023-02-04,False,8,0.0,0.03,0.0,0.05,1,1.0,1.0,0.5,0,0,1.0,0.03,8.0,1.0,Crystal Palace,True,Brighton,-0.1,-0.71
Naouirou Ahamada,Crystal Palace,Brighton,2023-02-11,True,6,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,1.0,0.02,7.0,1.0,Crystal Palace,False,Brentford,1.96,-0.55
Naouirou Ahamada,Crystal Palace,Brentford,2023-02-18,False,10,0.0,0.08,0.0,0.0,1,1.0,0.0,0.3,0,0,1.0,0.04,8.0,0.0,Crystal Palace,True,Liverpool,3.6,-0.53
Naouirou Ahamada,Crystal Palace,Liverpool,,True,0,,,,,0,,,0.0,0,0,0.75,0.03,6.0,0.0,Crystal Palace,False,Aston Villa,0.99,0.59
Naouirou Ahamada,Crystal Palace,Aston Villa,2023-03-04,False,15,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.6,0.02,7.8,1.0,Crystal Palace,True,Manchester City,-0.0,-1.17
Naouirou Ahamada,Crystal Palace,Manchester City,2023-03-11,True,29,0.0,0.0,0.0,0.04,1,0.0,1.0,1.6,0,0,0.6,0.02,11.33,1.0,Crystal Palace,False,Brighton,0.95,-0.39
Naouirou Ahamada,Crystal Palace,Brighton,2023-03-15,False,10,0.0,0.07,0.0,0.0,1,1.0,0.0,0.4,0,0,0.6,0.03,11.14,1.0,Crystal Palace,False,Arsenal,1.99,-0.0
Naouirou Ahamada,Crystal Palace,Arsenal,2023-03-19,False,8,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0.6,0.01,10.75,0.0,Crystal Palace,True,Leeds United,3.21,-0.79
Naouirou Ahamada,Crystal Palace,Leeds United,,True,0,,,,,0,,,0.0,0,0,0.6,0.01,9.56,0.0,Crystal Palace,False,Leicester City,2.85,-0.05
Naouirou Ahamada,Crystal Palace,Leicester City,,False,0,,,,,0,,,0.0,0,0,0.6,0.01,8.6,0.0,Crystal Palace,False,Southampton,-0.34,-1.07
Naouirou Ahamada,Crystal Palace,Southampton,,False,0,,,,,0,,,0.0,0,0,0.4,0.01,7.82,0.0,Crystal Palace,True,Everton,-1.9,0.34
Naouirou Ahamada,Crystal Palace,Everton,,True,0,,,,,0,,,0.0,0,0,0.2,0.0,7.17,0.0,Crystal Palace,False,Wolverhampton,-4.3,-0.46
Naouirou Ahamada,Crystal Palace,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,6.62,0.0,Crystal Palace,True,West Ham,3.67,0.63
Naouirou Ahamada,Crystal Palace,West Ham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,6.14,0.0,Crystal Palace,False,Tottenham,6.04,-0.03
Naouirou Ahamada,Crystal Palace,Tottenham,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,5.73,0.0,Crystal Palace,True,Bournemouth,,1.46
Naouirou Ahamada,Crystal Palace,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,5.38,0.0,Crystal Palace,False,Fulham,,1.37
Naouirou Ahamada,Crystal Palace,Fulham,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,5.06,1.0,Crystal Palace,True,Nottingham Forest,,
Naouirou Ahamada,Crystal Palace,Nottingham Forest,2023-05-28,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0.2,0.0,4.83,0.0,Crystal Palace,False,Sheffield,,-0.61
