name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Chris Wood,FWD,Nott'm Forest,3,6.7,2024-03-16,74,Luton,158139,1,9,False
Chris Wood,FWD,Nott'm Forest,2,5.1,2023-08-18,6,Sheffield,49924,0,7,True
Chris Wood,FWD,Nott'm Forest,0,0.0,2024-02-24,0,Aston Villa,76804,0,0,False
Chris Wood,FWD,Nott'm Forest,0,0.0,2023-08-12,1,Arsenal,50055,0,1,False
Chris Wood,FWD,Nott'm Forest,0,2.9,2023-08-26,9,Manchester United,62854,0,1,False
Chris Wood,FWD,Nott'm Forest,0,1.4,2023-12-15,22,Tottenham,67898,0,1,True
Chris Wood,FWD,Nott'm Forest,2,13.7,2023-12-23,90,Bournemouth,64254,1,11,True
Chris Wood,FWD,Nott'm Forest,0,0.0,2023-11-05,0,Aston Villa,79740,0,0,True
Chris Wood,FWD,Nott'm Forest,0,0.0,2023-10-29,0,Liverpool,89678,0,0,False
Chris Wood,FWD,Nott'm Forest,0,1.4,2023-11-12,14,West Ham,64640,0,1,False
Chris Wood,FWD,Nott'm Forest,0,0.1,2023-12-30,90,Manchester United,180873,1,2,True
Chris Wood,FWD,Nott'm Forest,0,7.1,2023-11-25,62,Brighton,76273,1,2,True
Chris Wood,FWD,Nott'm Forest,0,0.7,2023-12-06,32,Fulham,78462,0,1,False
Chris Wood,FWD,Nott'm Forest,0,0.0,2023-12-09,6,Wolverhampton,73573,0,1,False
Chris Wood,FWD,Nott'm Forest,3,20.2,2023-12-26,90,Newcastle United,70822,1,17,False
Chris Wood,FWD,Nott'm Forest,0,4.0,2023-12-02,90,Everton,86372,1,2,True
Chris Wood,FWD,Nott'm Forest,0,0.4,2024-01-30,45,Arsenal,195811,1,1,True
Chris Wood,FWD,Nott'm Forest,2,12.4,2024-01-20,90,Brentford,181338,1,8,False
Chris Wood,FWD,Nott'm Forest,0,0.0,2024-02-04,0,Bournemouth,168493,0,0,False
Chris Wood,FWD,Nott'm Forest,0,0.0,2024-02-10,0,Newcastle United,114278,0,0,True
Chris Wood,FWD,Nott'm Forest,0,0.0,2024-03-02,0,Liverpool,73408,0,0,True
Chris Wood,FWD,Nott'm Forest,2,10.0,2024-03-30,90,Crystal Palace,108508,1,8,True
Chris Wood,FWD,Nott'm Forest,0,2.6,2024-03-10,90,Brighton,68202,1,2,False
Chris Wood,FWD,Nott'm Forest,0,0.0,2024-02-17,0,West Ham,88835,0,0,True
Chris Wood,FWD,Nott'm Forest,2,9.4,2024-04-02,90,Fulham,140550,1,8,True
Chris Wood,FWD,Nott'm Forest,0,0.3,2023-09-02,25,Chelsea,60176,0,1,False
Chris Wood,FWD,Nott'm Forest,0,0.2,2023-09-18,2,Burnley,58639,0,1,True
Chris Wood,FWD,Nott'm Forest,0,9.3,2024-04-07,67,Tottenham,174730,1,6,False
Chris Wood,FWD,Nott'm Forest,0,1.7,2023-09-23,15,Manchester City,54298,0,1,False
Chris Wood,FWD,Nott'm Forest,0,1.9,2023-10-07,75,Crystal Palace,50243,1,2,False
Chris Wood,FWD,Nott'm Forest,3,19.1,2023-10-21,90,Luton,55843,1,13,True
Chris Wood,FWD,Nott'm Forest,0,1.6,2024-04-13,90,Wolverhampton,249457,1,2,True
Chris Wood,FWD,Nott'm Forest,0,0.2,2023-10-01,9,Brentford,52719,0,1,True
Chris Wood,FWD,Nott'm Forest,0,3.3,2024-05-04,89,Sheffield,213964,1,2,False
Chris Wood,FWD,Nott'm Forest,3,14.3,2024-05-19,78,Burnley,183013,1,13,False
Chris Wood,FWD,Nott'm Forest,0,4.4,2024-04-28,90,Manchester City,190898,1,2,True
Chris Wood,FWD,Nott'm Forest,0,6.8,2024-04-21,90,Everton,225255,1,2,False
Chris Wood,FWD,Nott'm Forest,0,6.2,2024-05-11,90,Chelsea,163343,1,2,True
