name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Julián Álvarez,FWD,Man City,2,8.7,2023-08-19,90,Newcastle United,488030,1,7,True
Julián Álvarez,FWD,Man City,0,14.3,2023-08-11,90,Burnley,396614,1,5,False
Julián Álvarez,FWD,Man City,0,0.9,2024-02-24,15,Bournemouth,2657210,0,1,False
Julián Álvarez,FWD,Man City,0,13.2,2023-08-27,90,Sheffield,876700,1,2,False
Julián Álvarez,FWD,Man City,0,6.4,2023-12-16,90,Crystal Palace,3266671,1,2,True
Julián Álvarez,FWD,Man City,0,5.9,2023-10-29,86,Manchester United,3463180,1,2,False
Julián Álvarez,FWD,Man City,0,6.5,2023-11-25,90,Liverpool,3301296,1,2,True
Julián Álvarez,FWD,Man City,0,6.6,2023-11-12,78,Chelsea,3356349,1,5,False
Julián Álvarez,FWD,Man City,0,7.9,2023-11-04,70,Bournemouth,3467933,1,2,True
Julián Álvarez,FWD,Man City,1,8.6,2023-12-30,90,Sheffield,3645671,1,7,True
Julián Álvarez,FWD,Man City,0,0.2,2023-12-06,67,Aston Villa,3028311,1,2,False
Julián Álvarez,FWD,Man City,0,5.7,2023-12-10,90,Luton,2985228,1,5,False
Julián Álvarez,FWD,Man City,2,19.5,2023-12-27,90,Everton,2959376,1,8,False
Julián Álvarez,FWD,Man City,0,13.2,2023-12-03,86,Tottenham,3073869,1,5,True
Julián Álvarez,FWD,Man City,3,12.0,2024-01-31,86,Burnley,3668726,1,13,True
Julián Álvarez,FWD,Man City,0,13.0,2024-01-13,90,Newcastle United,3828811,1,2,False
Julián Álvarez,FWD,Man City,0,6.5,2024-02-10,76,Everton,3166145,1,2,True
Julián Álvarez,FWD,Man City,0,11.2,2024-02-05,90,Brentford,3514069,1,2,False
Julián Álvarez,FWD,Man City,0,0.0,2024-03-31,0,Arsenal,1908962,0,0,True
Julián Álvarez,FWD,Man City,0,5.0,2024-03-03,31,Manchester United,2447048,0,4,True
Julián Álvarez,FWD,Man City,0,2.3,2024-03-10,68,Liverpool,2064590,1,2,False
Julián Álvarez,FWD,Man City,0,8.6,2024-02-17,63,Chelsea,2770981,1,2,True
Julián Álvarez,FWD,Man City,0,7.0,2024-02-20,88,Brentford,2770981,1,5,True
Julián Álvarez,FWD,Man City,0,11.8,2024-04-03,90,Aston Villa,1854197,1,2,True
Julián Álvarez,FWD,Man City,0,3.8,2024-04-06,73,Crystal Palace,1830717,1,2,False
Julián Álvarez,FWD,Man City,2,6.0,2023-09-02,89,Fulham,957184,1,14,True
Julián Álvarez,FWD,Man City,1,11.3,2023-09-16,90,West Ham,1614672,1,9,False
Julián Álvarez,FWD,Man City,0,12.8,2024-04-13,90,Luton,1822912,1,5,True
Julián Álvarez,FWD,Man City,0,1.6,2023-10-08,67,Arsenal,3245457,1,2,False
Julián Álvarez,FWD,Man City,3,6.5,2023-10-21,90,Brighton,3332646,1,9,True
Julián Álvarez,FWD,Man City,0,3.7,2023-09-23,56,Nottingham Forest,2985141,1,1,True
Julián Álvarez,FWD,Man City,3,10.3,2023-09-30,90,Wolverhampton,3209003,1,8,False
Julián Álvarez,FWD,Man City,0,5.2,2024-05-04,8,Wolverhampton,1794495,0,5,True
Julián Álvarez,FWD,Man City,0,0.0,2024-05-19,0,West Ham,1674441,0,0,True
Julián Álvarez,FWD,Man City,0,3.3,2024-04-28,88,Nottingham Forest,1830147,1,2,False
Julián Álvarez,FWD,Man City,0,8.2,2024-04-25,90,Brighton,1742172,1,6,False
Julián Álvarez,FWD,Man City,0,5.4,2024-05-11,8,Fulham,1725693,0,5,False
Julián Álvarez,FWD,Man City,0,0.2,2024-05-14,1,Tottenham,1725693,0,1,False
