name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,starts,total_points,was_home
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2024-03-16,0,Luton,0,6904,0,0,False
Joe Worrall,DEF,Nott'm Forest,0,0,0.51,1,4.8,2023-08-18,90,Sheffield,0,8283,1,2,True
Joe Worrall,DEF,Nott'm Forest,0,0,0.75,2,1.8,2023-08-12,89,Arsenal,0,6457,1,1,False
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2024-02-24,0,Aston Villa,0,7157,0,0,False
Joe Worrall,DEF,Nott'm Forest,0,0,3.83,3,0.0,2023-08-26,66,Manchester United,0,7554,1,-2,False
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2023-12-23,0,Bournemouth,0,8127,0,0,True
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2023-12-15,0,Tottenham,0,8211,0,0,True
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2023-10-29,0,Liverpool,0,9075,0,0,False
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2023-11-12,0,West Ham,0,8790,0,0,False
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2023-11-05,0,Aston Villa,0,8880,0,0,True
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2023-11-25,0,Brighton,0,8672,0,0,True
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2023-12-09,0,Wolverhampton,0,8298,0,0,False
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2023-12-30,0,Manchester United,0,8028,0,0,True
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2023-12-06,0,Fulham,0,8427,0,0,False
Joe Worrall,DEF,Nott'm Forest,0,0,0.13,0,0.8,2023-12-26,1,Newcastle United,0,8094,0,1,False
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2023-12-02,0,Everton,0,8563,0,0,True
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2024-01-30,0,Arsenal,0,7911,0,0,True
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2024-02-10,0,Newcastle United,0,7584,0,0,True
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2024-01-20,0,Brentford,0,7933,0,0,False
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2024-02-04,0,Bournemouth,0,7870,0,0,False
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2024-03-30,0,Crystal Palace,0,6870,0,0,True
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2024-03-02,0,Liverpool,0,7056,0,0,True
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2024-03-10,0,Brighton,0,6975,0,0,False
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2024-02-17,0,West Ham,0,7340,0,0,True
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2024-04-02,0,Fulham,0,6849,0,0,True
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2024-04-07,0,Tottenham,0,6818,0,0,False
Joe Worrall,DEF,Nott'm Forest,3,1,2.13,0,2.9,2023-09-02,90,Chelsea,0,7252,1,9,False
Joe Worrall,DEF,Nott'm Forest,0,0,0.56,1,1.7,2023-09-18,90,Burnley,0,10282,1,2,True
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2024-04-13,0,Wolverhampton,0,6773,0,0,True
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2023-10-07,0,Crystal Palace,0,9487,0,0,False
Joe Worrall,DEF,Nott'm Forest,0,0,1.1,2,1.0,2023-10-21,12,Luton,0,9546,0,0,True
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2023-09-23,0,Manchester City,0,10072,0,0,False
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2023-10-01,0,Brentford,0,9775,0,0,True
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2024-05-04,0,Sheffield,0,6685,0,0,False
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2024-05-19,0,Burnley,0,6618,0,0,False
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2024-04-28,0,Manchester City,0,6702,0,0,True
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2024-04-21,0,Everton,0,6727,0,0,False
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2024-05-11,0,Chelsea,0,6648,0,0,True
