name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Amadou Onana,MID,Everton,0,0,4,1.0,2023-08-20,90,Aston Villa,1,2,False
Amadou Onana,MID,Everton,0,0,1,3.3,2023-08-26,90,Wolverhampton,1,2,True
Amadou Onana,MID,Everton,0,0,1,6.7,2023-08-12,90,Fulham,1,2,True
Amadou Onana,MID,Everton,0,0,1,0.9,2024-02-24,41,Brighton,0,0,False
Amadou Onana,MID,Everton,3,1,0,9.0,2023-12-16,90,Burnley,1,11,False
Amadou Onana,MID,Everton,0,0,2,2.1,2023-12-23,78,Tottenham,1,1,False
Amadou Onana,MID,Everton,0,0,0,0.0,2023-11-26,0,Manchester United,0,0,True
Amadou Onana,MID,Everton,0,1,0,3.3,2023-10-29,90,West Ham,1,3,False
Amadou Onana,MID,Everton,0,0,0,0.0,2023-11-04,0,Brighton,0,0,True
Amadou Onana,MID,Everton,0,0,0,0.0,2023-12-07,0,Newcastle United,0,0,True
Amadou Onana,MID,Everton,0,0,3,2.1,2023-12-30,90,Wolverhampton,1,2,False
Amadou Onana,MID,Everton,0,0,0,0.0,2023-12-02,0,Nottingham Forest,0,0,False
Amadou Onana,MID,Everton,0,0,0,1.9,2023-12-10,45,Chelsea,0,1,True
Amadou Onana,MID,Everton,0,1,0,3.2,2024-01-14,90,Aston Villa,1,3,True
Amadou Onana,MID,Everton,0,0,3,0.8,2023-12-27,90,Manchester City,1,2,True
Amadou Onana,MID,Everton,0,0,1,0.2,2023-11-11,45,Crystal Palace,1,0,False
Amadou Onana,MID,Everton,0,0,0,0.0,2024-01-30,0,Fulham,0,0,False
Amadou Onana,MID,Everton,0,0,1,0.1,2024-02-10,12,Manchester City,0,1,False
Amadou Onana,MID,Everton,0,0,0,0.0,2024-02-03,0,Tottenham,0,0,True
Amadou Onana,MID,Everton,0,0,3,6.5,2024-03-02,90,West Ham,1,2,True
Amadou Onana,MID,Everton,0,0,1,1.3,2024-03-30,78,Bournemouth,1,1,False
Amadou Onana,MID,Everton,0,0,2,5.6,2024-03-09,90,Manchester United,1,1,False
Amadou Onana,MID,Everton,2,0,1,7.9,2024-02-19,24,Crystal Palace,0,8,True
Amadou Onana,MID,Everton,0,0,1,2.7,2024-04-02,60,Newcastle United,1,2,False
Amadou Onana,MID,Everton,0,0,2,2.0,2023-09-02,90,Sheffield,1,2,False
Amadou Onana,MID,Everton,0,0,0,0.0,2024-04-06,0,Burnley,0,0,True
Amadou Onana,MID,Everton,0,0,1,0.7,2023-09-17,90,Arsenal,1,2,True
Amadou Onana,MID,Everton,0,0,1,2.8,2023-09-23,76,Brentford,1,2,False
Amadou Onana,MID,Everton,0,1,0,7.1,2023-10-07,90,Bournemouth,1,3,True
Amadou Onana,MID,Everton,0,0,4,0.7,2024-04-15,45,Chelsea,1,1,False
Amadou Onana,MID,Everton,0,0,1,0.6,2023-10-21,79,Liverpool,1,2,False
Amadou Onana,MID,Everton,0,0,2,7.8,2023-09-30,90,Luton,1,2,True
Amadou Onana,MID,Everton,0,0,0,1.4,2024-05-03,35,Luton,0,1,False
Amadou Onana,MID,Everton,0,0,2,2.3,2024-05-19,90,Arsenal,1,2,False
Amadou Onana,MID,Everton,0,0,0,1.2,2024-04-27,12,Brentford,0,1,True
Amadou Onana,MID,Everton,0,0,0,0.0,2024-04-21,0,Nottingham Forest,0,0,True
Amadou Onana,MID,Everton,0,0,0,0.5,2024-04-24,15,Liverpool,0,1,True
Amadou Onana,MID,Everton,0,1,0,3.8,2024-05-11,90,Sheffield,1,3,True
