name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,starts,total_points,was_home
Luke Thomas,DEF,Sheffield Utd,0,0,0.0,0,0.0,2024-02-25,0,Wolverhampton,0,6212,0,0,False
Luke Thomas,DEF,Sheffield Utd,0,0,0.0,0,0.0,2023-12-16,0,Chelsea,0,8733,0,0,False
Luke Thomas,DEF,Sheffield Utd,0,0,0.0,0,0.0,2023-12-22,0,Aston Villa,0,8528,0,0,False
Luke Thomas,DEF,Sheffield Utd,0,0,1.33,1,2.9,2023-11-04,90,Wolverhampton,0,7798,1,2,True
Luke Thomas,DEF,Sheffield Utd,0,0,2.78,5,1.1,2023-10-28,90,Arsenal,0,7500,1,0,False
Luke Thomas,DEF,Sheffield Utd,0,0,1.54,1,1.7,2023-11-12,90,Brighton,0,7997,1,2,False
Luke Thomas,DEF,Sheffield Utd,0,0,0.0,0,0.0,2023-12-09,0,Brentford,0,8872,0,0,True
Luke Thomas,DEF,Sheffield Utd,0,0,0.0,0,0.0,2023-12-06,0,Liverpool,0,8906,0,0,True
Luke Thomas,DEF,Sheffield Utd,0,0,2.24,3,1.4,2023-11-25,65,Bournemouth,0,8957,1,0,True
Luke Thomas,DEF,Sheffield Utd,0,0,0.7,2,0.7,2023-12-02,45,Burnley,0,9100,1,-1,False
Luke Thomas,DEF,Sheffield Utd,0,0,2.26,2,0.8,2023-12-30,89,Manchester City,0,8403,1,1,False
Luke Thomas,DEF,Sheffield Utd,0,0,0.0,0,0.0,2024-01-30,0,Crystal Palace,0,7387,0,0,False
Luke Thomas,DEF,Sheffield Utd,0,0,0.0,0,0.0,2023-12-26,0,Luton,0,8521,0,0,True
Luke Thomas,DEF,Sheffield Utd,0,0,0.0,0,0.0,2024-01-21,0,West Ham,0,8094,0,0,True
Luke Thomas,DEF,Sheffield Utd,0,0,0.0,0,0.0,2024-02-03,0,Aston Villa,0,7101,0,0,True
Luke Thomas,DEF,Sheffield Utd,0,0,0.0,0,0.0,2024-03-04,0,Arsenal,0,6114,0,0,True
Luke Thomas,DEF,Sheffield Utd,0,0,0.0,0,0.0,2024-02-10,0,Luton,0,6756,0,0,False
Luke Thomas,DEF,Sheffield Utd,0,0,0.0,0,0.0,2024-03-30,0,Fulham,0,5843,0,0,True
Luke Thomas,DEF,Sheffield Utd,0,0,0.0,0,0.0,2024-03-09,0,Bournemouth,0,5989,0,0,False
Luke Thomas,DEF,Sheffield Utd,0,0,0.0,0,0.0,2024-02-18,0,Brighton,0,6448,0,0,True
Luke Thomas,DEF,Sheffield Utd,0,0,0.0,0,0.0,2024-04-04,0,Liverpool,0,5791,0,0,False
Luke Thomas,DEF,Sheffield Utd,0,0,0.0,0,0.0,2024-04-07,0,Chelsea,0,5738,0,0,True
Luke Thomas,DEF,Sheffield Utd,0,0,0.1,0,4.1,2023-09-02,22,Everton,0,586,0,1,True
Luke Thomas,DEF,Sheffield Utd,0,0,3.94,8,1.8,2023-09-24,90,Newcastle United,0,4931,1,-2,True
Luke Thomas,DEF,Sheffield Utd,0,0,1.87,2,1.7,2023-09-16,90,Tottenham,0,4145,1,1,False
Luke Thomas,DEF,Sheffield Utd,0,0,1.75,1,1.4,2023-10-07,65,Fulham,0,5814,1,2,False
Luke Thomas,DEF,Sheffield Utd,0,0,1.05,2,1.4,2023-10-21,90,Manchester United,0,6756,1,0,True
Luke Thomas,DEF,Sheffield Utd,0,0,0.0,0,0.0,2024-04-13,0,Brentford,0,5680,0,0,False
Luke Thomas,DEF,Sheffield Utd,0,0,0.0,0,0.0,2024-05-04,0,Nottingham Forest,0,5513,0,0,True
Luke Thomas,DEF,Sheffield Utd,0,0,2.14,2,5.7,2023-09-30,90,West Ham,0,5154,1,1,False
Luke Thomas,DEF,Sheffield Utd,0,0,0.0,0,0.0,2024-05-19,0,Tottenham,0,5368,0,0,True
Luke Thomas,DEF,Sheffield Utd,0,0,0.0,0,0.0,2024-04-27,0,Newcastle United,0,5552,0,0,False
Luke Thomas,DEF,Sheffield Utd,0,0,0.0,0,0.0,2024-04-20,0,Burnley,0,5589,0,0,True
Luke Thomas,DEF,Sheffield Utd,0,0,0.0,0,0.0,2024-04-24,0,Manchester United,0,5589,0,0,False
Luke Thomas,DEF,Sheffield Utd,0,0,0.0,0,0.0,2024-05-11,0,Everton,0,5428,0,0,False
