name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Mark Travers,Bournemouth,Aston Villa,2022-08-06,True,90,0,0.0,2,0,6,0,1,0.0,0,0.23,6.0,0,90.0,1.0,2.0,0,0,0,1.0,Bournemouth,False,Manchester City,,-1.26
Mark Travers,Bournemouth,Manchester City,2022-08-13,False,90,4,0.0,4,0,1,0,0,0.0,0,0.53,3.5,0,90.0,0.5,3.0,0,0,0,2.0,Bournemouth,True,Arsenal,,0.36
Mark Travers,Bournemouth,Arsenal,2022-08-20,True,90,3,0.0,3,0,2,0,0,0.0,0,0.49,3.0,0,90.0,0.33,3.0,0,0,0,-1.0,Bournemouth,False,Liverpool,,-1.33
Mark Travers,Bournemouth,Liverpool,2022-08-27,False,90,9,0.0,4,0,-1,0,0,0.0,0,0.48,2.0,0,90.0,0.25,3.25,0,0,0,0.0,Bournemouth,True,Wolverhampton,,-0.48
Mark Travers,Bournemouth,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,0.46,1.6,0,72.0,0.25,3.25,0,0,0,0.0,Bournemouth,False,Nottingham Forest,,
Mark Travers,Bournemouth,Nottingham Forest,,False,0,0,0.0,0,0,0,0,0,,0,0.44,0.4,0,60.0,0.25,3.25,0,0,0,0.0,Bournemouth,False,Newcastle United,,-0.34
Mark Travers,Bournemouth,Newcastle United,,False,0,0,0.0,0,0,0,0,0,,0,0.43,0.2,0,51.43,0.25,3.25,0,0,0,0.0,Bournemouth,True,Brentford,,0.69
Mark Travers,Bournemouth,Brentford,,True,0,0,0.0,0,0,0,0,0,,0,0.41,-0.2,0,45.0,0.25,3.25,0,0,0,0.0,Bournemouth,True,Leeds United,,-0.79
Mark Travers,Bournemouth,Leeds United,,True,0,0,0.0,0,0,0,0,0,,0,0.4,0.0,0,40.0,0.25,3.25,0,0,0,0.0,Bournemouth,False,Fulham,,1.37
Mark Travers,Bournemouth,Fulham,,False,0,0,0.0,0,0,0,0,0,,0,0.39,0.0,0,36.0,0.25,3.25,0,0,0,0.0,Bournemouth,True,Southampton,,-0.38
Mark Travers,Bournemouth,Southampton,,True,0,0,0.0,0,0,0,0,0,,0,0.38,0.0,0,32.73,0.25,3.25,0,0,0,1.0,Bournemouth,False,West Ham,,0.14
Mark Travers,Bournemouth,West Ham,2022-10-24,False,45,1,0.0,1,0,1,0,0,0.0,0,0.37,0.2,0,33.75,0.2,2.8,0,0,0,2.0,Bournemouth,True,Tottenham,,1.07
Mark Travers,Bournemouth,Tottenham,2022-10-29,True,90,3,0.0,4,0,2,0,0,0.0,0,0.38,0.6,0,38.08,0.17,3.0,0,0,0,0.0,Bournemouth,False,Leicester City,,-0.05
Mark Travers,Bournemouth,Leicester City,2022-11-05,False,90,4,0.0,0,0,0,0,0,0.0,0,0.39,0.6,0,41.79,0.14,2.57,0,0,0,8.0,Bournemouth,True,Everton,,0.34
Mark Travers,Bournemouth,Everton,2022-11-12,True,90,0,0.82,3,0,8,1,1,0.0,1,0.42,2.2,0,45.0,0.25,2.62,0,0,0,2.0,Bournemouth,False,Chelsea,,-0.72
Mark Travers,Bournemouth,Chelsea,2022-12-27,False,90,2,1.74,3,0,2,0,0,0.0,1,0.47,2.6,0,47.81,0.22,2.67,0,0,0,2.0,Bournemouth,True,Crystal Palace,,0.81
Mark Travers,Bournemouth,Crystal Palace,2022-12-31,True,90,2,1.49,4,0,2,0,0,0.0,1,0.48,2.8,0,50.29,0.2,2.8,0,0,0,2.0,Bournemouth,False,Manchester United,,-0.1
Mark Travers,Bournemouth,Manchester United,2023-01-03,False,90,3,2.21,3,0,2,0,0,0.0,1,0.46,2.8,0,52.5,0.18,2.82,0,0,0,0.0,Bournemouth,False,Brentford,,-0.55
Mark Travers,Bournemouth,Brentford,,False,0,0,0.0,0,0,0,0,0,,0,0.45,2.8,0,49.74,0.18,2.82,0,0,0,0.0,Bournemouth,True,Nottingham Forest,,
