name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,form,clean_sheet_probability,saves_per_game
Álvaro Fernández,Brentford,Burnley,2021-10-30,False,90,3,2,0,1,0,False,0.0,0.0,0.0,2.0
Álvaro Fernández,Brentford,Norwich,2021-11-06,True,90,2,4,0,2,0,False,0.0,1.0,0.0,3.0
Álvaro Fernández,Brentford,Newcastle United,2021-11-20,False,90,3,6,0,3,0,False,0.0,1.5,0.0,4.0
Álvaro Fernández,Brentford,Everton,2021-11-28,True,90,0,5,0,9,2,True,0.0,2.0,0.25,4.25
Álvaro Fernández,Brentford,Tottenham,2021-12-02,False,90,2,5,0,2,0,False,0.0,3.75,0.2,4.4
Álvaro Fernández,Brentford,Leicester City,2021-12-05,False,90,2,4,0,2,0,False,0.0,3.4,0.17,4.33
Álvaro Fernández,Brentford,Watford,2021-12-10,True,90,1,1,0,2,0,False,0.0,3.6,0.14,3.86
Álvaro Fernández,Brentford,Brighton,2021-12-26,False,90,2,3,0,2,0,False,0.0,3.6,0.12,3.75
Álvaro Fernández,Brentford,Crystal Palace,,False,0,0,0,0,0,0,False,,3.4,0.12,3.33
Álvaro Fernández,Brentford,Manchester City,2021-12-29,True,90,1,2,0,2,0,False,0.0,1.6,0.11,3.2
Álvaro Fernández,Brentford,Aston Villa,2022-01-02,True,90,1,4,0,3,0,False,0.0,1.6,0.1,3.27
Álvaro Fernández,Brentford,Southampton,2022-01-11,False,90,4,3,0,-1,0,False,0.0,1.8,0.09,3.25
Álvaro Fernández,Brentford,Liverpool,2022-01-16,False,90,3,10,0,4,0,False,0.0,1.2,0.08,3.77
Álvaro Fernández,Brentford,Manchester United,,True,0,0,0,0,0,0,False,,1.6,0.08,3.5
Álvaro Fernández,Brentford,Wolverhampton,,True,0,0,0,0,0,0,False,,1.6,0.08,3.27
Álvaro Fernández,Brentford,Manchester City,,False,0,0,0,0,0,0,False,,1.2,0.08,3.06
Álvaro Fernández,Brentford,Crystal Palace,,True,0,0,0,0,0,0,False,,0.6,0.08,2.88
Álvaro Fernández,Brentford,Arsenal,,False,0,0,0,0,0,0,False,,0.8,0.08,2.72
Álvaro Fernández,Brentford,Newcastle United,,True,0,0,0,0,0,0,False,,0.0,0.08,2.58
Álvaro Fernández,Brentford,Norwich,,False,0,0,0,0,0,0,False,,0.0,0.08,2.45
Álvaro Fernández,Brentford,Burnley,,True,0,0,0,0,0,0,False,,0.0,0.08,2.33
Álvaro Fernández,Brentford,Aston Villa,,False,0,0,0,0,0,0,False,,0.0,0.08,2.23
Álvaro Fernández,Brentford,Leeds United,,False,0,0,0,0,0,0,False,,0.0,0.08,2.13
Álvaro Fernández,Brentford,Chelsea,,False,0,0,0,0,0,0,False,,0.0,0.08,2.04
Álvaro Fernández,Brentford,West Ham,,True,0,0,0,0,0,0,False,,0.0,0.08,1.96
Álvaro Fernández,Brentford,Watford,,False,0,0,0,0,0,0,False,,0.0,0.08,1.88
Álvaro Fernández,Man Utd,Arsenal,,False,0,0,0,0,0,0,False,,0.0,0.08,1.81
Álvaro Fernández,Man Utd,Chelsea,,True,0,0,0,0,0,0,False,,0.0,0.08,1.75
Álvaro Fernández,Brentford,Tottenham,,True,0,0,0,0,0,0,False,,0.0,0.08,1.69
Álvaro Fernández,Man Utd,Brentford,,True,0,0,0,0,0,0,False,,0.0,0.08,1.63
Álvaro Fernández,Brentford,Manchester United,,False,0,0,0,0,0,0,False,,0.0,0.08,1.58
Álvaro Fernández,Man Utd,Brighton,,False,0,0,0,0,0,0,False,,0.0,0.08,1.53
Álvaro Fernández,Brentford,Southampton,,True,0,0,0,0,0,0,False,,0.0,0.08,1.48
Álvaro Fernández,Brentford,Everton,,False,0,0,0,0,0,0,False,,0.0,0.08,1.44
Álvaro Fernández,Man Utd,Crystal Palace,,False,0,0,0,0,0,0,False,,0.0,0.08,1.4
Álvaro Fernández,Brentford,Leicester City,,True,0,0,0,0,0,0,False,,0.0,0.08,1.36
Álvaro Fernández,Brentford,Brighton,,True,0,0,0,0,0,0,False,,0.0,0.08,1.32
Álvaro Fernández,Brentford,Wolverhampton,,False,0,0,0,0,0,0,False,,0.0,0.08,1.29
Álvaro Fernández,Brentford,Liverpool,,True,0,0,0,0,0,0,False,,0.0,0.08,1.26
Álvaro Fernández,Brentford,West Ham,,False,0,0,0,0,0,0,False,,0.0,0.08,1.23
Álvaro Fernández,Brentford,Chelsea,,True,0,0,0,0,0,0,False,,0.0,0.08,1.2
Álvaro Fernández,Brentford,Leeds United,,True,0,0,0,0,0,0,False,,0.0,0.08,1.17
