name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Gabriel Osho,Luton,Brighton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Luton,False,Aston Villa,
Gabriel Osho,Luton,Aston Villa,2023-10-29,False,DC,56,0.0,0.0,0.0,0.0,0,0.0,0.0,0.7,0,0,2,1.97,True,0.0,0.0,28.0,0.0,0,0,0,0,2.0,Luton,True,Liverpool,
Gabriel Osho,Luton,Liverpool,2023-11-05,True,DC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.1,0,0,1,3.04,True,0.0,0.0,48.67,0.0,0,0,0,0,2.0,Luton,False,Manchester United,
Gabriel Osho,Luton,Manchester United,2023-11-11,False,DC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,0,1,2.12,True,0.67,0.0,59.0,0.0,0,0,0,0,1.0,Luton,True,Crystal Palace,
Gabriel Osho,Luton,Crystal Palace,2023-11-25,True,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.2,0,0,1,1.68,True,1.0,0.0,65.2,0.0,0,0,0,0,1.0,Luton,False,Brentford,
Gabriel Osho,Luton,Brentford,2023-12-02,False,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,4.1,0,0,3,3.47,True,1.0,0.0,69.33,0.0,0,0,0,0,6.0,Luton,True,Arsenal,
Gabriel Osho,Luton,Arsenal,2023-12-05,True,DC,90,1.0,0.32,0.0,0.0,6,1.0,0.0,7.8,0,0,4,2.44,True,1.2,0.0,72.29,0.0,0,0,0,0,0.0,Luton,True,Manchester City,
Gabriel Osho,Luton,Manchester City,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,2.4,0.06,63.25,0.0,0,0,0,0,6.0,Luton,True,Newcastle United,
Gabriel Osho,Luton,Newcastle United,2023-12-23,True,DC,90,0.0,0.0,0.0,0.0,6,0.0,0.0,2.7,0,1,0,1.68,True,2.0,0.06,66.22,0.17,0,0,0,0,1.0,Luton,False,Sheffield,
Gabriel Osho,Luton,Sheffield,2023-12-26,False,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.5,0,0,2,2.59,True,2.8,0.06,68.6,0.14,0,0,0,0,1.0,Luton,True,Chelsea,
Gabriel Osho,Luton,Chelsea,2023-12-30,True,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.2,0,0,3,1.5,True,2.8,0.06,70.55,0.12,0,0,0,0,2.0,Luton,False,Burnley,
Gabriel Osho,Luton,Burnley,2024-01-12,False,DC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.9,0,0,1,0.99,True,2.8,0.06,72.17,0.11,0,0,0,0,7.0,Luton,True,Brighton,
Gabriel Osho,Luton,Brighton,2024-01-30,True,DC,90,0.0,0.0,0.0,0.0,7,0.0,0.0,1.7,1,1,0,0.88,True,2.0,0.0,73.54,0.2,0,0,0,0,5.0,Luton,False,Newcastle United,
Gabriel Osho,Luton,Newcastle United,2024-02-03,False,DC,90,1.0,0.47,0.0,0.0,5,1.0,0.0,8.5,0,0,4,2.28,True,3.4,0.0,74.71,0.18,0,0,0,0,1.0,Luton,True,Sheffield,
