name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game
Che Adams,Southampton,Everton,2021-08-14,False,FW,90,0.0,0.0,1.0,0.36,5,0.0,1.0,5.5,0,0.0,0.0,90.0
Che Adams,Southampton,Watford,2021-10-30,False,FW,90,1.0,0.64,0.0,0.09,7,2.0,1.0,7.7,1,5.0,1.0,90.0
Che Adams,Southampton,Aston Villa,2021-11-05,True,FW,90,0.0,0.09,0.0,0.04,2,2.0,1.0,5.2,0,6.0,0.82,90.0
Che Adams,Southampton,Norwich,2021-11-20,False,FW,61,1.0,0.27,0.0,0.06,9,2.0,1.0,9.2,3,4.67,0.58,82.75
Che Adams,Southampton,Liverpool,2021-11-27,False,FW,45,0.0,0.0,0.0,0.0,1,0.0,0.0,1.3,0,5.75,0.5,75.2
Che Adams,Southampton,Leeds United,2021-12-01,True,FW,90,1.0,0.51,0.0,0.0,9,4.0,0.0,11.3,3,4.8,0.4,77.67
Che Adams,Southampton,Brighton,2021-12-04,True,FW,90,0.0,0.22,0.0,0.27,2,3.0,1.0,4.8,0,5.6,0.3,79.43
Che Adams,Southampton,Arsenal,,False,,0,,,,,0,,,0.0,0,4.6,0.22,69.5
Che Adams,Southampton,Crystal Palace,,False,,0,,,,,0,,,0.0,0,4.2,0.2,61.78
Che Adams,Southampton,West Ham,2021-12-26,False,Sub,9,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,2.4,0.15,56.5
Che Adams,Southampton,Manchester United,2021-08-22,True,FW,90,0.0,0.12,0.0,0.33,5,2.0,2.0,4.1,0,2.4,0.15,59.55
Che Adams,Southampton,Tottenham,,True,,0,,,,,0,,,0.0,0,1.6,0.07,54.58
Che Adams,Southampton,Brentford,2022-01-11,True,Sub,25,1.0,0.31,0.0,0.0,5,1.0,0.0,5.2,0,1.2,0.02,52.31
Che Adams,Southampton,Wolverhampton,2022-01-15,False,Sub,45,0.0,0.09,0.0,0.0,1,1.0,0.0,2.1,0,2.2,0.09,51.79
Che Adams,Southampton,Manchester City,2022-01-22,True,FW,90,0.0,0.0,0.0,0.0,2,0.0,0.0,0.7,0,2.4,0.1,54.33
Che Adams,Southampton,Tottenham,2022-02-09,False,FW,87,1.0,0.64,0.0,0.06,7,3.0,2.0,12.4,1,2.6,0.1,56.38
Che Adams,Southampton,Manchester United,2022-02-12,False,FW,90,1.0,0.13,0.0,0.08,9,3.0,1.0,6.5,3,3.0,0.21,58.35
Che Adams,Southampton,Everton,2022-02-19,True,FW,90,0.0,0.75,1.0,0.18,5,2.0,3.0,11.4,0,4.8,0.23,60.11
Che Adams,Southampton,Norwich,2022-02-25,True,FW,82,1.0,1.29,0.0,0.0,6,4.0,0.0,12.7,0,4.8,0.52,61.26
Che Adams,Southampton,Aston Villa,2022-03-05,False,FW,90,0.0,0.78,0.0,0.0,2,2.0,0.0,3.3,0,5.8,0.76,62.7
Che Adams,Southampton,Newcastle United,2022-03-10,True,FW,90,0.0,0.14,0.0,0.31,2,2.0,1.0,4.9,0,5.8,0.92,64.0
Che Adams,Southampton,Watford,2022-03-13,True,FW,90,0.0,0.1,1.0,0.58,5,1.0,1.0,6.0,0,4.8,0.82,65.18
Che Adams,Southampton,Newcastle United,2021-08-28,False,FW,70,0.0,0.08,0.0,0.09,2,2.0,1.0,5.0,0,4.0,1.01,65.39
Che Adams,Southampton,Leicester City,2022-04-02,False,FW,86,0.0,0.72,0.0,0.11,2,2.0,2.0,7.1,0,3.4,0.68,66.25
Che Adams,Southampton,Chelsea,2022-04-09,True,FW,90,0.0,0.51,0.0,0.0,2,2.0,0.0,4.9,0,2.6,0.56,67.2
Che Adams,Southampton,Arsenal,,True,,0,,,,,0,,,0.0,0,2.6,0.51,64.62
Che Adams,Southampton,Burnley,2022-04-21,False,Sub,24,0.0,0.39,0.0,0.0,1,2.0,0.0,4.0,0,2.2,0.48,63.11
Che Adams,Southampton,Brighton,2022-04-24,False,FW,90,0.0,0.0,0.0,0.07,2,0.0,3.0,6.0,0,1.4,0.34,64.07
Che Adams,Southampton,Crystal Palace,2022-04-30,True,FW,64,0.0,0.18,0.0,0.02,2,2.0,1.0,5.5,0,1.4,0.32,64.07
Che Adams,Southampton,Brentford,,False,,0,,,,,0,,,0.0,0,1.4,0.22,61.93
Che Adams,Southampton,Liverpool,2022-05-17,True,Sub,8,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,1.0,0.11,60.19
Che Adams,Southampton,Leeds United,2022-05-22,False,Sub,27,0.0,0.1,0.0,0.0,1,1.0,0.0,0.0,0,1.2,0.11,59.16
Che Adams,Southampton,West Ham,,True,,0,,,,,0,,,0.0,0,1.2,0.06,57.36
Che Adams,Southampton,Manchester City,2021-09-18,False,MC,67,0.0,0.06,0.0,0.05,2,1.0,1.0,1.7,0,0.8,0.06,57.65
Che Adams,Southampton,Wolverhampton,2021-09-26,True,FW,63,0.0,0.15,0.0,0.15,2,2.0,2.0,7.2,0,0.8,0.03,57.8
Che Adams,Southampton,Chelsea,,False,,0,,,,,0,,,0.0,0,1.2,0.06,56.19
Che Adams,Southampton,Leicester City,,True,,0,,,,,0,,,0.0,0,1.0,0.06,54.68
Che Adams,Southampton,Burnley,2021-10-23,True,Sub,11,0.0,0.03,0.0,0.0,1,1.0,0.0,0.3,0,0.8,0.04,53.53
