name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game
Danny Ings,Aston Villa,Watford,2021-08-14,False,FW,90,1.0,0.76,0.0,0.0,7,1.0,0.0,6.0,1,0.0,0.0,90.0
Danny Ings,Aston Villa,West Ham,,True,,0,,,,,0,,,0.0,0,7.0,0.76,45.0
Danny Ings,Aston Villa,Southampton,,False,,0,,,,,0,,,0.0,0,3.5,0.38,30.0
Danny Ings,Aston Villa,Brighton,2021-11-20,True,FW,65,0.0,0.0,0.0,0.0,2,0.0,0.0,0.5,0,2.33,0.25,38.75
Danny Ings,Aston Villa,Crystal Palace,,False,,0,,,,,0,,,0.0,0,2.25,0.19,31.0
Danny Ings,Aston Villa,Manchester City,,True,,0,,,,,0,,,0.0,0,1.8,0.15,25.83
Danny Ings,Aston Villa,Leeds United,,True,,0,,,,,0,,,0.0,0,0.4,0.0,22.14
Danny Ings,Aston Villa,Liverpool,2021-12-11,False,Sub,16,0.0,0.06,0.0,0.0,1,1.0,0.0,2.5,0,0.4,0.0,21.38
Danny Ings,Aston Villa,Norwich,2021-12-14,False,Sub,30,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,0.6,0.01,22.33
Danny Ings,Aston Villa,Chelsea,2021-12-26,True,FW,72,0.0,0.17,0.0,0.0,2,3.0,0.0,4.8,0,0.4,0.01,27.3
Danny Ings,Aston Villa,Newcastle United,2021-08-21,True,FW,90,1.0,0.12,0.0,0.0,8,2.0,0.0,6.8,2,0.8,0.05,33.0
Danny Ings,Aston Villa,Brentford,2022-01-02,False,FW,90,1.0,0.69,0.0,0.06,8,5.0,2.0,15.1,2,2.4,0.07,37.75
Danny Ings,Aston Villa,Manchester United,2022-01-15,True,FW,75,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0,4.0,0.21,40.62
Danny Ings,Aston Villa,Everton,2022-01-22,False,Sub,11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,4.2,0.2,38.5
Danny Ings,Aston Villa,Leicester City,,True,,0,,,,,0,,,0.0,0,4.0,0.2,35.93
Danny Ings,Aston Villa,Newcastle United,2022-02-13,False,Sub,18,0.0,0.07,0.0,0.0,1,1.0,0.0,0.9,0,3.6,0.16,34.81
Danny Ings,Aston Villa,Watford,2022-02-19,True,FW,90,0.0,0.48,0.0,0.02,2,3.0,1.0,4.2,0,2.2,0.15,38.06
Danny Ings,Aston Villa,Brighton,2022-02-26,False,FW,78,0.0,0.0,0.0,0.0,2,0.0,0.0,1.4,0,1.0,0.11,40.28
Danny Ings,Aston Villa,Southampton,2022-03-05,True,FWR,70,1.0,0.54,2.0,0.42,15,2.0,2.0,13.4,3,1.0,0.11,41.84
Danny Ings,Aston Villa,Leicester City,2022-03-10,False,FW,70,0.0,0.01,1.0,0.38,5,1.0,2.0,5.8,0,4.0,0.62,43.25
Danny Ings,Aston Villa,West Ham,2022-03-13,False,FW,68,0.0,0.07,0.0,0.07,2,1.0,1.0,4.3,0,5.0,0.82,44.43
Danny Ings,Aston Villa,Brentford,2021-08-28,True,FW,90,0.0,0.13,1.0,0.06,4,1.0,1.0,6.1,0,5.2,0.82,46.5
Danny Ings,Aston Villa,Arsenal,2022-03-19,True,Sub,8,0.0,0.15,0.0,0.0,1,2.0,0.0,0.7,0,5.6,0.95,44.83
Danny Ings,Aston Villa,Wolverhampton,,False,,0,,,,,0,,,0.0,0,5.4,0.98,42.96
Danny Ings,Aston Villa,Tottenham,2022-04-09,True,FW,69,0.0,0.69,0.0,0.09,1,6.0,2.0,13.0,0,2.4,0.47,44.0
Danny Ings,Aston Villa,Leeds United,,False,,0,,,,,0,,,0.0,0,1.6,0.41,42.31
Danny Ings,Aston Villa,Norwich,2022-04-30,True,Sub,50,1.0,0.84,1.0,0.18,8,4.0,2.0,13.7,1,1.2,0.39,42.59
Danny Ings,Aston Villa,Burnley,2022-05-07,False,FW,73,1.0,0.38,0.0,0.07,8,1.0,1.0,7.5,2,2.0,0.54,43.68
Danny Ings,Aston Villa,Liverpool,2022-05-10,True,FW,90,0.0,0.29,0.0,0.0,2,2.0,0.0,4.3,0,3.4,0.58,45.28
Danny Ings,Aston Villa,Crystal Palace,2022-05-15,True,FW,70,0.0,0.21,0.0,0.0,2,3.0,0.0,1.4,0,3.8,0.64,46.1
Danny Ings,Aston Villa,Burnley,2022-05-19,True,Sub,12,0.0,0.18,0.0,0.0,1,2.0,0.0,2.1,0,4.0,0.54,45.0
Danny Ings,Aston Villa,Manchester City,2022-05-22,False,Sub,7,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,4.2,0.58,43.81
Danny Ings,Aston Villa,Chelsea,2021-09-11,False,FW,68,0.0,0.06,0.0,0.0,2,1.0,0.0,2.8,0,2.8,0.21,44.55
Danny Ings,Aston Villa,Everton,2021-09-18,True,FW,90,0.0,0.07,1.0,0.1,5,1.0,1.0,4.2,0,1.6,0.15,45.88
Danny Ings,Aston Villa,Manchester United,2021-09-25,False,FW,77,0.0,0.0,0.0,0.0,2,0.0,0.0,2.1,0,2.2,0.3,46.77
Danny Ings,Aston Villa,Tottenham,2021-10-03,False,FW,88,0.0,0.06,0.0,0.0,2,2.0,0.0,4.4,0,2.2,0.26,47.92
Danny Ings,Aston Villa,Wolverhampton,2021-10-16,True,FW,90,1.0,0.71,0.0,0.0,7,3.0,0.0,8.1,1,2.4,0.24,49.05
Danny Ings,Aston Villa,Arsenal,2021-10-22,False,FW,76,0.0,0.11,0.0,0.0,2,1.0,0.0,2.5,0,3.6,0.38,49.76
