name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points
Clément Lenglet,Spurs,Southampton,2022-08-06,True,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0,0.0,0,1.0,0.0,4.0,0.0,0.0
Clément Lenglet,Spurs,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.5,0.0,2.0,0.0,0.0
Clément Lenglet,Spurs,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.33,0.0,1.33,0.0,0.0
Clément Lenglet,Spurs,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.25,0.0,1.0,0.0,0.0
Clément Lenglet,Spurs,West Ham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,0.8,0.0,2.0
Clément Lenglet,Spurs,Fulham,2022-09-03,True,90,0.0,0.02,0.0,0.0,2,1.0,0.0,2.6,0,0,1,0.0,0,0.4,0.0,15.67,0.0,1.0
Clément Lenglet,Spurs,Leeds United,2022-09-17,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.2,0,0,2,0.0,0,0.6,0.0,26.29,0.0,1.0
Clément Lenglet,Spurs,Arsenal,2022-10-01,False,70,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,3,0.0,0,0.8,0.0,31.75,0.0,0.0
Clément Lenglet,Spurs,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.8,0.0,28.22,0.0,0.0
Clément Lenglet,Spurs,Everton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.8,0.0,25.4,0.0,0.0
Clément Lenglet,Spurs,Manchester United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.0,23.09,0.0,5.0
Clément Lenglet,Spurs,Newcastle United,2022-10-23,True,80,0.0,0.05,1.0,0.51,5,1.0,1.0,5.0,1,0,2,0.0,0,1.2,0.21,27.83,0.0,1.0
Clément Lenglet,Spurs,Bournemouth,2022-10-29,False,90,0.0,0.14,0.0,0.02,1,3.0,1.0,7.4,0,0,2,0.0,0,1.2,0.24,32.62,0.0,1.0
Clément Lenglet,Spurs,Liverpool,2022-11-06,True,90,0.0,0.3,0.0,0.0,1,1.0,0.0,1.9,0,0,2,0.0,0,1.4,0.3,36.71,0.0,0.0
Clément Lenglet,Spurs,Leicester City,2022-11-12,True,56,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0,0,2,0.82,1,1.4,0.3,38.0,0.0,6.0
Clément Lenglet,Spurs,Brentford,2022-12-26,False,90,0.0,0.02,1.0,0.11,6,1.0,2.0,9.2,2,0,2,2.15,1,2.6,0.5,41.25,0.0,0.0
Clément Lenglet,Spurs,Aston Villa,2023-01-01,True,90,0.0,0.0,0.0,0.0,0,0.0,0.0,2.1,0,0,2,1.0,1,1.6,0.29,44.12,0.0,6.0
Clément Lenglet,Spurs,Crystal Palace,2023-01-04,False,85,0.0,0.0,0.0,0.0,6,0.0,0.0,2.0,0,1,0,0.79,1,2.6,0.26,46.39,0.09,0.0
Clément Lenglet,Spurs,Arsenal,2023-01-15,True,87,0.0,0.0,0.0,0.06,0,0.0,1.0,3.0,0,0,2,1.66,1,2.4,0.2,48.53,0.08,1.0
Clément Lenglet,Spurs,Manchester City,2023-01-19,False,12,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,1,0.51,0,2.6,0.2,46.7,0.08,0.0
Clément Lenglet,Spurs,Fulham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1.4,0.0,44.48,0.08,0.0
Clément Lenglet,Spurs,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1.4,0.0,42.45,0.08,0.0
Clément Lenglet,Spurs,Leeds United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,40.61,0.08,6.0
