name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game
Anthony Elanga,Man Utd,Leicester City,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0
Anthony Elanga,Man Utd,Tottenham,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0
Anthony Elanga,Man Utd,Manchester City,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0
Anthony Elanga,Man Utd,Watford,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0
Anthony Elanga,Man Utd,Chelsea,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0
Anthony Elanga,Man Utd,Arsenal,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0
Anthony Elanga,Man Utd,Crystal Palace,2021-12-05,True,Sub,14,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0,0.0,0.0,2.0
Anthony Elanga,Man Utd,Norwich,,False,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,1.75
Anthony Elanga,Man Utd,Newcastle United,,False,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,1.56
Anthony Elanga,Man Utd,Southampton,,False,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,1.4
Anthony Elanga,Man Utd,Burnley,,True,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,1.27
Anthony Elanga,Man Utd,Wolverhampton,2022-01-03,True,Sub,6,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0,0.2,0.0,1.67
Anthony Elanga,Man Utd,Aston Villa,2022-01-15,False,AML,77,0.0,0.24,0.0,0.0,2,4.0,0.0,4.7,0,0,1,0.2,0.0,7.46
Anthony Elanga,Man Utd,Brentford,2022-01-19,False,AML,90,1.0,0.57,0.0,0.07,7,1.0,1.0,8.7,0,0,1,0.6,0.05,13.36
Anthony Elanga,Man Utd,West Ham,2022-01-22,True,AML,61,0.0,0.06,0.0,0.05,3,2.0,1.0,5.4,0,1,0,2.0,0.16,16.53
Anthony Elanga,Man Utd,Burnley,2022-02-08,False,Sub,5,0.0,0.0,0.0,0.05,1,0.0,1.0,1.9,0,0,0,2.6,0.17,15.81
Anthony Elanga,Man Utd,Southampton,2022-02-12,True,Sub,14,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0,2.8,0.17,15.71
Anthony Elanga,Man Utd,Brighton,2022-02-15,True,AMR,79,0.0,0.02,0.0,0.0,3,1.0,0.0,1.5,0,1,0,2.8,0.17,19.22
Anthony Elanga,Man Utd,Leicester City,2022-02-20,False,Sub,23,1.0,0.7,0.0,0.0,6,2.0,0.0,8.1,0,0,0,3.0,0.13,19.42
Anthony Elanga,Man Utd,Watford,2022-02-26,True,AMR,90,0.0,0.58,0.0,0.45,3,3.0,1.0,5.6,0,1,0,2.8,0.16,22.95
Anthony Elanga,Man Utd,Manchester City,2022-03-06,False,AMR,63,0.0,0.0,0.0,0.0,2,0.0,0.0,1.6,0,0,2,2.8,0.26,24.86
Anthony Elanga,Man Utd,Tottenham,2022-03-12,True,Sub,22,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,1,3.0,0.26,24.73
Anthony Elanga,Man Utd,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0,0,3.0,0.26,23.65
Anthony Elanga,Man Utd,Leeds United,2022-04-02,True,AMR,90,0.0,0.09,0.0,0.0,2,1.0,0.0,3.8,0,0,1,2.4,0.26,26.42
Anthony Elanga,Man Utd,Everton,2022-04-09,False,Sub,26,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,0,0,1.6,0.13,26.4
Anthony Elanga,Man Utd,Norwich,2022-04-16,True,FWR,90,0.0,0.09,1.0,0.67,10,1.0,3.0,11.0,2,0,2,1.2,0.02,28.85
Anthony Elanga,Man Utd,Liverpool,2022-04-19,False,AMC,83,0.0,0.07,0.0,0.0,2,1.0,0.0,2.0,0,0,3,2.8,0.24,30.85
Anthony Elanga,Man Utd,Arsenal,2022-04-23,False,AMR,76,0.0,0.44,0.0,0.0,2,3.0,0.0,4.1,0,0,3,3.0,0.25,32.46
Anthony Elanga,Man Utd,Chelsea,2022-04-28,True,AMR,90,0.0,0.04,0.0,0.0,2,1.0,0.0,1.6,0,0,1,3.4,0.34,34.45
Anthony Elanga,Man Utd,Brentford,2022-05-02,True,AMR,74,0.0,0.0,1.0,0.56,6,0.0,1.0,3.3,0,1,0,3.4,0.33,35.77
Anthony Elanga,Man Utd,Brighton,2022-05-07,False,AMR,45,0.0,0.0,0.0,0.07,1,0.0,1.0,1.6,0,0,1,4.4,0.53,36.06
Anthony Elanga,Man Utd,Crystal Palace,2022-05-22,False,AMR,90,0.0,0.07,0.0,0.0,2,1.0,0.0,0.0,0,0,1,2.6,0.31,37.75
Anthony Elanga,Man Utd,Newcastle United,,True,,0,,,,,0,,,0.0,0,0,0,2.6,0.31,36.61
Anthony Elanga,Man Utd,West Ham,,False,,0,,,,,0,,,0.0,0,0,0,2.2,0.22,35.53
Anthony Elanga,Man Utd,Aston Villa,,True,,0,,,,,0,,,0.0,0,0,0,1.8,0.21,34.51
Anthony Elanga,Man Utd,Everton,,True,,0,,,,,0,,,0.0,0,0,0,0.6,0.01,33.56
Anthony Elanga,Man Utd,Leeds United,,False,,0,,,,,0,,,0.0,0,0,0,0.4,0.01,32.65
Anthony Elanga,Man Utd,Liverpool,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,31.79
