name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game
Ismaila Sarr,Watford,Aston Villa,2021-08-14,True,MR,90,1,0.17,0,0.37,9,3,4,13.9,2,0,2,0.0,0.0,90.0
Ismaila Sarr,Watford,Southampton,2021-10-30,True,MR,90,0,0.12,0,0.0,2,2,0,3.3,0,0,1,9.0,0.17,90.0
Ismaila Sarr,Watford,Arsenal,2021-11-07,False,MR,90,0,0.0,0,0.0,2,0,0,0.7,0,0,1,5.5,0.15,90.0
Ismaila Sarr,Watford,Manchester United,2021-11-20,True,MR,67,1,0.91,0,0.03,5,3,1,10.8,0,0,1,4.33,0.1,84.25
Ismaila Sarr,Watford,Brighton,2021-08-21,False,MR,90,0,0.04,0,0.14,2,2,2,4.4,0,0,2,4.5,0.3,85.4
Ismaila Sarr,Watford,Brighton,2022-02-12,True,Sub,45,0,0.09,0,0.0,1,3,0,4.1,0,0,1,4.0,0.25,78.67
Ismaila Sarr,Watford,Aston Villa,2022-02-19,False,MR,90,0,0.02,1,1.26,7,1,4,7.9,2,1,0,2.4,0.23,80.29
Ismaila Sarr,Watford,Crystal Palace,2022-02-23,True,FWR,90,0,0.03,0,0.0,2,1,0,1.6,0,0,4,3.4,0.41,81.5
Ismaila Sarr,Watford,Manchester United,2022-02-26,False,FWR,90,0,0.08,0,0.07,3,2,2,5.0,0,1,0,3.4,0.42,82.44
Ismaila Sarr,Watford,Tottenham,2021-08-29,False,MR,90,0,0.22,0,0.11,2,3,2,11.7,0,0,1,3.0,0.25,83.2
Ismaila Sarr,Watford,Liverpool,2022-04-02,False,MR,90,0,0.09,0,0.36,2,1,1,1.8,0,0,2,3.0,0.29,83.82
Ismaila Sarr,Watford,Leicester City,2022-04-09,True,FWR,90,0,0.22,0,0.02,2,1,1,2.5,0,0,3,3.2,0.29,84.33
Ismaila Sarr,Watford,Brentford,2022-04-16,True,FWR,90,0,0.19,1,0.05,5,2,1,6.3,0,0,2,2.2,0.13,84.77
Ismaila Sarr,Watford,Manchester City,2022-04-23,False,FWR,67,0,0.03,0,0.0,2,1,0,0.8,0,0,5,2.8,0.36,83.5
Ismaila Sarr,Watford,Burnley,2022-04-30,True,FWR,90,0,0.0,0,0.03,2,0,1,2.9,0,0,2,2.6,0.35,83.93
Ismaila Sarr,Watford,Crystal Palace,2022-05-07,False,FWR,90,0,0.0,0,0.0,2,0,0,0.9,0,0,1,2.6,0.31,84.31
Ismaila Sarr,Watford,Wolverhampton,2021-09-11,True,MR,90,0,0.0,0,0.04,2,0,1,2.5,0,0,2,2.6,0.29,84.65
Ismaila Sarr,Watford,Norwich,2021-09-18,False,AMR,90,2,1.38,0,0.0,15,5,0,19.6,3,0,1,2.6,0.24,84.94
Ismaila Sarr,Watford,Newcastle United,2021-09-25,True,AMR,90,1,0.38,0,0.0,9,3,0,8.8,2,0,1,4.6,0.28,85.21
Ismaila Sarr,Watford,Leicester City,2021-10-02,False,AMR,90,0,0.03,0,0.0,1,1,0,1.5,0,0,1,6.0,0.35,85.45
Ismaila Sarr,Watford,Liverpool,2021-10-16,True,FW,90,0,0.21,0,0.0,2,3,0,4.3,0,0,5,5.8,0.36,85.67
Ismaila Sarr,Watford,Everton,2021-10-23,False,MR,63,0,0.05,0,0.44,2,2,1,2.7,0,0,2,5.8,0.4,84.64
