name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded
Jarosław Jach,Crystal Palace,Chelsea,,False,0,,,,,0,,,0.0,0,0,0
Jarosław Jach,Crystal Palace,Brentford,,True,0,,,,,0,,,0.0,0,0,0
Jarosław Jach,Crystal Palace,West Ham,,False,0,,,,,0,,,0.0,0,0,0
Jarosław Jach,Crystal Palace,Tottenham,,True,0,,,,,0,,,0.0,0,0,0
Jarosław Jach,Crystal Palace,Liverpool,,False,0,,,,,0,,,0.0,0,0,0
Jarosław Jach,Crystal Palace,Brighton,,True,0,,,,,0,,,0.0,0,0,0
Jarosław Jach,Crystal Palace,Leeds United,,True,0,,,,,0,,,0.0,0,0,0
Jarosław Jach,Crystal Palace,Arsenal,,False,0,,,,,0,,,0.0,0,0,0
Jarosław Jach,Crystal Palace,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0
Jarosław Jach,Crystal Palace,Manchester City,,False,0,,,,,0,,,0.0,0,0,0
Jarosław Jach,Crystal Palace,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0
Jarosław Jach,Crystal Palace,Burnley,,False,0,,,,,0,,,0.0,0,0,0
Jarosław Jach,Crystal Palace,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0
Jarosław Jach,Crystal Palace,Leicester City,,False,0,,,,,0,,,0.0,0,0,0
Jarosław Jach,Crystal Palace,Manchester United,,False,0,,,,,0,,,0.0,0,0,0
Jarosław Jach,Crystal Palace,Everton,,True,0,,,,,0,,,0.0,0,0,0
Jarosław Jach,Crystal Palace,Southampton,,True,0,,,,,0,,,0.0,0,0,0
Jarosław Jach,Crystal Palace,Tottenham,,False,0,,,,,0,,,0.0,0,0,0
Jarosław Jach,Crystal Palace,Norwich,,True,0,,,,,0,,,0.0,0,0,0
Jarosław Jach,Crystal Palace,West Ham,,True,0,,,,,0,,,0.0,0,0,0
Jarosław Jach,Crystal Palace,Brighton,,False,0,,,,,0,,,0.0,0,0,0
Jarosław Jach,Crystal Palace,Liverpool,,True,0,,,,,0,,,0.0,0,0,0
Jarosław Jach,Crystal Palace,Norwich,,False,0,,,,,0,,,0.0,0,0,0
Jarosław Jach,Crystal Palace,Brentford,,False,0,,,,,0,,,0.0,0,0,0
Jarosław Jach,Crystal Palace,Chelsea,,True,0,,,,,0,,,0.0,0,0,0
Jarosław Jach,Crystal Palace,Watford,,False,0,,,,,0,,,0.0,0,0,0
Jarosław Jach,Crystal Palace,Burnley,,True,0,,,,,0,,,0.0,0,0,0
Jarosław Jach,Crystal Palace,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0
Jarosław Jach,Crystal Palace,Manchester City,,True,0,,,,,0,,,0.0,0,0,0
Jarosław Jach,Crystal Palace,Arsenal,,True,0,,,,,0,,,0.0,0,0,0
Jarosław Jach,Crystal Palace,Leeds United,,False,0,,,,,0,,,0.0,0,0,0
Jarosław Jach,Crystal Palace,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0
Jarosław Jach,Crystal Palace,Leicester City,,True,0,,,,,0,,,0.0,0,0,0
Jarosław Jach,Crystal Palace,Southampton,,False,0,,,,,0,,,0.0,0,0,0
Jarosław Jach,Crystal Palace,Watford,,True,0,,,,,0,,,0.0,0,0,0
Jarosław Jach,Crystal Palace,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0
Jarosław Jach,Crystal Palace,Everton,,False,0,,,,,0,,,0.0,0,0,0
Jarosław Jach,Crystal Palace,Manchester United,2022-05-22,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0
