name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game,clean_sheet_probability
Christoph Zimmermann,Norwich,Liverpool,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Christoph Zimmermann,Norwich,Leicester City,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Christoph Zimmermann,Norwich,Brentford,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Christoph Zimmermann,Norwich,Southampton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Christoph Zimmermann,Norwich,Wolverhampton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Christoph Zimmermann,Norwich,Newcastle United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Christoph Zimmermann,Norwich,Tottenham,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Christoph Zimmermann,Norwich,Manchester United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Christoph Zimmermann,Norwich,Aston Villa,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Christoph Zimmermann,Norwich,Arsenal,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Christoph Zimmermann,Norwich,Manchester City,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Christoph Zimmermann,Norwich,Crystal Palace,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Christoph Zimmermann,Norwich,West Ham,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Christoph Zimmermann,Norwich,Everton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Christoph Zimmermann,Norwich,Watford,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Christoph Zimmermann,Norwich,Crystal Palace,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Christoph Zimmermann,Norwich,Manchester City,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Christoph Zimmermann,Norwich,Liverpool,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Christoph Zimmermann,Norwich,Southampton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Christoph Zimmermann,Norwich,Brentford,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Christoph Zimmermann,Norwich,Chelsea,2022-03-10,True,DC,45,0.0,0.03,0.0,0.0,0,1.0,0.0,1.5,0,0,2,0.0,0.0,2.14,0.0
Christoph Zimmermann,Norwich,Leicester City,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.01,2.05,0.0
Christoph Zimmermann,Norwich,Leeds United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.01,1.96,0.0
Christoph Zimmermann,Norwich,Brighton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.01,1.88,0.0
Christoph Zimmermann,Norwich,Burnley,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.01,1.8,0.0
Christoph Zimmermann,Norwich,Manchester United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.01,1.73,0.0
Christoph Zimmermann,Norwich,Newcastle United,2022-04-23,True,DC,57,0.0,0.0,0.0,0.0,0,0.0,0.0,1.3,0,0,3,0.0,0.0,3.78,0.0
Christoph Zimmermann,Norwich,Aston Villa,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,3.64,0.0
Christoph Zimmermann,Norwich,West Ham,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,3.52,0.0
Christoph Zimmermann,Norwich,Leeds United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,3.4,0.0
Christoph Zimmermann,Norwich,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,3.29,0.0
Christoph Zimmermann,Norwich,Tottenham,2022-05-22,True,Sub,54,0.0,0.01,0.0,0.0,0,1.0,0.0,0.0,0,0,3,0.0,0.0,4.88,0.0
Christoph Zimmermann,Norwich,Arsenal,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,4.73,0.0
Christoph Zimmermann,Norwich,Watford,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,4.59,0.0
Christoph Zimmermann,Norwich,Everton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,4.46,0.0
Christoph Zimmermann,Norwich,Burnley,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,4.33,0.0
Christoph Zimmermann,Norwich,Brighton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,4.22,0.0
Christoph Zimmermann,Norwich,Chelsea,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,4.11,0.0
