name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Kyle John,Everton,Southampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,Everton,True,Manchester United,,0.38
Kyle John,Everton,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,911,0.0,0.0,0.0,0,0.0,Everton,False,Tottenham,,-0.03
Kyle John,Everton,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1450,0.0,0.0,0.0,0,0.0,Everton,False,Newcastle United,,-0.34
Kyle John,Everton,Newcastle United,2022-10-19,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,1916,0.0,0.0,0.0,0,0.0,Everton,True,Crystal Palace,,0.81
Kyle John,Everton,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,2292,0.0,0.0,0.0,0,0.0,Everton,False,Fulham,,1.37
Kyle John,Everton,Fulham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,2432,0.0,0.0,0.0,0,0.0,Everton,True,Leeds United,,-0.79
Kyle John,Everton,Leeds United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,2630,0.0,0.0,0.0,0,0.0,Everton,False,Bournemouth,,0.19
Kyle John,Everton,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,3137,0.0,0.0,0.0,0,0.0,Everton,True,Wolverhampton,,-0.48
Kyle John,Everton,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,3484,0.0,0.0,0.0,0,0.0,Everton,False,Manchester City,,-1.26
Kyle John,Everton,Manchester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,3568,0.0,0.0,0.0,0,0.0,Everton,True,Brighton,,-0.71
Kyle John,Everton,Brighton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,3601,0.0,0.0,0.0,0,0.0,Everton,True,Southampton,,-0.38
Kyle John,Everton,Southampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,3825,0.0,0.0,0.0,0,0.0,Everton,False,West Ham,,0.14
Kyle John,Everton,West Ham,2023-01-21,False,0,0.0,0.0,0.0,0.05,0,0.0,1.0,0.0,0,0,0,0.0,0,3849,0.0,0.0,0.0,0,0.0,Everton,True,Arsenal,,0.36
Kyle John,Everton,Arsenal,2023-02-04,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,4062,0.0,0.0,0.0,0,0.0,Everton,False,Liverpool,,-1.33
Kyle John,Everton,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,4150,0.0,0.0,0.0,0,0.0,Everton,True,Leicester City,,0.83
Kyle John,Everton,Leicester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,4265,0.0,0.0,0.0,0,0.0,Everton,True,Aston Villa,,0.55
Kyle John,Everton,Aston Villa,2023-02-25,True,0,0.0,0.02,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0,4630,0.0,0.0,0.0,0,0.0,Everton,False,Arsenal,,-0.0
Kyle John,Everton,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,4630,0.0,0.0,0.0,0,0.0,Everton,False,Nottingham Forest,,
Kyle John,Everton,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,4472,0.0,0.0,0.0,0,0.0,Everton,True,Brentford,,0.69
Kyle John,Everton,Brentford,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,4637,0.0,0.0,0.0,0,0.0,Everton,False,Chelsea,,-0.72
Kyle John,Everton,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,4651,0.0,0.0,0.0,0,0.0,Everton,True,Tottenham,,1.07
Kyle John,Everton,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,4738,0.0,0.0,0.0,0,0.0,Everton,False,Manchester United,,-0.1
Kyle John,Everton,Manchester United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,4855,0.0,0.0,0.0,0,0.0,Everton,True,Fulham,,-0.3
Kyle John,Everton,Fulham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,4850,0.0,0.0,0.0,0,0.0,Everton,False,Crystal Palace,,0.13
Kyle John,Everton,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,4928,0.0,0.0,0.0,0,0.0,Everton,True,Newcastle United,,0.73
Kyle John,Everton,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,4885,0.0,0.0,0.0,0,0.0,Everton,False,Leeds United,,-0.8
Kyle John,Everton,Leeds United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,5257,0.0,0.0,0.0,0,0.0,Everton,False,Brighton,,-0.39
Kyle John,Everton,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,5322,0.0,0.0,0.0,0,0.0,Everton,True,Manchester City,,-1.17
Kyle John,Everton,Manchester City,2023-05-14,True,0,0.0,0.06,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0,5575,0.0,0.01,0.0,0,0.0,Everton,False,Wolverhampton,,-0.46
Kyle John,Everton,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,5894,0.0,0.01,0.0,0,0.0,Everton,True,Bournemouth,,1.46
Kyle John,Everton,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,6070,0.0,0.01,0.0,0,,Man Utd,True,Wolverhampton,,-0.48
