name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Diogo Pinheiro Monteiro,Leeds,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,Leeds,False,Everton,,-0.63
Diogo Pinheiro Monteiro,Leeds,Everton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,147,0.0,0.0,0.0,0,0.0,Leeds,True,Southampton,,-0.38
Diogo Pinheiro Monteiro,Leeds,Southampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,544,0.0,0.0,0.0,0,0.0,Leeds,False,Chelsea,,-0.72
Diogo Pinheiro Monteiro,Leeds,Chelsea,2023-03-04,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,493,0.0,0.0,0.0,0,0.0,Leeds,True,Brighton,,-0.71
Diogo Pinheiro Monteiro,Leeds,Brighton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,706,0.0,0.0,0.0,0,0.0,Leeds,False,Wolverhampton,,-0.46
Diogo Pinheiro Monteiro,Leeds,Wolverhampton,2023-03-18,False,0,0.0,0.09,0.0,0.49,0,1.0,2.0,0.0,0,0,0,0.0,0,797,0.0,0.02,0.0,0,0.0,Leeds,False,Arsenal,,-0.0
Diogo Pinheiro Monteiro,Leeds,Arsenal,2023-04-01,False,0,0.0,0.03,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0,1087,0.0,0.02,0.0,0,0.0,Leeds,True,Nottingham Forest,,
Diogo Pinheiro Monteiro,Leeds,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1087,0.0,0.02,0.0,0,0.0,Leeds,True,Crystal Palace,,0.81
Diogo Pinheiro Monteiro,Leeds,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1011,0.0,0.02,0.0,0,0.0,Leeds,True,Liverpool,,-0.53
Diogo Pinheiro Monteiro,Leeds,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1117,0.0,0.02,0.0,0,0.0,Leeds,False,Fulham,,1.37
Diogo Pinheiro Monteiro,Leeds,Fulham,2023-04-22,False,0,0.0,0.01,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0,1269,0.0,0.01,0.0,0,0.0,Leeds,True,Leeds United,,-0.79
Diogo Pinheiro Monteiro,Leeds,Leeds United,2023-04-25,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,1268,0.0,0.0,0.0,0,0.0,Leeds,False,Bournemouth,,0.19
Diogo Pinheiro Monteiro,Leeds,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1373,0.0,0.0,0.0,0,0.0,Leeds,False,Manchester City,,-1.26
Diogo Pinheiro Monteiro,Leeds,Manchester City,2023-05-06,False,0,0.0,0.0,0.0,0.58,0,0.0,2.0,0.0,0,0,0,0.0,0,2034,0.0,0.0,0.0,0,0.0,Leeds,True,Newcastle United,,0.73
Diogo Pinheiro Monteiro,Leeds,Newcastle United,2023-05-13,True,0,0.0,0.0,0.0,0.05,0,0.0,1.0,0.0,0,0,0,0.0,0,1883,0.0,0.0,0.0,0,0.0,Leeds,False,West Ham,,0.14
Diogo Pinheiro Monteiro,Leeds,West Ham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1770,0.0,0.0,0.0,0,0.0,Leeds,True,Tottenham,,1.07
Diogo Pinheiro Monteiro,Leeds,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1787,0.0,0.0,0.0,0,,Brentford,True,Tottenham,,1.07
