name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus
Adam Idah,Norwich,Liverpool,2021-08-14,True,Sub,13,0,0.1136666908860206,0,0.0,1,1,0,3.7,0
Adam Idah,Norwich,Leicester City,2021-10-31,True,Sub,13,0,0.0,0,0.0,1,0,0,0.0,0
Adam Idah,Norwich,Brentford,2021-11-06,False,Sub,1,0,0.0,0,0.0,1,0,0,0.1,0
Adam Idah,Norwich,Newcastle United,2021-11-30,False,Sub,23,0,0.0935511887073516,0,0.0,1,1,0,0.4,0
Adam Idah,Norwich,Tottenham,2021-12-05,False,FW,68,0,0.5555305480957031,0,0.1394018977880478,2,1,1,1.7,0
Adam Idah,Norwich,Aston Villa,2021-12-14,True,Sub,29,0,0.0328722298145294,0,0.0,1,1,0,3.6,0
Adam Idah,Norwich,Arsenal,2021-12-26,True,Sub,18,0,0.0,0,0.0,1,0,0,0.7,0
Adam Idah,Norwich,Crystal Palace,2021-12-28,False,FW,90,0,0.0,0,0.0798079296946525,2,0,1,3.6,0
Adam Idah,Norwich,West Ham,2022-01-12,False,AMC,74,0,0.1518400311470031,0,0.0693602859973907,2,2,1,6.8,0
Adam Idah,Norwich,Everton,2022-01-15,True,AMC,90,1,0.7241060733795166,0,0.0,9,4,0,9.1,3
Adam Idah,Norwich,Watford,2022-01-21,False,FW,90,0,0.0633835196495056,0,0.0,5,1,0,1.8,0
Adam Idah,Norwich,Crystal Palace,2022-02-09,True,FW,83,0,0.0852255597710609,1,0.086289182305336,5,2,1,4.1,0
Adam Idah,Norwich,Leeds United,2021-08-28,True,Sub,11,0,0.1091249957680702,0,0.0,1,1,0,0.3,0
Adam Idah,Norwich,Arsenal,2021-09-11,False,Sub,10,0,0.0,0,0.0860634073615074,1,0,1,1.9,0
Adam Idah,Norwich,Watford,2021-09-18,True,Sub,2,0,0.0,0,0.0,1,0,0,0.1,0
Adam Idah,Norwich,Burnley,2021-10-02,False,Sub,1,0,0.0,0,0.0,1,0,0,0.4,0
Adam Idah,Norwich,Brighton,2021-10-16,True,Sub,1,0,0.0,0,0.0,1,0,0,0.2,0
