name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game
Danny Welbeck,Brighton,Burnley,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Danny Welbeck,Brighton,Liverpool,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Danny Welbeck,Brighton,Newcastle United,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Danny Welbeck,Brighton,Aston Villa,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Danny Welbeck,Brighton,Leicester City,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Danny Welbeck,Brighton,West Ham,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Danny Welbeck,Brighton,Southampton,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Danny Welbeck,Brighton,Wolverhampton,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Danny Welbeck,Brighton,Brentford,2021-12-26,True,Sub,45,0.0,0.04,0.0,0.02,1,1.0,1.0,3.1,0,0.0,0.0,5.0
Danny Welbeck,Brighton,Watford,,True,,0,,,,,0,,,0.0,0,0.2,0.01,4.5
Danny Welbeck,Brighton,Chelsea,2021-12-29,False,Sub,10,1.0,0.04,0.0,0.0,6,1.0,0.0,5.3,1,0.2,0.01,5.0
Danny Welbeck,Brighton,Everton,,False,,0,,,,,0,,,0.0,0,1.4,0.02,4.58
Danny Welbeck,Brighton,Crystal Palace,2022-01-14,True,Sub,17,0.0,0.13,0.0,0.0,1,1.0,0.0,0.5,0,1.4,0.02,5.54
Danny Welbeck,Brighton,Chelsea,2022-01-18,True,ML,61,0.0,0.34,0.0,0.09,2,3.0,1.0,3.9,0,1.6,0.04,9.5
Danny Welbeck,Brighton,Leeds United,2022-01-23,False,Sub,28,1.0,0.42,0.0,0.0,7,2.0,0.0,7.6,2,1.8,0.1,10.73
Danny Welbeck,Brighton,Watford,2022-02-12,False,FW,63,0.0,0.0,0.0,0.0,2,0.0,0.0,0.3,0,3.2,0.19,14.0
Danny Welbeck,Brighton,Manchester United,2022-02-15,False,Sub,20,0.0,0.37,0.0,0.01,1,1.0,1.0,1.6,0,2.4,0.18,14.35
Danny Welbeck,Brighton,Burnley,2022-02-19,True,FW,67,0.0,0.0,0.0,0.0,2,0.0,0.0,0.3,0,2.6,0.25,17.28
Danny Welbeck,Brighton,Aston Villa,2022-02-26,True,Sub,27,0.0,0.28,0.0,0.0,1,1.0,0.0,0.9,0,2.8,0.23,17.79
Danny Welbeck,Brighton,Newcastle United,2022-03-05,False,FW,90,0.0,0.46,0.0,0.0,2,2.0,0.0,3.0,0,2.6,0.21,21.4
Danny Welbeck,Brighton,Liverpool,2022-03-12,True,Sub,24,0.0,0.11,0.0,0.0,1,2.0,0.0,3.2,0,1.6,0.22,21.52
Danny Welbeck,Brighton,Tottenham,2022-03-16,True,Sub,28,0.0,0.0,0.0,0.1,1,0.0,1.0,1.7,0,1.4,0.24,21.82
Danny Welbeck,Brighton,Everton,2021-08-28,True,Sub,31,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,1.4,0.17,22.22
Danny Welbeck,Brighton,Norwich,2022-04-02,True,FW,90,0.0,0.19,0.0,0.14,2,3.0,4.0,8.8,0,1.2,0.17,25.04
Danny Welbeck,Brighton,Arsenal,2022-04-09,False,FW,90,0.0,0.0,0.0,0.01,2,0.0,1.0,4.0,0,1.4,0.15,27.64
Danny Welbeck,Brighton,Tottenham,2022-04-16,False,Sub,45,0.0,0.11,0.0,0.02,1,2.0,1.0,2.3,0,1.4,0.06,28.31
Danny Welbeck,Brighton,Manchester City,2022-04-20,False,FW,76,0.0,0.06,0.0,0.0,2,1.0,0.0,2.6,0,1.4,0.06,30.07
Danny Welbeck,Brighton,Southampton,2022-04-24,True,FW,90,1.0,2.51,0.0,0.0,7,4.0,0.0,16.5,1,1.6,0.07,32.21
Danny Welbeck,Brighton,Wolverhampton,2022-04-30,False,FW,90,0.0,0.15,0.0,0.14,11,3.0,3.0,10.7,3,2.8,0.58,34.21
Danny Welbeck,Brighton,Manchester United,2022-05-07,True,FW,90,0.0,0.59,0.0,0.0,5,5.0,0.0,2.8,0,4.6,0.57,36.07
Danny Welbeck,Brighton,Leicester City,2022-05-15,False,FW,90,1.0,1.2,0.0,0.0,7,3.0,0.0,9.2,1,5.2,0.68,37.81
Danny Welbeck,Brighton,West Ham,2022-05-22,True,FW,90,1.0,0.78,1.0,0.27,11,4.0,3.0,0.0,2,6.4,0.9,39.44
Danny Welbeck,Brighton,Brentford,2021-09-11,False,FW,63,0.0,0.12,0.0,0.0,2,1.0,0.0,2.7,0,8.2,1.25,40.15
Danny Welbeck,Brighton,Leeds United,2021-09-19,True,AMC,69,1.0,0.07,0.0,0.09,9,2.0,1.0,7.7,3,7.2,0.77,41.0
Danny Welbeck,Brighton,Crystal Palace,2021-09-27,False,FWL,75,0.0,0.3,0.0,0.0,2,1.0,0.0,2.5,0,6.8,0.75,41.97
Danny Welbeck,Brighton,Arsenal,,True,,0,,,,,0,,,0.0,0,6.2,0.7,40.81
Danny Welbeck,Brighton,Norwich,,False,,0,,,,,0,,,0.0,0,4.8,0.46,39.7
Danny Welbeck,Brighton,Manchester City,,True,,0,,,,,0,,,0.0,0,2.6,0.1,38.66
