name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game
Patson Daka,Leicester,Wolverhampton,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Patson Daka,Leicester,Arsenal,2021-10-30,True,Sub,20,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0.0,0.0,10.0
Patson Daka,Leicester,Leicester City,,False,,0,,,,,0,,,0.0,0,0.5,0.0,6.67
Patson Daka,Leicester,Chelsea,,True,,0,,,,,0,,,0.0,0,0.33,0.0,5.0
Patson Daka,Leicester,Watford,,True,,0,,,,,0,,,0.0,0,0.25,0.0,4.0
Patson Daka,Leicester,Southampton,2021-12-01,False,Sub,15,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.2,0.0,5.83
Patson Daka,Leicester,Aston Villa,2021-12-05,False,FW,77,0.0,0.1,1.0,0.21,5,2.0,3.0,8.5,0,0.4,0.0,16.0
Patson Daka,Leicester,Newcastle United,2021-12-12,True,FW,90,1.0,0.55,1.0,0.12,10,1.0,1.0,8.6,1,1.2,0.22,25.25
Patson Daka,Leicester,Manchester City,,False,,0,,,,,0,,,0.0,0,3.2,0.53,22.44
Patson Daka,Leicester,West Ham,2021-08-23,False,Sub,26,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,3.2,0.53,22.8
Patson Daka,Leicester,Liverpool,,True,,0,,,,,0,,,0.0,0,3.4,0.53,20.73
Patson Daka,Leicester,Tottenham,2022-01-19,True,FW,74,1.0,1.09,0.0,0.0,6,2.0,0.0,8.5,0,3.2,0.53,25.17
Patson Daka,Leicester,Brighton,2022-01-23,True,FW,90,1.0,0.52,0.0,0.0,9,2.0,0.0,7.8,3,3.4,0.53,30.15
Patson Daka,Leicester,Liverpool,2022-02-10,False,FW,59,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,3.2,0.32,32.21
Patson Daka,Leicester,West Ham,2022-02-13,True,FW,90,0.0,0.0,0.0,0.05,2,0.0,2.0,2.6,0,3.4,0.32,36.07
Patson Daka,Leicester,Wolverhampton,2022-02-20,False,FW,72,0.0,0.11,0.0,0.0,2,3.0,0.0,5.1,0,3.6,0.32,38.31
Patson Daka,Leicester,Burnley,2022-03-01,False,FW,71,0.0,0.43,0.0,0.0,2,3.0,0.0,6.4,0,4.0,0.34,40.24
Patson Daka,Leicester,Leicester City,,True,,0,,,,,0,,,0.0,0,3.2,0.21,38.0
Patson Daka,Leicester,Arsenal,2022-03-13,False,Sub,16,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.4,0.11,36.84
Patson Daka,Leicester,Norwich,,False,,0,,,,,0,,,0.0,0,1.2,0.11,35.0
Patson Daka,Leicester,Brentford,2022-03-20,True,Sub,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.8,0.11,33.52
Patson Daka,Leicester,Manchester United,2022-04-02,False,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0.6,0.09,32.05
Patson Daka,Leicester,Crystal Palace,2022-04-10,True,FW,75,0.0,0.02,0.0,0.0,2,1.0,0.0,1.5,0,0.4,0.0,33.91
Patson Daka,Leicester,Newcastle United,2022-04-17,False,FW,77,0.0,0.0,0.0,0.0,2,0.0,0.0,0.7,0,0.8,0.0,35.71
Patson Daka,Leicester,Everton,2022-04-20,False,Sub,13,0.0,0.0,0.0,0.21,0,0.0,2.0,2.7,0,1.2,0.0,34.8
Patson Daka,Leicester,Aston Villa,2022-04-23,True,FW,70,0.0,0.07,0.0,0.0,2,1.0,0.0,2.5,0,1.2,0.0,36.15
Patson Daka,Leicester,Tottenham,2022-05-01,False,FW,66,0.0,0.07,0.0,0.03,2,1.0,1.0,4.2,0,1.4,0.02,37.26
Patson Daka,Leicester,Everton,2022-05-08,True,FW,79,1.0,0.78,0.0,0.11,9,3.0,2.0,9.6,3,1.6,0.03,38.75
Patson Daka,Leicester,Norwich,,True,,0,,,,,0,,,0.0,0,3.0,0.19,37.41
Patson Daka,Leicester,Watford,2022-05-15,False,Sub,9,0.0,0.13,0.0,0.0,1,1.0,0.0,2.3,0,2.6,0.19,36.47
Patson Daka,Leicester,Chelsea,,False,,0,,,,,0,,,0.0,0,2.8,0.21,35.29
Patson Daka,Leicester,Southampton,,True,,0,,,,,0,,,0.0,0,2.4,0.2,34.19
Patson Daka,Leicester,Manchester City,,True,,0,,,,,0,,,0.0,0,2.0,0.18,33.15
Patson Daka,Leicester,Brighton,,False,,0,,,,,0,,,0.0,0,0.2,0.03,32.18
Patson Daka,Leicester,Burnley,,True,,0,,,,,0,,,0.0,0,0.2,0.03,31.26
Patson Daka,Leicester,Crystal Palace,,False,,0,,,,,0,,,0.0,0,0.0,0.0,30.39
Patson Daka,Leicester,Manchester United,2021-10-16,True,Sub,13,1.0,1.04,0.0,0.55,6,3.0,1.0,12.5,1,0.0,0.0,29.92
Patson Daka,Leicester,Brentford,2021-10-24,False,Sub,45,0.0,0.18,1.0,0.54,4,3.0,1.0,6.7,0,1.2,0.21,30.32
