name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game
Romelu Lukaku,Chelsea,Crystal Palace,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Romelu Lukaku,Chelsea,Newcastle United,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Romelu Lukaku,Chelsea,Burnley,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Romelu Lukaku,Chelsea,Leeds United,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Romelu Lukaku,Chelsea,Manchester United,2021-11-28,True,Sub,8,0.0,0.0,0.0,0.05,1,0.0,1.0,1.8,0,0.0,0.0,1.6
Romelu Lukaku,Chelsea,Watford,2021-12-01,False,Sub,21,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0.2,0.0,4.83
Romelu Lukaku,Chelsea,West Ham,2021-12-04,False,Sub,45,0.0,0.05,0.0,0.0,1,1.0,0.0,1.2,0,0.4,0.0,10.57
Romelu Lukaku,Chelsea,Leicester City,2021-12-11,True,Sub,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.6,0.01,9.62
Romelu Lukaku,Chelsea,Everton,,True,,0,,,,,0,,,0.0,0,0.8,0.01,8.56
Romelu Lukaku,Chelsea,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0.8,0.01,7.7
Romelu Lukaku,Chelsea,Aston Villa,2021-12-26,False,Sub,45,1.0,0.12,0.0,0.0,10,1.0,0.0,6.4,2,0.6,0.01,11.09
Romelu Lukaku,Chelsea,Arsenal,2021-08-22,False,FW,90,1.0,1.73,0.0,0.54,8,8.0,3.0,20.7,2,2.4,0.04,17.67
Romelu Lukaku,Chelsea,Brighton,2021-12-29,True,FW,90,1.0,0.23,0.0,0.14,8,2.0,2.0,12.2,2,3.8,0.37,23.23
Romelu Lukaku,Chelsea,Liverpool,,True,,0,,,,,0,,,0.0,0,5.2,0.42,21.57
Romelu Lukaku,Chelsea,Manchester City,2022-01-15,False,FW,90,0.0,0.45,0.0,0.0,2,1.0,0.0,1.4,0,5.2,0.42,26.13
Romelu Lukaku,Chelsea,Brighton,2022-01-18,False,FW,79,0.0,0.09,0.0,0.14,2,2.0,2.0,6.6,0,5.6,0.51,29.44
Romelu Lukaku,Chelsea,Tottenham,2022-01-23,True,FW,90,0.0,0.28,0.0,0.0,2,3.0,0.0,5.2,0,4.0,0.5,33.0
Romelu Lukaku,Chelsea,Crystal Palace,2022-02-19,False,FW,90,0.0,0.0,0.0,0.0,2,0.0,0.0,0.1,0,2.8,0.21,36.17
Romelu Lukaku,Chelsea,Burnley,,False,,0,,,,,0,,,0.0,0,1.6,0.16,34.26
Romelu Lukaku,Chelsea,Norwich,2022-03-10,False,Sub,4,0.0,0.14,0.0,0.0,1,1.0,0.0,1.9,0,1.6,0.16,32.75
Romelu Lukaku,Chelsea,Newcastle United,2022-03-13,True,Sub,27,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,1.4,0.1,32.48
Romelu Lukaku,Chelsea,Liverpool,2021-08-28,False,FW,90,0.0,0.27,0.0,0.18,2,2.0,2.0,7.1,0,1.2,0.08,35.09
Romelu Lukaku,Chelsea,Brentford,2022-04-02,True,Sub,25,0.0,0.0,0.0,0.0,1,0.0,0.0,1.1,0,1.2,0.08,34.65
Romelu Lukaku,Chelsea,Southampton,,False,,0,,,,,0,,,0.0,0,1.0,0.08,33.21
Romelu Lukaku,Chelsea,Arsenal,2022-04-20,True,FW,59,0.0,0.06,0.0,0.1,1,1.0,1.0,1.7,0,1.0,0.08,34.24
Romelu Lukaku,Chelsea,West Ham,2022-04-24,True,Sub,14,0.0,0.03,0.0,0.06,1,1.0,1.0,3.6,0,1.0,0.07,33.46
Romelu Lukaku,Chelsea,Manchester United,2022-04-28,False,Sub,20,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,1.0,0.07,32.96
Romelu Lukaku,Chelsea,Everton,,False,,0,,,,,0,,,0.0,0,0.8,0.02,31.79
Romelu Lukaku,Chelsea,Wolverhampton,2022-05-07,True,FW,90,2.0,1.01,0.0,0.19,13,4.0,3.0,18.5,3,0.6,0.02,33.79
Romelu Lukaku,Chelsea,Leicester City,2022-05-11,False,FW,90,1.0,0.71,0.0,0.05,6,6.0,1.0,11.8,0,3.2,0.22,35.67
Romelu Lukaku,Chelsea,Leeds United,2022-05-19,True,FW,77,0.0,0.16,0.0,0.61,1,2.0,2.0,5.1,0,4.2,0.35,37.0
Romelu Lukaku,Chelsea,Watford,,True,,0,,,,,0,,,0.0,0,4.2,0.38,35.84
Romelu Lukaku,Chelsea,Aston Villa,2021-09-11,True,FW,90,2.0,0.53,0.0,0.0,13,2.0,0.0,11.5,3,4.0,0.38,37.48
Romelu Lukaku,Chelsea,Tottenham,2021-09-19,False,FW,90,0.0,0.31,0.0,0.78,2,3.0,3.0,11.1,0,6.6,0.48,39.03
Romelu Lukaku,Chelsea,Manchester City,2021-09-25,True,FW,90,0.0,0.0,0.0,0.06,2,0.0,1.0,2.4,0,4.4,0.34,40.49
Romelu Lukaku,Chelsea,Southampton,2021-10-02,True,FW,90,0.0,0.8,0.0,0.42,2,2.0,1.0,2.6,0,3.6,0.2,41.86
Romelu Lukaku,Chelsea,Brentford,2021-10-16,False,FW,76,0.0,0.05,0.0,0.05,2,1.0,1.0,2.5,0,3.8,0.33,42.78
Romelu Lukaku,Chelsea,Norwich,,True,,0,,,,,0,,,0.0,0,4.2,0.34,41.66
