name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Kadan Young,MID,Aston Villa,0.3,0,0,0,0.0,0.0,162,0,0,0.0,0,Liverpool,0,0,0,0,True,0
Kadan Young,MID,Aston Villa,-0.5,0,0,0,0.0,0.0,178,0,0,0.0,0,Tottenham,0,0,0,0,False,0
Kadan Young,MID,Aston Villa,0.0,0,0,0,0.0,0.0,182,0,0,0.0,0,Wolverhampton,0,0,0,0,True,0
Kadan Young,MID,Aston Villa,0.0,0,0,0,0.0,0.0,191,0,0,0.0,0,Leicester City,0,0,0,0,True,0
Kadan Young,MID,Aston Villa,0.0,0,0,0,0.0,0.0,209,0,0,0.0,0,Southampton,0,0,0,0,False,0
Kadan Young,MID,Aston Villa,0.0,0,0,0,0.0,0.0,211,0,0,0.0,0,Leeds United,0,0,0,0,True,0
Kadan Young,MID,Aston Villa,-1.0,0,0,0,0.0,0.0,228,0,0,0.0,0,Manchester City,0,0,0,0,False,0
Kadan Young,MID,Aston Villa,-0.5,0,0,0,0.0,0.0,231,0,0,0.0,0,Arsenal,0,0,0,0,True,0
Kadan Young,MID,Aston Villa,0.0,0,0,0,0.0,0.0,243,0,0,0.0,0,Everton,0,0,0,0,False,0
Kadan Young,MID,Aston Villa,0.0,0,0,0,0.0,0.0,252,0,0,0.0,0,Crystal Palace,0,0,0,0,True,0
Kadan Young,MID,Aston Villa,0.0,0,0,0,0.0,0.0,270,0,0,0.0,0,West Ham,0,0,0,0,False,0
Kadan Young,MID,Aston Villa,0.5,0,0,0,0.0,0.0,272,0,0,0.0,0,Bournemouth,0,0,0,0,True,0
Kadan Young,MID,Aston Villa,0.0,0,0,0,0.0,0.0,284,0,0,0.0,0,Chelsea,0,0,0,0,False,0
Kadan Young,MID,Aston Villa,0.0,0,0,0,0.0,0.0,66,0,0,0.0,0,Leeds United,0,0,0,0,False,0
Kadan Young,MID,Aston Villa,0.0,0,0,0,0.0,0.0,291,0,0,0.0,0,Nottingham Forest,0,0,0,0,True,0
Kadan Young,MID,Aston Villa,-0.5,0,0,0,0.0,0.0,301,0,0,0.0,0,Newcastle United,0,0,0,0,True,0
Kadan Young,MID,Aston Villa,0.0,0,0,0,0.0,0.0,313,0,0,0.0,0,Brentford,0,0,0,0,False,0
Kadan Young,MID,Aston Villa,0.0,0,0,0,0.0,0.0,321,0,0,0.0,0,Fulham,0,0,0,0,True,0
Kadan Young,MID,Aston Villa,0.0,0,0,0,0.0,0.0,339,0,0,0.0,0,Manchester United,0,0,0,0,False,0
Kadan Young,MID,Aston Villa,0.0,0,0,0,0.0,0.0,350,0,0,0.0,0,Wolverhampton,0,0,0,0,False,0
Kadan Young,MID,Aston Villa,0.0,0,0,0,0.0,0.0,352,0,0,0.0,0,Tottenham,0,0,0,0,True,0
Kadan Young,MID,Aston Villa,-0.5,0,0,0,0.0,0.0,364,0,0,0.0,0,Liverpool,0,0,0,0,False,0
Kadan Young,MID,Aston Villa,0.0,0,0,0,0.0,0.0,372,0,0,0.0,0,Brighton,0,0,0,0,True,0
