name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Declan Rice,MID,West Ham,0,0,2,2.5,2022-08-07,90,Manchester City,0,2,True
Declan Rice,MID,West Ham,0,0,1,4.6,2022-10-19,90,Liverpool,0,2,False
Declan Rice,MID,West Ham,0,0,1,2.4,2022-10-09,90,Fulham,0,2,True
Declan Rice,MID,West Ham,0,0,1,4.1,2022-08-14,90,Nottingham Forest,0,-1,False
Declan Rice,MID,West Ham,0,0,2,3.2,2022-11-12,90,Leeds United,1,2,True
Declan Rice,MID,West Ham,0,1,0,7.5,2022-10-24,90,Bournemouth,0,3,True
Declan Rice,MID,West Ham,0,0,2,5.1,2022-08-21,90,Brighton,0,2,True
Declan Rice,MID,West Ham,0,0,2,2.6,2022-11-06,90,Crystal Palace,0,2,True
Declan Rice,MID,West Ham,0,0,3,3.8,2022-12-26,90,Arsenal,1,2,False
Declan Rice,MID,West Ham,3,0,1,9.3,2022-10-16,90,Southampton,0,10,False
Declan Rice,MID,West Ham,0,0,2,3.0,2022-12-30,90,Brentford,1,2,True
Declan Rice,MID,West Ham,2,1,0,11.4,2023-02-25,90,Nottingham Forest,1,10,True
Declan Rice,MID,West Ham,0,0,1,5.5,2022-10-30,90,Manchester United,0,2,False
Declan Rice,MID,West Ham,0,1,0,3.9,2023-01-21,90,Everton,1,3,True
Declan Rice,MID,West Ham,0,0,2,2.1,2023-02-19,90,Tottenham,1,2,False
Declan Rice,MID,West Ham,0,0,4,0.8,2023-03-04,90,Brighton,1,1,False
Declan Rice,MID,West Ham,0,1,0,3.0,2023-04-08,90,Fulham,1,2,False
Declan Rice,MID,West Ham,2,0,1,2.8,2023-02-04,90,Newcastle United,1,7,False
Declan Rice,MID,West Ham,0,0,2,1.9,2023-01-04,90,Leicester City,1,2,False
Declan Rice,MID,West Ham,0,0,1,2.4,2023-02-11,90,Chelsea,1,2,True
Declan Rice,MID,West Ham,0,0,1,5.4,2023-01-14,90,Wolverhampton,1,1,False
Declan Rice,MID,West Ham,0,0,1,5.2,2023-03-12,90,Aston Villa,1,2,True
Declan Rice,MID,West Ham,0,1,0,2.4,2023-04-02,90,Southampton,1,3,True
Declan Rice,MID,West Ham,0,0,5,3.7,2023-04-05,90,Newcastle United,1,2,True
Declan Rice,MID,West Ham,0,0,2,2.3,2023-04-16,90,Arsenal,1,2,True
Declan Rice,MID,West Ham,1,1,0,8.3,2023-04-23,90,Bournemouth,1,9,False
Declan Rice,MID,West Ham,0,0,1,3.4,2022-09-18,90,Everton,0,2,False
Declan Rice,MID,West Ham,0,0,2,5.1,2023-04-26,90,Liverpool,1,2,True
Declan Rice,MID,West Ham,1,0,1,5.3,2022-08-31,90,Tottenham,0,3,True
Declan Rice,MID,West Ham,0,1,0,3.4,2023-05-07,90,Manchester United,1,3,True
Declan Rice,MID,West Ham,0,1,0,5.3,2022-08-28,90,Aston Villa,0,6,False
Declan Rice,MID,West Ham,1,0,2,3.6,2022-09-03,90,Chelsea,0,6,False
Declan Rice,MID,West Ham,0,1,0,5.6,2022-10-01,90,Wolverhampton,0,2,True
Declan Rice,MID,West Ham,0,0,4,2.3,2023-04-29,90,Crystal Palace,1,2,False
Declan Rice,MID,West Ham,0,0,0,0.0,2023-05-03,0,Manchester City,0,0,False
Declan Rice,MID,West Ham,0,0,2,0.0,2023-05-28,90,Leeds United,1,2,False
Declan Rice,MID,West Ham,0,0,0,0.7,2023-05-14,32,Brentford,0,1,False
Declan Rice,MID,West Ham,2,0,1,8.8,2023-05-21,90,Leicester City,1,9,True
