name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
James Maddison,MID,Leicester,0,0,2,15.0,2022-08-07,90,Brentford,0,5,True
James Maddison,MID,Leicester,0,0,4,8.1,2022-08-13,90,Arsenal,0,7,False
James Maddison,MID,Leicester,0,0,0,0.0,2022-10-20,0,Leicester City,0,0,True
James Maddison,MID,Leicester,0,1,0,8.8,2022-10-23,90,Wolverhampton,0,8,False
James Maddison,MID,Leicester,0,0,1,7.2,2022-10-29,90,Manchester City,0,2,True
James Maddison,MID,Leicester,0,0,2,7.1,2022-10-08,90,Bournemouth,0,1,False
James Maddison,MID,Leicester,0,1,0,8.5,2022-10-15,90,Crystal Palace,0,2,True
James Maddison,MID,Leicester,2,1,0,17.7,2022-11-05,90,Everton,0,11,False
James Maddison,MID,Leicester,0,0,0,5.1,2022-11-12,24,West Ham,1,6,False
James Maddison,MID,Leicester,0,0,0,0.0,2022-12-26,0,Newcastle United,0,0,True
James Maddison,MID,Leicester,0,0,0,0.0,2022-12-30,0,Liverpool,0,0,False
James Maddison,MID,Leicester,0,0,0,0.0,2023-01-03,0,Fulham,0,0,True
James Maddison,MID,Leicester,0,0,1,6.5,2023-03-18,89,Brentford,1,4,False
James Maddison,MID,Leicester,1,0,2,8.0,2022-08-20,90,Southampton,0,7,True
James Maddison,MID,Leicester,0,0,1,0.3,2023-01-21,21,Brighton,0,1,True
James Maddison,MID,Leicester,0,0,0,0.0,2023-02-25,0,Arsenal,0,0,True
James Maddison,MID,Leicester,0,0,3,7.0,2023-02-19,90,Manchester United,1,2,False
James Maddison,MID,Leicester,0,0,1,9.6,2023-03-04,90,Southampton,1,1,False
James Maddison,MID,Leicester,0,0,2,8.2,2023-02-04,66,Aston Villa,1,7,False
James Maddison,MID,Leicester,0,0,0,0.0,2023-01-14,0,Nottingham Forest,0,0,False
James Maddison,MID,Leicester,2,0,1,10.7,2023-02-11,87,Tottenham,1,11,True
James Maddison,MID,Leicester,0,0,3,9.2,2023-03-11,89,Chelsea,1,2,True
James Maddison,MID,Leicester,0,0,1,6.5,2023-04-08,90,Bournemouth,1,2,True
James Maddison,MID,Leicester,0,0,2,2.6,2023-04-01,90,Crystal Palace,1,2,False
James Maddison,MID,Leicester,0,0,1,7.1,2023-04-04,84,Aston Villa,1,2,True
James Maddison,MID,Leicester,0,0,0,0.0,2023-04-22,0,Wolverhampton,0,0,True
James Maddison,MID,Leicester,0,0,3,8.0,2023-04-15,90,Manchester City,1,2,False
James Maddison,MID,Leicester,1,0,1,10.0,2023-04-25,90,Leicester City,1,6,False
James Maddison,MID,Leicester,0,0,0,0.0,2022-08-27,0,Chelsea,0,0,False
James Maddison,MID,Leicester,0,0,5,17.5,2023-05-08,90,Fulham,1,9,False
James Maddison,MID,Leicester,0,0,1,5.9,2022-09-01,90,Manchester United,0,1,True
James Maddison,MID,Leicester,0,0,5,1.7,2022-09-04,90,Brighton,0,2,False
James Maddison,MID,Leicester,0,0,1,0.0,2023-05-28,90,West Ham,1,2,True
James Maddison,MID,Leicester,0,0,3,3.5,2023-05-15,90,Liverpool,1,2,True
James Maddison,MID,Leicester,0,0,0,2.7,2023-05-22,45,Newcastle United,0,1,False
James Maddison,MID,Leicester,0,0,2,14.7,2023-05-01,90,Everton,1,2,True
James Maddison,MID,Leicester,0,0,6,18.8,2022-09-17,90,Tottenham,0,7,False
James Maddison,MID,Leicester,3,1,0,16.9,2022-10-03,84,Nottingham Forest,0,18,True
