name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
William Saliba,Arsenal,Crystal Palace,2022-08-05,False,DC,90,0.0,0.0,0.0,0.0,8,0.0,0.0,2.2,2,1,0,0.0,False,0.0,0.0,90.0,1.0,0,0,0,0,1,Arsenal,True,Liverpool,-1.54
William Saliba,Arsenal,Liverpool,2022-10-09,True,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.7,0,0,2,0.0,False,8.0,0.0,90.0,0.5,0,0,0,0,5,Arsenal,False,Leicester City,-2.6
William Saliba,Arsenal,Leicester City,2022-10-16,False,DC,90,0.0,0.0,0.0,0.0,5,0.0,0.0,1.4,0,1,0,0.0,False,4.5,0.0,90.0,0.67,0,0,0,0,2,Arsenal,False,Southampton,0.93
William Saliba,Arsenal,Southampton,2022-10-23,False,DC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.2,0,0,1,0.0,False,4.67,0.0,90.0,0.5,0,0,0,0,7,Arsenal,True,Nottingham Forest,-1.27
William Saliba,Arsenal,Nottingham Forest,2022-10-30,True,DC,75,0.0,0.0,0.0,0.04,7,0.0,1.0,2.6,1,1,0,0.0,False,4.0,0.0,87.0,0.6,0,0,0,0,8,Arsenal,False,Chelsea,-1.61
William Saliba,Arsenal,Chelsea,2022-11-06,False,DC,90,0.0,0.0,0.0,0.0,8,0.0,0.0,2.8,2,1,0,0.0,False,4.6,0.0,87.5,0.67,0,0,0,0,6,Arsenal,False,Wolverhampton,-2.55
William Saliba,Arsenal,Wolverhampton,2022-11-12,False,DC,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.8,0,1,0,0.49,True,4.6,0.0,87.86,0.71,0,0,0,0,2,Arsenal,True,West Ham,0.89
William Saliba,Arsenal,West Ham,2022-12-26,True,DC,90,0.0,0.47,0.0,0.0,2,1.0,0.0,5.1,0,0,1,1.07,True,5.6,0.0,88.12,0.62,0,0,0,0,1,Arsenal,False,Brighton,-4.25
William Saliba,Arsenal,Brighton,2022-12-31,False,DC,90,0.0,0.08,0.0,0.0,1,1.0,0.0,1.8,0,0,2,1.15,True,5.0,0.09,88.33,0.56,0,0,0,0,7,Arsenal,True,Newcastle United,-1.68
William Saliba,Arsenal,Newcastle United,2023-01-03,True,DC,90,0.0,0.0,0.0,0.0,7,0.0,0.0,1.7,1,1,0,1.08,True,4.8,0.11,88.5,0.6,0,0,0,0,-1,Arsenal,True,Leeds United,-3.9
William Saliba,Arsenal,Leeds United,2022-08-13,True,DC,90,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.8,0,0,2,0.0,False,4.8,0.11,88.64,0.55,0,0,0,0,6,Arsenal,False,Tottenham,0.46
William Saliba,Arsenal,Tottenham,2023-01-15,False,DC,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.4,0,1,0,1.54,True,3.0,0.11,88.75,0.58,0,0,0,0,1,Arsenal,True,Manchester United,-2.18
William Saliba,Arsenal,Manchester United,2023-01-22,True,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.2,0,0,2,0.33,True,3.0,0.11,88.85,0.54,0,0,0,0,2,Arsenal,False,Everton,1.49
William Saliba,Arsenal,Everton,2023-02-04,False,DC,90,0.0,0.0,0.0,0.02,2,0.0,1.0,4.1,0,0,1,1.66,True,2.8,0.02,88.93,0.5,0,0,0,0,2,Arsenal,True,Brentford,-0.02
William Saliba,Arsenal,Brentford,2023-02-11,True,DC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.8,0,0,1,2.37,True,3.0,0.0,89.0,0.47,0,0,0,0,1,Arsenal,True,Manchester City,0.69
William Saliba,Arsenal,Manchester City,2023-02-15,True,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.4,0,0,3,1.71,True,2.0,0.0,89.06,0.44,0,0,0,0,1,Arsenal,False,Aston Villa,-0.83
William Saliba,Arsenal,Aston Villa,2023-02-18,False,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.3,0,0,2,0.51,True,2.4,0.0,89.12,0.41,0,0,0,0,6,Arsenal,False,Leeds United,-1.65
William Saliba,Arsenal,Leeds United,2023-02-25,False,DC,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.0,0,1,0,0.02,True,1.4,0.0,89.17,0.44,0,0,0,0,6,Arsenal,True,Everton,-2.68
William Saliba,Arsenal,Everton,2023-03-01,True,DC,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.8,0,1,0,1.36,True,2.4,0.0,89.21,0.47,0,0,0,0,1,Arsenal,True,Bournemouth,-1.36
William Saliba,Arsenal,Bournemouth,2023-03-04,True,DC,90,0.0,0.0,0.0,0.15,1,0.0,2.0,5.4,0,0,2,1.32,True,3.2,0.0,89.25,0.45,0,0,0,0,7,Arsenal,False,Fulham,-0.97
