name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points
Marc Cucurella Saseta,Chelsea,Everton,2022-08-06,False,Sub,15,0,0.0,0,0.35,0,0,1,2.6,0,0,0,0.0,False,0.0,0.0,15.0,0.0,0,0,0,0,7
Marc Cucurella Saseta,Chelsea,Wolverhampton,2022-10-08,True,DL,90,0,0.0,0,0.05,7,0,1,5.1,1,1,0,0.0,False,0.0,0.0,52.5,1.0,0,0,0,0,1
Marc Cucurella Saseta,Chelsea,Aston Villa,2022-10-16,False,DC,45,0,0.0,0,0.0,1,0,0,0.8,0,0,0,0.0,False,3.5,0.0,50.0,1.0,0,0,0,0,6
Marc Cucurella Saseta,Chelsea,Brentford,2022-10-19,False,DML,60,0,0.0,0,0.0,6,0,0,3.0,0,1,0,0.0,False,2.67,0.0,52.5,1.0,0,0,0,0,1
Marc Cucurella Saseta,Chelsea,Manchester United,2022-10-22,True,DC,35,0,0.0,0,0.0,1,0,0,0.3,0,0,0,0.0,False,3.5,0.0,49.0,1.0,0,0,0,0,1
Marc Cucurella Saseta,Chelsea,Brighton,2022-10-29,False,DC,63,0,0.0,0,0.0,1,0,0,0.3,0,0,3,0.0,False,3.0,0.0,51.33,0.5,0,0,0,0,2
Marc Cucurella Saseta,Chelsea,Arsenal,2022-11-06,True,DL,90,0,0.03,0,0.0,2,1,0,3.2,0,0,1,0.0,False,3.2,0.0,56.86,0.33,0,0,0,0,1
Marc Cucurella Saseta,Chelsea,Newcastle United,2022-11-12,False,Sub,17,0,0.0,0,0.0,1,0,0,0.8,0,0,0,0.0,False,2.2,0.01,51.88,0.33,0,0,0,0,6
Marc Cucurella Saseta,Chelsea,Bournemouth,2022-12-27,True,DL,90,0,0.0,0,0.25,6,0,1,3.7,0,1,0,0.53,True,2.2,0.01,56.11,0.5,0,0,0,0,2
Marc Cucurella Saseta,Chelsea,Nottingham Forest,2023-01-01,False,DL,90,0,0.0,0,0.0,2,0,0,2.5,0,0,1,1.2,True,2.2,0.01,59.5,0.4,0,0,0,0,2
Marc Cucurella Saseta,Chelsea,Manchester City,2023-01-05,True,DL,67,0,0.0,0,0.0,2,0,0,1.9,0,0,1,1.45,True,2.4,0.01,60.18,0.33,0,0,0,0,1
Marc Cucurella Saseta,Chelsea,Fulham,2023-01-12,False,Sub,11,0,0.05,0,0.0,1,1,0,0.7,0,0,0,0.0,False,2.6,0.01,56.08,0.33,0,0,0,0,4
Marc Cucurella Saseta,Chelsea,Tottenham,2022-08-14,True,DML,90,0,0.11,1,0.05,4,2,1,7.7,0,0,2,0.0,False,2.4,0.01,58.69,0.29,0,0,0,0,6
Marc Cucurella Saseta,Chelsea,Liverpool,2023-01-21,False,DML,90,0,0.0,0,0.0,6,0,0,2.6,0,1,0,1.4,True,3.0,0.23,60.93,0.38,0,0,0,0,6
Marc Cucurella Saseta,Chelsea,Fulham,2023-02-03,True,DL,83,0,0.0,0,0.02,6,0,1,3.4,0,1,0,0.58,True,3.0,0.23,62.4,0.44,0,0,0,0,2
Marc Cucurella Saseta,Chelsea,West Ham,2023-02-11,False,DL,66,0,0.0,0,0.0,2,0,0,1.5,0,0,1,1.16,True,3.8,0.23,62.62,0.4,0,0,0,0,1
Marc Cucurella Saseta,Chelsea,Leeds United,2023-03-11,False,DC,90,0,0.0,0,0.0,1,0,0,3.6,0,0,1,2.35,True,3.8,0.23,64.24,0.36,0,0,0,0,1
Marc Cucurella Saseta,Chelsea,Aston Villa,2023-04-01,True,DC,79,0,0.01,0,0.22,1,1,3,4.9,0,0,2,0.77,True,3.8,0.22,65.06,0.33,0,0,0,0,6
Marc Cucurella Saseta,Chelsea,Liverpool,2023-04-04,True,DC,90,0,0.0,0,0.0,6,0,0,2.0,0,1,0,0.35,True,3.2,0.0,66.37,0.38,0,0,0,0,1
Marc Cucurella Saseta,Chelsea,Leicester City,2022-08-21,False,DML,90,0,0.15,0,0.03,1,2,1,4.0,0,0,3,0.0,False,3.2,0.0,67.55,0.36,0,0,0,0,1
Marc Cucurella Saseta,Chelsea,Wolverhampton,2023-04-08,False,DL,67,0,0.0,0,0.0,1,0,0,1.1,0,0,1,0.56,True,2.2,0.03,67.52,0.33,0,0,0,0,5
Marc Cucurella Saseta,Chelsea,Leeds United,2022-08-27,True,DL,90,0,0.0,1,0.05,5,0,2,5.4,0,0,1,0.0,False,2.0,0.03,68.55,0.31,0,0,0,0,1
Marc Cucurella Saseta,Chelsea,Southampton,2022-08-30,False,DL,90,0,0.0,0,0.0,1,0,0,3.4,0,0,2,0.0,False,2.8,0.23,69.48,0.29,0,0,0,0,1
Marc Cucurella Saseta,Chelsea,West Ham,2022-09-03,True,ML,71,0,0.0,0,0.0,1,0,0,1.4,0,0,1,0.0,False,2.8,0.23,69.54,0.28,0,0,0,0,2
