name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Lisandro Martínez,Man Utd,Brighton,2022-08-07,True,DC,90,0.0,0.08,0.0,0.0,0,3.0,0.0,6.6,0,0,2,0.0,False,0.0,0.0,90.0,0.0,0,0,0,0,2,Man Utd,False,Everton,2.77,-0.63
Lisandro Martínez,Man Utd,Everton,2022-10-09,False,DC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.8,0,0,1,0.0,False,0.0,0.08,90.0,0.0,0,0,0,0,6,Man Utd,True,Newcastle United,-2.6,0.73
Lisandro Martínez,Man Utd,Newcastle United,2022-10-16,True,DC,90,0.0,0.0,0.0,0.0,6,0.0,0.0,0.8,0,1,0,0.0,False,1.0,0.04,90.0,0.33,0,0,0,0,6,Man Utd,True,Tottenham,-2.03,1.07
Lisandro Martínez,Man Utd,Tottenham,2022-10-19,True,DC,90,0.0,0.0,0.0,0.0,6,0.0,0.0,2.5,0,1,0,0.0,False,2.67,0.03,90.0,0.5,0,0,0,0,1,Man Utd,False,Chelsea,0.54,-0.72
Lisandro Martínez,Man Utd,Chelsea,2022-10-22,False,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.9,0,0,1,0.0,False,3.5,0.02,90.0,0.4,0,0,0,0,7,Man Utd,True,West Ham,-1.53,0.63
Lisandro Martínez,Man Utd,West Ham,2022-10-30,True,DC,90,0.0,0.0,0.0,0.0,7,0.0,0.0,4.0,1,1,0,0.0,False,3.0,0.02,90.0,0.5,0,0,0,0,1,Man Utd,False,Aston Villa,-0.56,0.59
Lisandro Martínez,Man Utd,Aston Villa,2022-11-06,False,DC,90,0.0,0.0,0.0,0.02,1,0.0,1.0,3.7,0,0,3,0.0,False,4.4,0.0,90.0,0.43,0,0,0,0,2,Man Utd,False,Fulham,,1.37
Lisandro Martínez,Man Utd,Fulham,2022-11-13,False,DC,90,0.0,0.0,0.0,0.01,2,0.0,1.0,0.0,0,0,1,1.31,True,4.2,0.0,90.0,0.38,0,0,0,0,0,Man Utd,True,Nottingham Forest,,
Lisandro Martínez,Man Utd,Nottingham Forest,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,3.4,0.0,80.0,0.38,0,0,0,0,0,Man Utd,False,Wolverhampton,0.62,-0.46
Lisandro Martínez,Man Utd,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,2.2,0.0,72.0,0.38,0,0,0,0,1,Man Utd,True,Bournemouth,,1.46
Lisandro Martínez,Man Utd,Bournemouth,2023-01-03,True,Sub,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0,0.04,False,2.0,0.0,65.64,0.38,0,0,0,0,-1,Man Utd,False,Brentford,-2.69,-0.55
Lisandro Martínez,Man Utd,Brentford,2022-08-13,False,DC,45,0.0,0.0,0.0,0.0,-1,0.0,0.0,1.1,0,0,4,0.0,False,0.8,0.0,63.92,0.38,0,0,0,0,1,Man Utd,True,Manchester City,1.57,-1.17
Lisandro Martínez,Man Utd,Manchester City,2023-01-14,True,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0,0.0,False,0.4,0.0,59.08,0.38,0,0,0,0,1,Man Utd,False,Crystal Palace,1.16,0.13
Lisandro Martínez,Man Utd,Crystal Palace,2023-01-18,False,DC,90,0.0,0.0,0.0,0.05,1,0.0,2.0,5.5,0,0,1,0.55,True,0.2,0.0,61.29,0.33,0,0,0,0,8,Man Utd,False,Arsenal,1.57,-0.0
Lisandro Martínez,Man Utd,Arsenal,2023-01-22,False,DC,90,1.0,0.05,0.0,0.0,8,1.0,0.0,8.0,1,0,3,2.93,True,0.4,0.0,63.2,0.3,0,0,0,0,2,Man Utd,True,Crystal Palace,0.08,0.81
Lisandro Martínez,Man Utd,Crystal Palace,2023-02-04,True,DC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.1,0,0,1,1.37,True,2.0,0.01,64.88,0.27,0,0,0,0,1,Man Utd,True,Leicester City,-4.86,0.83
Lisandro Martínez,Man Utd,Leicester City,2023-02-08,True,DC,90,0.0,0.0,0.0,0.09,1,0.0,1.0,3.9,0,0,2,0.61,True,2.2,0.01,66.35,0.25,0,0,0,0,1,Man Utd,False,Leicester City,-2.84,-0.05
Lisandro Martínez,Man Utd,Leicester City,2023-02-12,False,Sub,29,0.0,0.0,0.0,0.0,1,0.0,0.0,0.8,0,0,0,0.58,False,2.6,0.01,64.28,0.25,0,0,0,0,6,Man Utd,True,Leeds United,0.29,-0.79
Lisandro Martínez,Man Utd,Leeds United,2023-02-19,True,DC,90,0.0,0.26,0.0,0.07,6,2.0,1.0,4.5,0,1,0,1.42,True,2.6,0.01,65.63,0.31,0,0,0,0,-1,Man Utd,False,Liverpool,3.89,-1.33
