name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Emerson Palmieri dos Santos,Chelsea,Everton,False,0,0,0.0,0,0,0,0.0,False,1.0,West Ham,True,Fulham,
Emerson Palmieri dos Santos,West Ham,Fulham,True,6,1,0.3,0,0,0,0.0,False,1.0,West Ham,False,Southampton,0.96
Emerson Palmieri dos Santos,West Ham,Southampton,False,58,1,1.4,0,0,1,0.0,False,0.0,West Ham,False,Liverpool,0.66
Emerson Palmieri dos Santos,West Ham,Liverpool,False,0,0,0.0,0,0,0,0.0,False,0.0,West Ham,True,Bournemouth,
Emerson Palmieri dos Santos,West Ham,Bournemouth,True,0,0,0.0,0,0,0,0.0,False,0.0,West Ham,False,Manchester United,2.8
Emerson Palmieri dos Santos,West Ham,Manchester United,False,0,0,0.0,0,0,0,0.0,False,0.0,West Ham,True,Crystal Palace,2.25
Emerson Palmieri dos Santos,West Ham,Crystal Palace,True,0,0,0.0,0,0,0,0.0,False,0.0,West Ham,True,Leeds United,-5.24
Emerson Palmieri dos Santos,West Ham,Leeds United,True,0,0,0.0,0,0,0,0.0,False,0.0,West Ham,False,Arsenal,4.81
Emerson Palmieri dos Santos,West Ham,Arsenal,False,0,0,0.0,0,0,0,0.0,False,1.0,West Ham,True,Brentford,3.83
Emerson Palmieri dos Santos,West Ham,Brentford,True,63,1,7.3,0,0,2,0.9175,True,0.0,West Ham,False,Leicester City,-1.82
Emerson Palmieri dos Santos,West Ham,Leicester City,False,0,0,0.0,0,0,0,0.0,False,0.0,Chelsea,True,Tottenham,-1.77
Emerson Palmieri dos Santos,Chelsea,Tottenham,True,0,0,0.0,0,0,0,0.0,False,0.0,West Ham,False,Wolverhampton,4.02
Emerson Palmieri dos Santos,West Ham,Wolverhampton,False,0,0,0.0,0,0,0,0.0,False,6.0,West Ham,True,Everton,-1.75
Emerson Palmieri dos Santos,West Ham,Everton,True,80,6,6.7,0,1,0,0.6745,True,2.0,West Ham,False,Newcastle United,-0.75
Emerson Palmieri dos Santos,West Ham,Newcastle United,False,90,2,3.5,0,0,1,0.82,True,10.0,West Ham,True,Chelsea,-1.67
Emerson Palmieri dos Santos,West Ham,Chelsea,True,90,10,8.6,2,0,1,1.15,True,1.0,West Ham,False,Tottenham,5.86
Emerson Palmieri dos Santos,West Ham,Tottenham,False,81,1,1.4,0,0,2,1.48,True,0.0,West Ham,True,Nottingham Forest,
Emerson Palmieri dos Santos,West Ham,Nottingham Forest,True,0,0,0.0,0,0,0,0.0,False,0.0,West Ham,False,Brighton,4.06
Emerson Palmieri dos Santos,West Ham,Brighton,False,90,0,1.5,0,0,4,3.56,True,2.0,West Ham,True,Aston Villa,-0.6
Emerson Palmieri dos Santos,West Ham,Aston Villa,True,90,2,4.7,0,0,1,1.58,True,6.0,West Ham,True,Southampton,3.84
Emerson Palmieri dos Santos,West Ham,Southampton,True,87,6,5.0,0,1,0,0.39,True,-1.0,West Ham,True,Newcastle United,
Emerson Palmieri dos Santos,West Ham,Newcastle United,True,90,-1,1.4,0,0,5,3.12,True,0.0,Chelsea,False,Leicester City,5.06
Emerson Palmieri dos Santos,Chelsea,Leicester City,False,0,0,0.0,0,0,0,0.0,False,0.0,West Ham,False,Fulham,
Emerson Palmieri dos Santos,West Ham,Fulham,False,0,0,0.0,0,0,0,0.0,False,0.0,West Ham,True,Arsenal,
Emerson Palmieri dos Santos,West Ham,Arsenal,True,0,0,0.0,0,0,0,0.0,False,0.0,West Ham,False,Bournemouth,
Emerson Palmieri dos Santos,West Ham,Bournemouth,False,0,0,0.0,0,0,0,0.0,False,0.0,West Ham,True,Liverpool,-1.96
Emerson Palmieri dos Santos,West Ham,Liverpool,True,0,0,0.0,0,0,0,0.0,False,0.0,West Ham,False,Crystal Palace,
Emerson Palmieri dos Santos,West Ham,Crystal Palace,False,45,0,3.8,0,0,3,1.04,True,1.0,West Ham,False,Manchester City,3.95
Emerson Palmieri dos Santos,West Ham,Manchester City,False,90,1,1.1,0,0,3,2.32,True,1.0,West Ham,True,Manchester United,2.79
Emerson Palmieri dos Santos,West Ham,Manchester United,True,1,1,0.0,0,0,0,0.0,False,1.0,West Ham,False,Brentford,
Emerson Palmieri dos Santos,West Ham,Brentford,False,90,1,2.7,0,0,2,3.62,True,2.0,West Ham,True,Leicester City,
Emerson Palmieri dos Santos,West Ham,Leicester City,True,90,2,5.4,0,0,1,0.9,True,1.0,West Ham,False,Leeds United,
Emerson Palmieri dos Santos,West Ham,Leeds United,False,19,1,0.0,0,0,0,0.06,False,1.0,West Ham,False,Aston Villa,-2.62
Emerson Palmieri dos Santos,West Ham,Aston Villa,False,45,1,0.4,0,0,0,0.0,False,0.0,West Ham,True,Tottenham,-2.08
Emerson Palmieri dos Santos,West Ham,Tottenham,True,5,0,0.2,0,0,0,0.0,False,1.0,West Ham,False,Chelsea,-1.22
Emerson Palmieri dos Santos,West Ham,Chelsea,False,90,1,0.4,0,0,2,0.0,False,1.0,West Ham,False,Everton,-0.01
Emerson Palmieri dos Santos,West Ham,Everton,False,1,1,0.0,0,0,0,0.0,False,1.0,West Ham,True,Wolverhampton,-3.77
Emerson Palmieri dos Santos,West Ham,Wolverhampton,True,16,1,3.6,0,0,0,0.0,False,,Man City,False,Burnley,
