goals,shots,xG,time,position,date,xA,assists,key_passes
0.0,0.0,0.0,90.0,DC,2022-05-22,0.0,0.0,0.0
0.0,1.0,0.0433900840580463,90.0,DC,2022-05-15,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2022-05-11,0.0,0.0,0.0
0.0,1.0,0.0587579905986785,90.0,DC,2022-04-25,0.0491657145321369,0.0,1.0
0.0,0.0,0.0,90.0,DC,2022-04-09,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2022-04-02,0.0,0.0,0.0
0.0,0.0,0.0,14.0,DC,2021-12-05,0.0,0.0,0.0
0.0,1.0,0.0343071743845939,90.0,DC,2021-11-30,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2021-11-27,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2021-11-21,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2021-11-07,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2021-10-31,0.0,0.0,0.0
0.0,1.0,0.0901601836085319,90.0,DC,2021-10-23,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2021-10-16,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2021-10-02,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2021-09-25,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2021-09-17,0.0287793613970279,0.0,1.0
0.0,0.0,0.0,90.0,DC,2021-09-12,0.0,0.0,0.0
0.0,1.0,0.0281741227954626,90.0,DC,2021-08-29,0.0,0.0,0.0
0.0,1.0,0.0253510437905788,90.0,DC,2021-08-21,0.0359999351203441,1.0,1.0
0.0,0.0,0.0,90.0,DC,2021-08-14,0.0182210132479667,0.0,1.0
0.0,6.0,0.28014059923589196,1814.0,,,0.13216602429747562,1.0,4.0
0.0,0.29768467475192945,0.01389892719472452,1814.0,,,0.006557299992708272,0.04961411245865491,0.19845644983461963
