name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Christian Benteke,Crystal Palace,Arsenal,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,True,Leicester City,-0.38
Christian Benteke,Crystal Palace,Leicester City,2022-10-09,True,DMC,0,0.0,0.16,0.0,0.0,0,3.0,0.0,0.0,0,False,0.0,0.0,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,False,Leeds United,2.13
Christian Benteke,Crystal Palace,Leeds United,,False,,0,,,,,0,,,0.0,0,False,0.0,0.08,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,True,Wolverhampton,-2.67
Christian Benteke,Crystal Palace,Wolverhampton,,True,,0,,,,,0,,,0.0,0,False,0.0,0.05,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,False,Everton,2.41
Christian Benteke,Crystal Palace,Everton,2022-10-22,False,DMC,0,0.0,0.02,0.0,0.06,0,1.0,2.0,0.0,0,False,0.0,0.04,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,True,Southampton,0.54
Christian Benteke,Crystal Palace,Southampton,,True,,0,,,,,0,,,0.0,0,False,0.0,0.04,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,False,West Ham,0.59
Christian Benteke,Crystal Palace,West Ham,2022-11-06,False,DMC,0,0.0,0.0,0.0,0.08,0,0.0,1.0,0.0,0,False,0.0,0.04,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,False,Nottingham Forest,
Christian Benteke,Crystal Palace,Nottingham Forest,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,True,Fulham,
Christian Benteke,Crystal Palace,Fulham,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,False,Bournemouth,
Christian Benteke,Crystal Palace,Bournemouth,2022-12-31,False,DMC,0,0.0,0.0,0.0,0.06,0,0.0,1.0,0.0,0,False,0.0,0.0,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,True,Tottenham,-5.01
