name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Wout Weghorst,Man Utd,Manchester City,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,2,3,5.38,1.86,0.04,2,Man Utd,False,Crystal Palace,1.16
Wout Weghorst,Man Utd,Crystal Palace,2023-01-18,False,FW,68,0.0,0.07,0.0,0.02,2,1.0,1.0,2.8,0,True,0.0,0.0,34.0,2,3,5.38,1.86,0.04,2,Man Utd,False,Arsenal,1.57
Wout Weghorst,Man Utd,Arsenal,2023-01-22,False,FW,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.3,0,True,1.0,0.04,52.67,2,3,5.38,1.86,0.04,1,Man Utd,True,Crystal Palace,0.08
Wout Weghorst,Man Utd,Crystal Palace,2023-02-04,True,FW,58,0.0,0.06,0.0,0.33,1,1.0,3.0,6.2,0,True,1.33,0.02,54.0,2,3,5.38,1.86,0.04,1,Man Utd,True,Leicester City,-4.86
Wout Weghorst,Man Utd,Leicester City,2023-02-08,True,FW,58,0.0,0.0,0.0,0.01,1,0.0,1.0,1.9,0,True,1.25,0.03,54.8,2,3,5.38,1.86,0.04,5,Man Utd,False,Leicester City,-2.84
Wout Weghorst,Man Utd,Leicester City,2023-02-12,False,FW,90,0.0,0.0,1.0,0.25,5,0.0,2.0,5.4,0,True,1.2,0.03,60.67,2,3,5.38,1.86,0.04,2,Man Utd,True,Leeds United,0.29
Wout Weghorst,Man Utd,Leeds United,2023-02-19,True,AMC,90,0.0,0.82,0.0,0.15,2,6.0,1.0,6.8,0,True,2.2,0.23,64.86,2,3,5.38,1.86,0.04,1,Man Utd,False,Liverpool,3.89
Wout Weghorst,Man Utd,Liverpool,2023-03-05,False,AMC,57,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,True,2.2,0.38,63.88,2,3,5.38,1.86,0.04,1,Man Utd,True,Southampton,-2.47
Wout Weghorst,Man Utd,Southampton,2023-03-12,True,FW,43,0.0,0.06,0.0,0.0,1,1.0,0.0,2.1,0,True,2.0,0.38,61.56,2,3,5.38,1.86,0.04,2,Man Utd,False,Newcastle United,-0.43
Wout Weghorst,Man Utd,Newcastle United,2023-04-02,False,FW,61,0.0,0.07,0.0,0.0,2,1.0,0.0,0.6,0,True,2.0,0.38,61.5,2,3,5.38,1.86,0.04,0,Man Utd,True,Brentford,-3.23
Wout Weghorst,Man Utd,Brentford,,True,,0,,,,,0,,,0.0,0,False,2.2,0.39,55.91,2,3,5.38,1.86,0.04,1,Man Utd,True,Everton,1.78
Wout Weghorst,Man Utd,Everton,2023-04-08,True,Sub,9,0.0,0.0,0.0,0.09,1,0.0,2.0,2.7,0,False,1.2,0.19,52.0,2,3,5.38,1.86,0.04,0,Man Utd,False,Nottingham Forest,
Wout Weghorst,Man Utd,Nottingham Forest,2023-04-16,False,Sub,18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,1.0,0.03,49.38,2,3,5.38,1.86,0.04,1,Man Utd,False,Tottenham,-2.94
Wout Weghorst,Man Utd,Tottenham,2023-04-27,False,Sub,19,0.0,0.0,0.0,0.04,1,0.0,1.0,0.0,0,False,0.8,0.03,47.21,2,3,5.38,1.86,0.04,0,Man Utd,True,Aston Villa,0.32
Wout Weghorst,Man Utd,Aston Villa,,True,,0,,,,,0,,,0.0,0,False,0.8,0.01,44.07,2,3,5.38,1.86,0.04,1,Man Utd,False,Brighton,3.9
Wout Weghorst,Man Utd,Brighton,2023-05-04,False,Sub,6,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,False,0.4,0.0,41.69,2,3,5.38,1.86,0.04,1,Man Utd,False,West Ham,-1.27
Wout Weghorst,Man Utd,West Ham,2023-05-07,False,AMC,56,0.0,0.04,0.0,0.07,1,1.0,1.0,3.4,0,True,0.6,0.0,42.53,2,3,5.38,1.86,0.04,1,Man Utd,True,Wolverhampton,0.61
Wout Weghorst,Man Utd,Wolverhampton,2023-05-13,True,Sub,21,0.0,0.49,0.0,0.12,1,1.0,1.0,2.0,0,False,0.6,0.01,41.33,2,3,5.38,1.86,0.04,1,Man Utd,False,Bournemouth,
Wout Weghorst,Man Utd,Bournemouth,2023-05-20,False,Sub,33,0.0,0.1,0.0,0.04,1,1.0,1.0,4.3,0,False,0.8,0.11,40.89,2,3,5.38,1.86,0.04,0,Man Utd,True,Chelsea,0.29
Wout Weghorst,Man Utd,Chelsea,,True,,0,,,,,0,,,0.0,0,False,0.8,0.13,38.85,2,3,5.38,1.86,0.04,1,Man Utd,True,Fulham,
Wout Weghorst,Man Utd,Fulham,2023-05-28,True,Sub,13,0.0,0.5,0.0,0.0,1,1.0,0.0,0.0,0,False,0.8,0.13,37.62,2,3,5.38,1.86,0.04,0,Burnley,True,Manchester City,
