name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Danny Ings,Aston Villa,Bournemouth,2022-08-06,False,FW,65,0.0,0.18,0.0,0.02,1,3.0,1.0,4.7,0,False,0.0,0.0,65.0,7.0,6.0,6.85,1.45,0.06,1,Aston Villa,False,Nottingham Forest,3.75
Danny Ings,Aston Villa,Nottingham Forest,2022-10-10,False,Sub,25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,False,1.0,0.18,45.0,7.0,6.0,6.85,1.45,0.06,2,Aston Villa,True,Chelsea,1.5
Danny Ings,Aston Villa,Chelsea,2022-10-16,True,FW,90,0.0,0.76,0.0,0.0,2,5.0,0.0,9.6,0,False,1.0,0.09,60.0,7.0,6.0,6.85,1.45,0.06,2,Aston Villa,False,Fulham,1.52
Danny Ings,Aston Villa,Fulham,2022-10-20,False,FW,68,0.0,0.35,0.0,0.02,2,5.0,1.0,11.2,0,False,1.33,0.31,62.0,7.0,6.0,6.85,1.45,0.06,12,Aston Villa,True,Brentford,-1.66
Danny Ings,Aston Villa,Brentford,2022-10-23,True,FW,90,2.0,1.36,0.0,0.22,12,2.0,3.0,14.9,3,False,1.5,0.32,67.6,7.0,6.0,6.85,1.45,0.06,2,Aston Villa,False,Newcastle United,4.98
Danny Ings,Aston Villa,Newcastle United,2022-10-29,False,FW,90,0.0,0.0,0.0,0.04,2,0.0,1.0,1.8,0,False,3.6,0.53,71.33,7.0,6.0,6.85,1.45,0.06,1,Aston Villa,True,Manchester United,-0.48
Danny Ings,Aston Villa,Manchester United,2022-11-06,True,Sub,11,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,False,3.8,0.5,62.71,7.0,6.0,6.85,1.45,0.06,13,Aston Villa,False,Brighton,-1.16
Danny Ings,Aston Villa,Brighton,2022-11-13,False,FW,82,2.0,0.99,0.0,0.06,13,3.0,1.0,0.0,3,True,3.8,0.5,65.12,7.0,6.0,6.85,1.45,0.06,1,Aston Villa,True,Liverpool,0.66
Danny Ings,Aston Villa,Liverpool,2022-12-26,True,Sub,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,False,6.0,0.54,58.33,7.0,6.0,6.85,1.45,0.06,1,Aston Villa,False,Tottenham,-1.04
Danny Ings,Aston Villa,Tottenham,2023-01-01,False,Sub,8,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,False,5.8,0.47,53.3,7.0,6.0,6.85,1.45,0.06,8,Aston Villa,True,Wolverhampton,0.03
Danny Ings,Aston Villa,Wolverhampton,2023-01-04,True,Sub,24,1.0,0.32,0.0,0.29,8,1.0,1.0,7.3,3,False,3.6,0.2,50.64,7.0,6.0,6.85,1.45,0.06,6,Aston Villa,True,Everton,-2.45
Danny Ings,Aston Villa,Everton,2022-08-13,True,FW,77,1.0,0.26,0.0,0.0,6,2.0,0.0,8.9,1,False,4.8,0.26,52.83,7.0,6.0,6.85,1.45,0.06,1,Aston Villa,True,Leicester City,-0.22
Danny Ings,Aston Villa,Leicester City,2023-01-13,True,Sub,58,0.0,0.59,0.0,0.0,1,2.0,0.0,4.0,0,False,5.8,0.32,53.23,7.0,6.0,6.85,1.45,0.06,1,West Ham,True,Everton,-1.58
Danny Ings,West Ham,Everton,2023-01-21,True,Sub,18,0.0,0.0,0.0,0.14,1,0.0,1.0,1.9,0,False,3.4,0.23,50.71,7.0,6.0,6.85,1.45,0.06,1,West Ham,False,Newcastle United,-0.16
Danny Ings,West Ham,Newcastle United,2023-02-04,False,Sub,9,0.0,0.06,0.0,0.0,1,1.0,0.0,0.8,0,False,3.4,0.23,47.93,7.0,6.0,6.85,1.45,0.06,1,West Ham,True,Chelsea,-2.62
Danny Ings,West Ham,Chelsea,2023-02-11,True,Sub,23,0.0,0.1,0.0,0.0,1,1.0,0.0,0.3,0,False,3.4,0.25,46.38,7.0,6.0,6.85,1.45,0.06,1,West Ham,False,Tottenham,1.24
Danny Ings,West Ham,Tottenham,2023-02-19,False,Sub,18,0.0,0.05,0.0,0.0,1,1.0,0.0,0.9,0,False,2.0,0.2,44.71,7.0,6.0,6.85,1.45,0.06,13,West Ham,True,Nottingham Forest,-3.27
Danny Ings,West Ham,Nottingham Forest,2023-02-25,True,FW,83,2.0,1.81,0.0,0.0,13,3.0,0.0,13.4,3,True,1.0,0.16,46.83,7.0,6.0,6.85,1.45,0.06,2,West Ham,False,Brighton,0.97
Danny Ings,West Ham,Brighton,2023-03-04,False,FW,90,0.0,0.11,0.0,0.0,2,1.0,0.0,1.7,0,True,3.4,0.4,49.11,7.0,6.0,6.85,1.45,0.06,2,West Ham,True,Aston Villa,-0.86
Danny Ings,West Ham,Aston Villa,2023-03-12,True,FW,85,0.0,0.0,0.0,0.02,2,0.0,1.0,1.2,0,True,3.6,0.43,50.9,7.0,6.0,6.85,1.45,0.06,2,West Ham,True,Southampton,0.91
Danny Ings,West Ham,Southampton,2023-04-02,True,FW,64,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0,True,3.8,0.41,51.52,7.0,6.0,6.85,1.45,0.06,1,West Ham,True,Newcastle United,1.05
Danny Ings,West Ham,Newcastle United,2023-04-05,True,Sub,27,0.0,0.03,0.0,0.0,1,1.0,0.0,0.4,0,False,4.0,0.39,50.41,7.0,6.0,6.85,1.45,0.06,1,Aston Villa,False,Crystal Palace,2.46
Danny Ings,Aston Villa,Crystal Palace,2022-08-20,False,Sub,24,0.0,0.08,0.0,0.0,1,2.0,0.0,1.8,0,False,4.0,0.39,49.26,7.0,6.0,6.85,1.45,0.06,2,West Ham,False,Fulham,1.3
Danny Ings,West Ham,Fulham,2023-04-08,False,FW,60,0.0,0.44,0.0,0.0,2,1.0,0.0,2.4,0,True,1.6,0.05,49.71,7.0,6.0,6.85,1.45,0.06,0,West Ham,True,Arsenal,2.39
Danny Ings,West Ham,Arsenal,,True,,0,,,,,0,,,0.0,0,False,1.6,0.11,47.72,7.0,6.0,6.85,1.45,0.06,1,West Ham,False,Bournemouth,-3.46
Danny Ings,West Ham,Bournemouth,2023-04-23,False,Sub,25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,False,1.2,0.11,46.85,7.0,6.0,6.85,1.45,0.06,1,West Ham,True,Liverpool,-1.57
Danny Ings,West Ham,Liverpool,2023-04-26,True,Sub,20,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0,False,1.0,0.11,45.85,7.0,6.0,6.85,1.45,0.06,1,West Ham,False,Crystal Palace,0.59
Danny Ings,West Ham,Crystal Palace,2023-04-29,False,Sub,21,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,False,1.0,0.1,44.96,7.0,6.0,6.85,1.45,0.06,1,West Ham,False,Manchester City,1.66
Danny Ings,West Ham,Manchester City,2023-05-03,False,Sub,23,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,False,1.0,0.09,44.21,7.0,6.0,6.85,1.45,0.06,0,West Ham,True,Manchester United,-1.91
Danny Ings,West Ham,Manchester United,,True,,0,,,,,0,,,0.0,0,False,0.8,0.0,42.73,7.0,6.0,6.85,1.45,0.06,2,West Ham,False,Brentford,3.32
Danny Ings,West Ham,Brentford,2023-05-14,False,FW,82,0.0,0.05,0.0,0.0,2,1.0,0.0,3.0,0,True,0.8,0.0,44.0,7.0,6.0,6.85,1.45,0.06,5,West Ham,True,Leicester City,0.16
Danny Ings,West Ham,Leicester City,2023-05-21,True,FW,90,0.0,0.15,1.0,0.5,5,3.0,2.0,7.0,0,True,1.0,0.01,45.44,7.0,6.0,6.85,1.45,0.06,3,West Ham,False,Leeds United,1.87
Danny Ings,West Ham,Leeds United,2023-05-28,False,Sub,28,0.0,0.4,1.0,0.14,3,2.0,2.0,0.0,0,False,1.8,0.24,44.91,7.0,6.0,6.85,1.45,0.06,2,Aston Villa,True,West Ham,1.12
Danny Ings,Aston Villa,West Ham,2022-08-28,True,FW,77,0.0,0.05,0.0,0.0,2,1.0,0.0,0.6,0,False,2.2,0.52,45.85,7.0,6.0,6.85,1.45,0.06,1,Aston Villa,False,Arsenal,0.89
Danny Ings,Aston Villa,Arsenal,2022-08-31,False,Sub,7,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,False,2.4,0.53,44.74,7.0,6.0,6.85,1.45,0.06,0,Aston Villa,True,Manchester City,-0.81
Danny Ings,Aston Villa,Manchester City,,True,,0,,,,,0,,,0.0,0,False,2.6,0.53,43.5,7.0,6.0,6.85,1.45,0.06,1,Aston Villa,True,Southampton,-4.0
Danny Ings,Aston Villa,Southampton,2022-09-16,True,Sub,6,0.0,0.1,0.0,0.0,1,1.0,0.0,0.1,0,False,2.2,0.52,42.49,7.0,6.0,6.85,1.45,0.06,1,Aston Villa,False,Leicester City,-2.22
Danny Ings,Aston Villa,Leicester City,2022-10-02,False,Sub,7,0.0,0.0,0.0,0.03,1,0.0,1.0,1.2,0,False,1.4,0.31,41.55,7.0,6.0,6.85,1.45,0.06,1,West Ham,False,Bournemouth,-3.46
