name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Jamie Vardy,Leicester,Brentford,2022-08-07,True,FW,90,0,0.0,1,0.03,5,0,1,4.1,0,False,0.0,0.0,90.0,15,2,9.99,1.6,0.07,1
Jamie Vardy,Leicester,Bournemouth,2022-10-08,False,Sub,23,0,0.03,0,0.0,1,1,0,0.5,0,False,5.0,1.0,56.5,15,2,9.99,1.6,0.07,0
Jamie Vardy,Leicester,Crystal Palace,2022-10-15,True,Sub,25,0,0.0,0,0.0,0,0,0,0.7,0,False,3.0,0.52,46.0,15,2,9.99,1.6,0.07,2
Jamie Vardy,Leicester,Leicester City,2022-10-20,True,FW,63,0,0.0,0,0.0,2,0,0,0.5,0,False,2.0,0.34,50.25,15,2,9.99,1.6,0.07,10
Jamie Vardy,Leicester,Wolverhampton,2022-10-23,False,Sub,29,1,0.52,1,0.11,10,1,1,8.6,2,False,2.0,0.26,46.0,15,2,9.99,1.6,0.07,2
Jamie Vardy,Leicester,Manchester City,2022-10-29,True,FW,70,0,0.0,0,0.06,2,0,1,1.5,0,False,3.6,0.51,50.0,15,2,9.99,1.6,0.07,1
Jamie Vardy,Leicester,Everton,2022-11-05,False,Sub,20,0,0.0,0,0.0,1,0,0,0.2,0,False,3.0,0.31,45.71,15,2,9.99,1.6,0.07,1
Jamie Vardy,Leicester,West Ham,2022-11-12,False,Sub,21,0,0.08,0,0.0,1,1,0,2.7,0,False,3.0,0.3,42.62,15,2,9.99,1.6,0.07,1
Jamie Vardy,Leicester,Newcastle United,2022-12-26,True,Sub,45,0,0.0,0,0.0,1,0,0,1.3,0,False,3.2,0.32,42.89,15,2,9.99,1.6,0.07,2
Jamie Vardy,Leicester,Liverpool,2022-12-30,False,Sub,75,0,0.02,0,0.0,2,1,0,3.1,0,False,3.0,0.32,46.1,15,2,9.99,1.6,0.07,2
Jamie Vardy,Leicester,Fulham,2023-01-03,True,FW,90,0,0.33,0,0.06,2,2,1,8.2,0,True,1.4,0.02,50.09,15,2,9.99,1.6,0.07,2
Jamie Vardy,Leicester,Arsenal,2022-08-13,False,FW,69,0,0.0,0,0.42,2,0,1,2.4,0,False,1.4,0.08,51.67,15,2,9.99,1.6,0.07,2
Jamie Vardy,Leicester,Nottingham Forest,2023-01-14,False,FW,90,0,0.0,0,0.03,2,0,1,1.9,0,True,1.6,0.08,54.62,15,2,9.99,1.6,0.07,2
Jamie Vardy,Leicester,Brighton,2023-01-21,True,FW,85,0,0.01,0,0.0,2,1,0,1.2,0,True,1.8,0.07,56.79,15,2,9.99,1.6,0.07,1
Jamie Vardy,Leicester,Aston Villa,2023-02-04,False,Sub,23,0,0.0,0,0.13,1,0,1,1.3,0,False,2.0,0.07,54.53,15,2,9.99,1.6,0.07,1
Jamie Vardy,Leicester,Tottenham,2023-02-11,True,Sub,13,0,0.0,0,0.0,1,0,0,0.0,0,False,1.8,0.07,51.94,15,2,9.99,1.6,0.07,1
Jamie Vardy,Leicester,Manchester United,2023-02-19,False,Sub,15,0,0.0,0,0.04,1,0,2,2.5,0,False,1.6,0.0,49.76,15,2,9.99,1.6,0.07,1
Jamie Vardy,Leicester,Arsenal,2023-02-25,True,Sub,28,0,0.0,0,0.0,1,0,0,0.7,0,False,1.4,0.0,48.56,15,2,9.99,1.6,0.07,1
Jamie Vardy,Leicester,Southampton,2023-03-04,False,Sub,22,0,0.0,0,0.0,1,0,0,0.2,0,False,1.2,0.0,47.16,15,2,9.99,1.6,0.07,1
Jamie Vardy,Leicester,Chelsea,2023-03-11,True,Sub,14,0,0.11,0,0.0,1,1,0,0.3,0,False,1.0,0.0,45.5,15,2,9.99,1.6,0.07,1
