name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Kaden Rodney,Crystal Palace,Chelsea,2024-09-01,False,0.0,0.0,0.0,0.0,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.31,1.77,0.0,0.0,Crystal Palace,True,Leicester City,,0.47
Kaden Rodney,Crystal Palace,Leicester City,2024-09-14,True,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.31,1.77,0.0,0.0,Crystal Palace,True,Manchester United,,0.39
Kaden Rodney,Crystal Palace,Manchester United,2024-09-21,True,0.0,0.0,0.04,0.0,0.34,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.01,0.0,1.0,0.0,0.31,1.77,0.0,0.0,Crystal Palace,False,Everton,,-0.39
Kaden Rodney,Crystal Palace,Everton,2024-09-28,False,0.0,0.0,0.0,0.0,0.63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01,0.0,1.0,0.0,0.31,1.77,0.0,0.0,Crystal Palace,True,Liverpool,,0.24
Kaden Rodney,Crystal Palace,Liverpool,2024-10-05,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1.0,0.0,0.31,1.77,0.0,0.0,Crystal Palace,False,Nottingham Forest,,-0.54
Kaden Rodney,Crystal Palace,Nottingham Forest,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.01,0.0,1.0,0.0,0.31,1.77,0.0,0.0,Crystal Palace,True,Tottenham,,0.74
Kaden Rodney,Crystal Palace,Tottenham,2024-10-27,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1.0,0.0,0.31,1.77,0.0,0.0,Crystal Palace,False,Wolverhampton,,-0.53
Kaden Rodney,Crystal Palace,Wolverhampton,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.31,1.77,0.0,0.0,Crystal Palace,True,Fulham,,0.27
Kaden Rodney,Crystal Palace,Fulham,2024-11-09,True,0.0,0.0,0.0,0.0,0.47,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.31,1.77,0.0,,Crystal Palace,False,Aston Villa,,0.11
,Crystal Palace,,,,,,,,,,,,,,,,,,,,,,,,Crystal Palace,True,Newcastle United,,0.67
,Crystal Palace,,,,,,,,,,,,,,,,,,,,,,,,Crystal Palace,False,Ipswich Town,,
