name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty,recent_minutes_3g,recent_minutes_5g,adjusted_fixture_difficulty
Ismaïla Sarr,Crystal Palace,Brentford,2024-08-18,False,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,29330.0,1.0,0.0,6.0,1.0,Crystal Palace,True,West Ham,,0.48,6.0,6.0,
Ismaïla Sarr,Crystal Palace,West Ham,2024-08-24,True,19.0,0.0,0.08,0.0,0.32,1.0,1.0,1.0,2.2,0.0,0.0,29102.0,1.0,0.04,12.5,1.0,Crystal Palace,False,Chelsea,,-0.9,25.0,25.0,
Ismaïla Sarr,Crystal Palace,Chelsea,2024-09-01,False,21.0,0.0,0.0,0.0,0.22,1.0,0.0,3.0,4.3,0.0,0.0,22812.0,1.0,0.03,15.33,4.0,Crystal Palace,True,Leicester City,,0.47,46.0,46.0,
Ismaïla Sarr,Crystal Palace,Leicester City,2024-09-14,True,9.0,0.0,0.04,0.0,0.0,4.0,1.0,0.0,1.5,0.0,0.0,21168.0,1.75,0.03,13.75,1.0,Crystal Palace,True,Manchester United,,0.39,49.0,55.0,
Ismaïla Sarr,Crystal Palace,Manchester United,2024-09-21,True,45.0,0.0,0.84,0.0,0.4,1.0,2.0,1.0,6.8,0.0,0.0,21206.0,1.6,0.19,20.0,1.0,Crystal Palace,False,Everton,,-0.39,75.0,100.0,
Ismaïla Sarr,Crystal Palace,Everton,2024-09-28,False,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,20896.0,1.6,0.19,21.33,1.0,Crystal Palace,True,Liverpool,,0.24,82.0,122.0,
Ismaïla Sarr,Crystal Palace,Liverpool,2024-10-05,True,90.0,0.0,0.1,0.0,0.0,1.0,1.0,0.0,2.3,0.0,1.0,19316.0,1.6,0.19,31.14,1.0,Crystal Palace,False,Nottingham Forest,,-0.54,163.0,193.0,
Ismaïla Sarr,Crystal Palace,Nottingham Forest,2024-10-21,False,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.0,19577.0,1.6,0.19,29.25,3.0,Crystal Palace,True,Tottenham,,0.74,134.0,188.0,
Ismaïla Sarr,Crystal Palace,Tottenham,2024-10-27,True,66.0,0.0,0.1,0.0,0.02,3.0,2.0,1.0,7.4,0.0,1.0,19123.0,1.4,0.21,33.33,2.0,Crystal Palace,False,Wolverhampton,,-0.53,172.0,245.0,
Ismaïla Sarr,Crystal Palace,Wolverhampton,2024-11-02,False,89.0,0.0,0.37,0.0,0.1,2.0,4.0,2.0,11.0,0.0,1.0,20933.0,1.6,0.12,38.9,2.0,Crystal Palace,True,Fulham,,0.27,171.0,289.0,
Ismaïla Sarr,Crystal Palace,Fulham,2024-11-09,True,87.0,0.0,0.0,0.0,0.38,2.0,0.0,1.0,1.9,0.0,1.0,24178.0,1.8,0.12,43.27,,Crystal Palace,False,Aston Villa,,0.11,242.0,348.0,
Ismaïla Sarr,Crystal Palace,,,,,,,,,,,,,,,,,,,,Crystal Palace,True,Newcastle United,,0.67,176.0,258.0,
Ismaïla Sarr,Crystal Palace,,,,,,,,,,,,,,,,,,,,Crystal Palace,False,Ipswich Town,,,87.0,242.0,
