name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty,recent_minutes_3g,recent_minutes_5g,adjusted_fixture_difficulty
João Pedro Ferreira Silva,Nott'm Forest,Bournemouth,2024-08-17,True,0.0,0.0,0.02,0.0,0.38,0.0,1.0,1.0,0.0,0.0,0.0,10205.0,0.0,0.02,0.0,1.0,Nott'm Forest,False,Southampton,,-0.31,0.0,0.0,
João Pedro Ferreira Silva,Nott'm Forest,Southampton,2024-08-24,False,1.0,1.0,0.48,0.0,0.14,1.0,3.0,1.0,0.2,0.0,0.0,10664.0,0.5,0.25,0.5,1.0,Nott'm Forest,True,Wolverhampton,,-0.08,1.0,1.0,
João Pedro Ferreira Silva,Nott'm Forest,Wolverhampton,2024-08-31,True,1.0,1.0,0.42,0.0,0.01,1.0,1.0,1.0,0.1,0.0,0.0,10757.0,0.67,0.31,0.67,1.0,Nott'm Forest,False,Liverpool,,-1.08,2.0,2.0,
João Pedro Ferreira Silva,Nott'm Forest,Liverpool,,False,9.0,,,,,1.0,,,1.9,0.0,0.0,10414.0,0.75,0.23,2.75,3.0,Nott'm Forest,False,Brighton,,-0.61,11.0,11.0,
João Pedro Ferreira Silva,Nott'm Forest,Brighton,2024-09-22,False,45.0,0.0,0.03,0.0,0.0,3.0,1.0,0.0,3.6,0.0,0.0,10384.0,1.2,0.19,11.2,1.0,Nott'm Forest,True,Fulham,,0.27,55.0,56.0,
João Pedro Ferreira Silva,Nott'm Forest,Fulham,,True,33.0,,,,,1.0,,,2.3,0.0,0.0,10978.0,1.4,0.19,14.83,1.0,Nott'm Forest,False,Chelsea,,-0.9,87.0,89.0,
João Pedro Ferreira Silva,Nott'm Forest,Chelsea,,False,24.0,,,,,1.0,,,3.8,0.0,0.0,10753.0,1.4,0.09,16.14,1.0,Nott'm Forest,True,Crystal Palace,,0.88,102.0,112.0,
João Pedro Ferreira Silva,Nott'm Forest,Crystal Palace,,True,27.0,,,,,1.0,,,1.4,0.0,0.0,11370.0,1.4,0.01,17.5,1.0,Nott'm Forest,False,Leicester City,,-0.22,84.0,138.0,
João Pedro Ferreira Silva,Nott'm Forest,Leicester City,,False,14.0,,,,,1.0,,,0.5,0.0,0.0,11604.0,1.4,0.01,17.11,1.0,Nott'm Forest,True,West Ham,,0.48,65.0,143.0,
João Pedro Ferreira Silva,Nott'm Forest,West Ham,,True,27.0,,,,,1.0,,,0.6,0.0,0.0,11355.0,1.0,0.0,18.1,1.0,Nott'm Forest,True,Newcastle United,,0.67,68.0,125.0,
João Pedro Ferreira Silva,Nott'm Forest,Newcastle United,,True,31.0,,,,,1.0,,,3.1,0.0,0.0,11704.0,1.0,0.0,19.27,,Nott'm Forest,False,Arsenal,,-0.56,72.0,123.0,
João Pedro Ferreira Silva,Nott'm Forest,,,,,,,,,,,,,,,,,,,,Nott'm Forest,True,Ipswich Town,,,58.0,99.0,
João Pedro Ferreira Silva,Nott'm Forest,,,,,,,,,,,,,,,,,,,,Nott'm Forest,False,Manchester City,,-1.51,31.0,72.0,
