goals,shots,xG,time,position,date,xA,assists,key_passes
0,1,0.1032336801290512,90,DC,2023-05-28,0.0,0,0
0,1,0.0820205584168434,90,DC,2023-05-20,0.0,0,0
0,0,0.0,90,DC,2023-05-13,0.0,0,0
0,0,0.0,23,Sub,2023-05-08,0.0,0,0
0,0,0.0,90,DC,2023-04-29,0.0,0,0
0,0,0.0,77,Sub,2023-04-26,0.0,0,0
0,0,0.0,61,Sub,2023-04-22,0.0898033529520034,0,1
0,0,0.0,68,DC,2023-04-08,0.0,0,0
0,0,0.0,20,Sub,2023-04-01,0.0,0,0
1,1,0.5187739729881287,90,DC,2023-03-11,0.0828808024525642,0,1
0,0,0.0,90,DC,2023-03-05,0.0,0,0
0,0,0.0,90,DC,2023-02-25,0.0,0,0
0,0,0.0,90,DC,2023-02-18,0.0,0,0
0,0,0.0,84,Sub,2023-02-11,0.0,0,0
0,1,0.0391561016440391,90,DC,2023-01-21,0.0,0,0
0,0,0.0,90,DC,2023-01-14,0.0,0,0
0,0,0.0,90,DC,2023-01-04,0.0,0,0
0,0,0.0,90,DC,2023-01-01,0.0,0,0
0,1,0.0272733997553586,90,DC,2022-12-27,0.0,0,0
0,1,0.0564314015209674,90,DC,2022-11-12,0.0,0,0
0,0,0.0,24,Sub,2022-10-30,0.0,0,0
0,0,0.0,25,Sub,2022-10-22,0.0,0,0
0,0,0.0,3,Sub,2022-10-18,0.0,0,0
0,0,0.0,25,Sub,2022-09-16,0.3944849967956543,0,2
0,0,0.0,90,DC,2022-09-03,0.0,0,0
0,0,0.0,90,DC,2022-08-31,0.0,0,0
0,1,0.0854300037026405,90,DC,2022-08-28,0.0,0,0
0,0,0.0,90,DC,2022-08-20,0.0,0,0
0,0,0.0,90,DC,2022-08-14,0.0,0,0
0,0,0.0,90,DC,2022-08-06,0.0,0,0
