goals,shots,xG,time,position,date,xA,assists,key_passes
0.0,1.0,0.018155500292778,90.0,DC,2023-03-12,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2023-03-04,0.1543879956007003,0.0,2.0
0.0,0.0,0.0,90.0,DC,2023-03-01,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2023-02-25,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2023-02-18,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2023-02-15,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2023-02-11,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2023-02-04,0.0160651002079248,0.0,1.0
0.0,0.0,0.0,90.0,DC,2023-01-22,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2023-01-15,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2023-01-03,0.0,0.0,0.0
0.0,1.0,0.0801498964428901,90.0,DC,2022-12-31,0.0,0.0,0.0
0.0,1.0,0.4670929908752441,90.0,DC,2022-12-26,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2022-11-12,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2022-11-06,0.0,0.0,0.0
0.0,0.0,0.0,78.0,DC,2022-10-30,0.0371710993349552,0.0,1.0
0.0,0.0,0.0,90.0,DC,2022-10-23,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2022-10-16,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2022-10-09,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2022-10-01,0.0,0.0,0.0
1.0,1.0,0.0840706005692482,90.0,DC,2022-09-18,0.0,0.0,0.0
0.0,1.0,0.087959699332714,90.0,DC,2022-09-04,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2022-08-31,0.0713384002447128,0.0,1.0
0.0,0.0,0.0,90.0,DC,2022-08-27,0.8410509824752808,1.0,1.0
1.0,1.0,0.0810267999768257,90.0,DC,2022-08-20,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2022-08-13,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2022-08-05,0.0,0.0,0.0
2.0,6.0,0.8184554874897001,2418.0,,,1.120013577863574,1.0,6.0
0.07444168734491315,0.22332506203473945,0.030463603752718366,2418.0,,,0.04168785029268886,0.03722084367245657,0.22332506203473945
