goals,shots,xG,time,position,date,xA,assists,key_passes
0,3,0.1465533822774887,75,ML,2023-05-20,0.1505293846130371,0,2
0,0,0.0,27,Sub,2023-05-13,0.0,0,0
0,1,0.1301510781049728,45,Sub,2023-04-29,0.0821325555443763,0,1
0,0,0.0,5,Sub,2023-04-22,0.0579600743949413,0,1
0,0,0.0,65,ML,2023-04-08,0.0811891034245491,0,2
1,2,0.1090969964861869,41,Sub,2023-04-01,0.0,0,0
0,3,0.162892997264862,60,FWL,2023-03-18,0.1353189945220947,0,2
0,1,0.0150215998291969,71,AML,2023-03-12,0.0203326996415853,0,1
0,0,0.0,22,Sub,2023-03-01,0.0,0,0
0,0,0.0,11,Sub,2023-02-24,0.0,0,0
0,0,0.0,27,Sub,2023-02-18,0.0,0,0
0,0,0.0,3,Sub,2023-02-04,0.0,0,0
0,3,0.18818099796772,20,Sub,2023-01-22,0.1443160027265548,0,2
1,2,0.1596969962120056,65,FWL,2023-01-14,0.0554094016551971,0,1
1,1,0.0556514002382755,48,AML,2023-01-04,0.0,0,0
0,2,0.0872417986392974,82,FWL,2022-12-31,0.0373513996601104,0,1
1,1,0.4180780053138733,74,FWL,2022-12-26,0.0371351987123489,0,1
0,2,0.1038779988884925,20,Sub,2022-11-12,0.0515861995518207,0,1
0,0,0.0,53,FWL,2022-11-05,0.0,0,0
0,2,0.1340470016002655,90,AML,2022-10-29,0.0901131033897399,0,3
0,5,0.4124599993228912,90,AML,2022-10-23,0.0924182012677192,0,2
0,1,0.0824948027729988,90,AML,2022-10-18,0.2172600030899047,0,3
0,0,0.0,90,AML,2022-10-15,0.0683000013232231,0,1
0,2,0.1534820050001144,90,AMC,2022-10-08,0.0,0,0
0,4,0.0835176035761833,90,AMC,2022-10-01,0.0851380974054336,0,1
0,1,0.0221263002604246,73,FW,2022-09-17,0.0676798969507217,0,1
1,1,0.2735790014266968,84,FWL,2022-09-03,0.1596290022134781,0,3
0,1,0.3711880147457123,12,Sub,2022-08-31,0.500074028968811,0,2
0,0,0.0,5,Sub,2022-08-28,0.0,0,0
0,1,0.0887728035449981,61,FW,2022-08-20,0.1149990037083625,0,2
0,1,0.3768280148506164,90,AMC,2022-08-13,0.0868706032633781,0,1
1,3,0.1445879936218261,90,AMR,2022-08-06,0.0813743025064468,0,3
