goals,shots,xG,time,position,date,xA,assists,key_passes
1.0,2.0,0.2069618552923202,90.0,MR,2023-05-28,0.5539970397949219,1.0,2.0
0.0,2.0,0.0714237615466117,11.0,Sub,2023-05-20,0.0976306945085525,0.0,2.0
0.0,0.0,0.0,83.0,DMR,2023-05-13,0.0722333937883377,0.0,1.0
0.0,2.0,0.0772271156311035,90.0,MR,2023-05-06,0.6533569693565369,1.0,4.0
0.0,2.0,0.0136088114231824,90.0,DMR,2023-04-30,0.0822871699929237,0.0,1.0
1.0,3.0,0.118216224014759,79.0,DMR,2023-04-27,0.0143623333424329,0.0,1.0
0.0,2.0,0.0633811429142952,90.0,DR,2023-04-23,0.1212529763579368,0.0,2.0
0.0,1.0,0.0158989001065492,90.0,DMR,2023-04-15,0.3786779940128326,0.0,3.0
0.0,2.0,0.1171640008687973,90.0,DMR,2023-04-08,0.0,0.0,0.0
0.0,2.0,0.0561610013246536,90.0,DMR,2023-04-03,0.0724513977766037,0.0,1.0
1.0,3.0,0.4882859885692596,90.0,DMR,2023-03-18,0.2241279929876327,0.0,3.0
0.0,0.0,0.0,90.0,DMR,2023-03-11,0.1974689960479736,1.0,3.0
0.0,4.0,0.1689999997615814,90.0,DMR,2023-03-04,0.0643894970417022,0.0,2.0
0.0,0.0,0.0,1.0,Sub,2023-02-26,0.0,0.0,0.0
0.0,0.0,0.0,80.0,DMR,2023-02-11,0.0,0.0,0.0
3.0,25.0,1.3973288014531131,1154.0,,,2.5322364550083876,3.0,25.0
0.2339688041594454,1.949740034662045,0.10897711623117866,1154.0,,,0.1974881117424219,0.2339688041594454,1.949740034662045
