goals,shots,xG,time,position,date,xA,assists,key_passes
2.0,3.0,0.8718252778053284,90.0,FW,2023-05-28,0.0739626139402389,0.0,1.0
1.0,4.0,0.1445813477039337,90.0,FW,2023-05-20,0.3036142885684967,0.0,1.0
1.0,2.0,1.0528756380081177,90.0,FW,2023-05-13,0.0,0.0,0.0
1.0,1.0,0.3393673300743103,90.0,FW,2023-05-06,0.1208168938755989,0.0,1.0
1.0,1.0,0.2949172258377075,90.0,FW,2023-04-30,0.3638387024402618,0.0,2.0
0.0,4.0,0.1993913799524307,90.0,FW,2023-04-27,1.3862489461898804,1.0,5.0
1.0,3.0,0.5128812789916992,90.0,FW,2023-04-23,0.0,0.0,0.0
0.0,6.0,0.5901190042495728,90.0,FW,2023-04-15,0.1264999955892563,0.0,2.0
1.0,3.0,0.2372480034828186,90.0,FW,2023-04-08,0.1037679985165596,0.0,2.0
1.0,3.0,1.1955100297927856,90.0,FW,2023-04-03,0.0,0.0,0.0
1.0,4.0,0.783814013004303,90.0,FW,2023-03-18,0.0,0.0,0.0
2.0,4.0,0.9474909901618958,90.0,FW,2023-03-11,0.0,0.0,0.0
0.0,4.0,0.2857660055160522,90.0,FW,2023-03-04,0.126458004117012,0.0,2.0
1.0,2.0,0.621845006942749,90.0,FW,2023-02-26,0.0,0.0,0.0
0.0,3.0,0.3577769994735718,90.0,FW,2023-02-19,0.385578989982605,1.0,2.0
0.0,1.0,0.0528756007552146,90.0,FW,2023-02-11,0.0887434035539627,0.0,2.0
1.0,5.0,1.1279699802398682,90.0,FW,2023-02-05,0.0662667974829673,0.0,2.0
1.0,6.0,0.7764599919319153,90.0,FW,2023-01-23,0.0,0.0,0.0
0.0,3.0,0.1866450011730194,90.0,FW,2023-01-19,0.0,0.0,0.0
0.0,4.0,0.5062900185585022,90.0,FW,2023-01-15,0.43333300948143,0.0,4.0
2.0,4.0,0.7045350074768066,90.0,FW,2023-01-04,0.5728269815444946,0.0,3.0
0.0,2.0,0.1199949979782104,90.0,FW,2023-01-01,0.0,0.0,0.0
1.0,5.0,0.3900690078735351,90.0,FW,2022-12-26,0.0,0.0,0.0
1.0,3.0,0.6691640019416809,90.0,FW,2022-11-12,0.3715519905090332,0.0,2.0
1.0,3.0,0.1623809933662414,90.0,FW,2022-11-06,0.0369346998631954,0.0,1.0
0.0,3.0,0.6048849821090698,90.0,FW,2022-10-29,0.0232481993734836,0.0,1.0
1.0,5.0,0.7205060124397278,90.0,FW,2022-10-23,0.459769994020462,0.0,3.0
0.0,3.0,0.4937300086021423,90.0,FW,2022-10-19,0.0343553014099597,0.0,1.0
1.0,7.0,1.395900011062622,90.0,FW,2022-10-15,0.4119380116462707,0.0,3.0
1.0,4.0,0.6224700212478638,90.0,FW,2022-10-08,0.0128319999203085,0.0,1.0
1.0,3.0,0.9299269914627076,90.0,FW,2022-10-01,0.0,0.0,0.0
1.0,2.0,0.6362289786338806,90.0,FW,2022-09-17,0.2498199939727783,1.0,3.0
1.0,3.0,0.8786020278930664,84.0,FW,2022-09-03,0.6190109848976135,0.0,3.0
0.0,5.0,0.2865659892559051,90.0,FW,2022-08-31,0.0,0.0,0.0
2.0,6.0,1.486930012702942,90.0,FW,2022-08-28,0.1842619925737381,0.0,3.0
1.0,4.0,0.9042059779167176,90.0,FW,2022-08-20,0.1283269971609115,0.0,2.0
1.0,3.0,0.8296489715576172,90.0,FW,2022-08-14,0.6184899806976318,0.0,3.0
0.0,2.0,0.1430460065603256,90.0,FW,2022-08-06,0.2449110001325607,0.0,2.0
30.0,133.0,23.06444012373686,3414.0,,,7.547407771460712,3.0,57.0
0.7908611599297013,3.506151142355009,0.6080256623129225,3414.0,,,0.19896505548666202,0.07908611599297014,1.5026362038664325
