goals,shots,xG,time,position,date,xA,assists,key_passes
0.0,0.0,0.0,90.0,DL,2023-05-28,0.3317071795463562,0.0,2.0
0.0,0.0,0.0,37.0,Sub,2023-05-25,0.1240784302353859,0.0,1.0
0.0,0.0,0.0,89.0,DL,2023-05-07,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DL,2023-04-30,0.0536537803709507,0.0,2.0
0.0,0.0,0.0,17.0,Sub,2023-04-27,0.0,0.0,0.0
0.0,2.0,0.077037900686264,90.0,DL,2023-04-08,0.0767840966582298,0.0,1.0
0.0,0.0,0.0,54.0,Sub,2023-04-05,0.0549869984388351,0.0,2.0
0.0,0.0,0.0,12.0,Sub,2023-03-05,0.0,0.0,0.0
0.0,0.0,0.0,64.0,DL,2023-02-12,0.0,0.0,0.0
0.0,0.0,0.0,1.0,Sub,2023-02-08,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DL,2023-01-14,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DL,2022-12-31,0.1060220003128051,0.0,1.0
0.0,2.0,0.0765433982014656,90.0,DL,2022-12-27,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DR,2022-11-13,0.0,0.0,0.0
0.0,0.0,0.0,23.0,Sub,2022-11-06,0.0,0.0,0.0
0.0,0.0,0.0,48.0,DL,2022-10-02,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DL,2022-09-04,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DL,2022-09-01,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DL,2022-08-27,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DL,2022-08-22,0.0,0.0,0.0
0.0,1.0,0.0144776999950408,40.0,Sub,2022-08-13,0.0,0.0,0.0
0.0,0.0,0.0,1.0,Sub,2022-08-07,0.0,0.0,0.0
0.0,5.0,0.1680589988827704,1376.0,,,0.7472324855625629,0.0,9.0
0.0,0.3270348837209302,0.010992231031576552,1376.0,,,0.04887421780569089,0.0,0.5886627906976744
