goals,shots,xG,time,position,date,xA,assists,key_passes
0,0,0.0,22,Sub,2023-05-28,0.0180643778294324,0,1
0,0,0.0,90,DMC,2023-05-20,0.4270732700824737,0,1
0,0,0.0,90,DMC,2023-05-13,0.600752055644989,1,2
0,2,0.5498689413070679,78,DMC,2023-05-08,0.036103032529354,1,1
0,0,0.0,18,Sub,2023-05-03,0.0,0,0
0,0,0.0,81,DMC,2023-04-30,0.0,0,0
0,0,0.0,86,DMC,2023-04-25,0.079864002764225,0,1
0,0,0.0,84,DMC,2023-04-22,0.0,0,0
1,1,0.3676359951496124,86,DMC,2023-04-15,0.1616750061511993,0,3
0,0,0.0,47,DMC,2023-04-08,0.0,0,0
0,0,0.0,71,DMC,2023-04-01,0.0943932011723518,1,1
0,0,0.0,90,DMC,2023-03-12,0.2098219990730285,0,2
0,1,0.0105830002576112,90,DMC,2023-03-06,0.0257834997028112,0,1
0,0,0.0,49,DMC,2023-02-24,0.0139835001900792,0,1
0,0,0.0,90,DMC,2023-02-18,0.0,0,0
0,1,0.0253328997641801,90,DMC,2023-02-11,0.1189040020108223,0,1
0,0,0.0,90,DMC,2023-02-03,0.0,0,0
0,2,0.1457799971103668,68,DMC,2023-01-23,0.0,0,0
0,0,0.0,90,DMC,2023-01-15,0.0,0,0
0,1,0.0283695999532938,71,DMC,2023-01-12,0.0,0,0
0,1,0.0167596992105245,90,DMC,2023-01-03,0.0559450984001159,0,1
0,0,0.0,64,DMC,2022-12-31,0.0,0,0
0,0,0.0,90,DMC,2022-12-26,0.0340913012623786,0,1
0,0,0.0,90,DMC,2022-11-05,0.0519757010042667,0,1
0,4,0.1002620011568069,90,DMC,2022-10-29,0.1184159964323043,0,2
0,1,0.3737579882144928,90,DMC,2022-10-23,0.7604900002479553,1,3
1,1,0.0191514994949102,74,DMC,2022-10-20,0.0956429988145828,0,1
0,0,0.0,48,DMC,2022-10-15,0.178626999258995,0,3
0,0,0.0,74,DMC,2022-10-09,0.0,0,0
0,0,0.0,90,DMC,2022-10-01,0.0,0,0
1,1,0.2953509986400604,90,DMC,2022-09-16,0.1604969948530197,0,2
0,0,0.0,90,DMC,2022-09-03,0.0336778983473777,0,1
0,0,0.0,90,DMC,2022-08-30,0.0,0,0
0,0,0.0,90,DMC,2022-08-27,0.0989599004387855,0,2
0,3,0.1708189994096756,90,DMC,2022-08-20,0.0,0,0
0,0,0.0,90,DMC,2022-08-13,0.0736135020852088,0,2
0,1,0.0789021998643875,90,DMC,2022-08-06,0.0661583021283149,0,1
