name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Jamie McDonnell,Nott'm Forest,Brentford,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Nott'm Forest,True,Arsenal,-2.77,-0.11
Jamie McDonnell,Nott'm Forest,Arsenal,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Nott'm Forest,False,Bournemouth,1.05,0.19
Jamie McDonnell,Nott'm Forest,Bournemouth,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Nott'm Forest,True,Newcastle United,1.26,0.55
Jamie McDonnell,Nott'm Forest,Newcastle United,2024-02-10,True,Sub,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Nott'm Forest,True,West Ham,-1.34,0.49
Jamie McDonnell,Nott'm Forest,West Ham,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Nott'm Forest,False,Aston Villa,2.3,0.29
Jamie McDonnell,Nott'm Forest,Aston Villa,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Nott'm Forest,True,Liverpool,-3.15,0.18
Jamie McDonnell,Nott'm Forest,Liverpool,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Nott'm Forest,False,Brighton,0.45,-0.6
Jamie McDonnell,Nott'm Forest,Brighton,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Nott'm Forest,False,Luton,,
Jamie McDonnell,Nott'm Forest,Luton,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Nott'm Forest,True,Crystal Palace,-1.59,0.88
Jamie McDonnell,Nott'm Forest,Crystal Palace,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Nott'm Forest,True,Fulham,0.28,-0.13
Jamie McDonnell,Nott'm Forest,Fulham,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Nott'm Forest,False,Tottenham,1.18,-0.36
Jamie McDonnell,Nott'm Forest,Tottenham,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Nott'm Forest,True,Wolverhampton,-1.1,0.05
Jamie McDonnell,Nott'm Forest,Wolverhampton,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Nott'm Forest,False,Everton,0.64,-0.24
Jamie McDonnell,Nott'm Forest,Everton,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Nott'm Forest,True,Manchester City,-1.69,-0.96
Jamie McDonnell,Nott'm Forest,Manchester City,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Nott'm Forest,False,Sheffield,,-0.61
Jamie McDonnell,Nott'm Forest,Sheffield,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Nott'm Forest,True,Chelsea,0.67,-0.25
Jamie McDonnell,Nott'm Forest,Chelsea,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Nott'm Forest,False,Burnley,,0.0
Jamie McDonnell,Nott'm Forest,Burnley,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,,Liverpool,False,Ipswich Town,,
