name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Fred Onyedinma,MID,Luton,0.0,0,0,0,0.0,0.0,4,0,0,0.0,0,Brighton,0,0,0,0,False,0
Fred Onyedinma,MID,Luton,0.0,0,0,0,0.0,0.0,92,0,0,0.0,0,Aston Villa,0,0,0,0,False,0
Fred Onyedinma,MID,Luton,0.0,0,0,0,0.0,0.0,105,0,0,0.0,0,Liverpool,0,0,0,0,True,0
Fred Onyedinma,MID,Luton,0.0,0,0,0,0.0,0.0,118,0,0,0.0,0,Manchester United,0,0,0,0,False,0
Fred Onyedinma,MID,Luton,0.0,0,0,0,0.0,0.0,125,0,0,0.0,0,Crystal Palace,0,0,0,0,True,0
Fred Onyedinma,MID,Luton,0.0,0,0,0,0.0,0.0,133,0,0,0.0,0,Brentford,0,0,0,0,False,0
Fred Onyedinma,MID,Luton,0.0,0,0,0,0.0,0.0,146,0,0,0.0,0,Arsenal,0,0,0,0,True,0
Fred Onyedinma,MID,Luton,0.0,0,0,0,0.0,0.0,156,0,0,0.0,0,Manchester City,0,0,0,0,True,0
Fred Onyedinma,MID,Luton,0.0,0,0,0,0.0,0.0,175,0,0,0.0,0,Newcastle United,0,0,0,0,True,0
Fred Onyedinma,MID,Luton,0.0,0,0,0,0.0,0.0,190,0,0,0.0,0,Sheffield,0,0,0,0,False,0
Fred Onyedinma,MID,Luton,0.0,0,0,0,0.0,0.0,195,0,0,0.0,0,Chelsea,0,0,0,0,True,0
Fred Onyedinma,MID,Luton,0.0,0,0,0,0.0,0.0,205,0,0,0.0,0,Burnley,0,0,0,0,False,0
Fred Onyedinma,MID,Luton,0.0,0,0,0,0.0,0.0,214,0,0,0.0,0,Brighton,0,0,0,0,True,0
Fred Onyedinma,MID,Luton,0.0,0,0,0,0.0,0.0,229,0,0,0.0,0,Newcastle United,0,0,0,0,False,0
Fred Onyedinma,MID,Luton,0.0,0,0,0,0.0,0.0,235,0,0,0.0,0,Sheffield,0,0,0,0,True,0
Fred Onyedinma,MID,Luton,0.0,0,0,0,0.0,0.0,245,0,0,0.0,0,Manchester United,0,0,0,0,True,0
Fred Onyedinma,MID,Luton,0.0,0,0,0,0.0,0.0,257,0,0,0.0,0,Liverpool,0,0,0,0,False,0
Fred Onyedinma,MID,Luton,0.0,0,0,0,0.0,0.0,265,0,0,0.0,0,Aston Villa,0,0,0,0,True,0
Fred Onyedinma,MID,Luton,0.0,0,0,0,0.0,0.0,276,0,0,0.0,0,Crystal Palace,0,0,0,0,False,0
Fred Onyedinma,MID,Luton,0.0,0,0,0,0.0,0.0,162,0,0,0.0,0,Bournemouth,0,0,0,0,False,0
Fred Onyedinma,MID,Luton,0.0,0,0,0,0.0,0.0,287,0,0,0.0,0,Nottingham Forest,0,0,0,0,True,0
Fred Onyedinma,MID,Luton,0.0,0,0,0,0.0,0.0,26,0,0,0.0,0,Chelsea,0,0,0,0,False,0
Fred Onyedinma,MID,Luton,0.0,0,0,0,0.0,0.0,300,1,0,0.0,16,Tottenham,0,0,0,1,False,0
Fred Onyedinma,MID,Luton,-1.1,0,0,0,0.0,0.0,301,2,0,1.4,74,Arsenal,0,0,1,1,False,1
Fred Onyedinma,MID,Luton,0.0,0,0,0,0.03,0.08,316,0,0,5.4,28,Bournemouth,0,0,0,1,True,0
Fred Onyedinma,MID,Luton,-0.3,0,0,0,0.07,0.0,327,4,0,2.5,87,Manchester City,0,0,1,2,False,0
Fred Onyedinma,MID,Luton,0.7,0,0,0,0.0,0.0,336,4,0,1.5,55,Brentford,0,0,0,1,True,0
Fred Onyedinma,MID,Luton,0.7,0,0,0,0.0,0.0,350,0,0,0.0,2,Wolverhampton,0,0,0,1,False,0
Fred Onyedinma,MID,Luton,1.0,0,0,0,0.01,0.0,358,1,0,1.6,69,Everton,0,0,1,2,True,0
Fred Onyedinma,MID,Luton,1.0,0,0,0,0.31,0.07,369,2,0,1.7,72,West Ham,0,0,1,2,False,0
Fred Onyedinma,MID,Luton,0.7,0,0,0,0.0,0.0,378,0,0,0.0,0,Fulham,0,0,0,0,True,0
Fred Onyedinma,MID,Luton,0.0,0,0,0,0.0,0.0,38,0,0,0.0,0,West Ham,0,0,0,0,True,0
Fred Onyedinma,MID,Luton,0.0,0,0,0,0.0,0.0,44,0,0,0.0,0,Fulham,0,0,0,0,False,0
Fred Onyedinma,MID,Luton,0.0,0,0,0,0.0,0.0,58,0,0,0.0,0,Wolverhampton,0,0,0,0,True,0
Fred Onyedinma,MID,Luton,0.0,0,0,0,0.0,0.0,63,0,0,0.0,0,Everton,0,0,0,0,False,0
Fred Onyedinma,MID,Luton,0.0,0,0,0,0.0,0.0,15,0,0,0.0,0,Burnley,0,0,0,0,True,0
Fred Onyedinma,MID,Luton,0.0,0,0,0,0.0,0.0,77,0,0,0.0,0,Tottenham,0,0,0,0,True,0
Fred Onyedinma,MID,Luton,0.0,0,0,0,0.0,0.0,88,0,0,0.0,0,Nottingham Forest,0,0,0,0,False,0
