name,position,team,xP,assists,bonus,expected_assists,expected_goals,fixture,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Rhian Brewster,FWD,Sheffield Utd,0.2,0,0,0.0,0.0,7,0,0.0,0,Crystal Palace,0,0,0,0,True,0
Rhian Brewster,FWD,Sheffield Utd,0.0,0,0,0.0,0.0,91,0,1.0,58,Arsenal,0,0,1,1,False,0
Rhian Brewster,FWD,Sheffield Utd,0.5,0,0,0.01,0.0,109,0,0.8,45,Wolverhampton,0,0,1,1,True,0
Rhian Brewster,FWD,Sheffield Utd,0.0,0,0,0.0,0.0,114,0,0.0,0,Brighton,0,0,0,0,False,0
Rhian Brewster,FWD,Sheffield Utd,0.0,0,0,0.0,0.0,129,0,0.0,0,Bournemouth,0,0,0,0,True,0
Rhian Brewster,FWD,Sheffield Utd,0.0,0,0,0.0,0.0,134,0,0.0,0,Burnley,0,0,0,0,False,0
Rhian Brewster,FWD,Sheffield Utd,-0.5,0,0,0.0,0.0,147,0,0.0,0,Liverpool,0,0,0,0,True,0
Rhian Brewster,FWD,Sheffield Utd,-0.2,0,0,0.0,0.0,158,0,0.0,0,Brentford,0,0,0,0,True,0
Rhian Brewster,FWD,Sheffield Utd,-0.1,0,0,0.0,0.0,165,0,0.0,0,Chelsea,0,0,0,0,False,0
Rhian Brewster,FWD,Sheffield Utd,-0.2,0,0,0.0,0.0,171,0,0.0,0,Aston Villa,0,0,0,0,False,0
Rhian Brewster,FWD,Sheffield Utd,0.1,0,0,0.0,0.0,190,0,0.1,4,Luton,0,0,0,1,True,0
Rhian Brewster,FWD,Sheffield Utd,0.0,0,0,0.0,0.0,17,0,0.0,0,Nottingham Forest,0,0,0,0,False,0
Rhian Brewster,FWD,Sheffield Utd,-1.2,0,0,0.0,0.0,196,0,0.3,23,Manchester City,0,0,0,1,False,0
Rhian Brewster,FWD,Sheffield Utd,-0.5,0,0,0.0,0.0,210,0,0.0,10,West Ham,0,1,0,-2,True,0
Rhian Brewster,FWD,Sheffield Utd,0.0,0,0,0.0,0.0,212,0,0.0,0,Crystal Palace,0,0,0,0,False,0
Rhian Brewster,FWD,Sheffield Utd,0.0,0,0,0.0,0.0,230,0,0.0,0,Aston Villa,0,0,0,0,True,0
Rhian Brewster,FWD,Sheffield Utd,-0.2,0,0,0.0,0.01,235,0,0.0,9,Luton,0,0,0,1,False,0
Rhian Brewster,FWD,Sheffield Utd,0.0,0,0,0.0,0.0,249,0,0.1,11,Brighton,0,0,0,1,True,0
Rhian Brewster,FWD,Sheffield Utd,0.0,0,0,0.01,0.23,260,0,7.0,81,Wolverhampton,0,0,1,2,False,0
Rhian Brewster,FWD,Sheffield Utd,-0.5,0,0,0.0,0.0,269,0,0.0,0,Arsenal,0,0,0,0,True,0
Rhian Brewster,FWD,Sheffield Utd,0.0,0,0,0.0,0.0,273,0,0.0,0,Bournemouth,0,0,0,0,False,0
Rhian Brewster,FWD,Sheffield Utd,0.0,0,0,0.0,0.0,30,0,0.0,0,Manchester City,0,0,0,0,True,0
Rhian Brewster,FWD,Sheffield Utd,0.0,0,0,0.0,0.0,299,0,0.0,0,Fulham,0,0,0,0,True,0
Rhian Brewster,FWD,Sheffield Utd,0.0,0,0,0.0,0.0,308,0,0.0,0,Liverpool,0,0,0,0,False,0
Rhian Brewster,FWD,Sheffield Utd,0.0,0,0,0.0,0.0,318,0,0.0,0,Chelsea,0,0,0,0,True,0
Rhian Brewster,FWD,Sheffield Utd,0.0,0,0,0.0,0.0,323,0,0.0,0,Brentford,0,0,0,0,False,0
Rhian Brewster,FWD,Sheffield Utd,-0.1,0,0,0.0,0.0,338,0,0.0,0,Burnley,0,0,0,0,True,0
Rhian Brewster,FWD,Sheffield Utd,-0.1,0,0,0.0,0.0,288,0,0.0,0,Manchester United,0,0,0,0,False,0
Rhian Brewster,FWD,Sheffield Utd,-0.1,0,0,0.0,0.0,346,0,0.0,0,Newcastle United,0,0,0,0,False,0
Rhian Brewster,FWD,Sheffield Utd,-0.1,0,0,0.0,0.0,360,0,0.0,0,Nottingham Forest,0,0,0,0,True,0
Rhian Brewster,FWD,Sheffield Utd,-0.3,0,0,0.02,0.0,363,0,0.4,9,Everton,0,0,0,1,False,0
Rhian Brewster,FWD,Sheffield Utd,-0.5,0,0,0.0,0.06,380,0,0.0,28,Tottenham,0,0,0,1,True,0
Rhian Brewster,FWD,Sheffield Utd,0.0,0,0,0.0,0.0,40,0,0.0,0,Everton,0,0,0,0,True,0
Rhian Brewster,FWD,Sheffield Utd,0.0,0,0,0.0,0.0,48,0,0.0,0,Tottenham,0,0,0,0,False,0
Rhian Brewster,FWD,Sheffield Utd,0.0,0,0,0.0,0.0,60,0,0.0,0,Newcastle United,0,0,0,0,True,0
Rhian Brewster,FWD,Sheffield Utd,-0.2,0,0,0.02,0.0,69,0,2.1,11,West Ham,0,0,0,1,False,0
Rhian Brewster,FWD,Sheffield Utd,0.2,0,0,0.0,0.0,76,0,0.0,11,Fulham,0,0,0,1,False,0
Rhian Brewster,FWD,Sheffield Utd,0.0,0,0,0.02,0.03,89,0,1.5,38,Manchester United,0,0,0,1,True,0
