name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Malo Gusto,Chelsea,Liverpool,2023-08-13,True,14,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0,0.04,0,0.91,1.0,0.0,14.0,0.0,0,0,0,0,1.0,Chelsea,False,West Ham,,-0.22
Malo Gusto,Chelsea,West Ham,2023-08-20,False,82,0.0,0.02,0.0,0.0,1,1.0,0.0,3.2,0,0,2,0.9,1,1.69,1.0,0.01,48.0,0.0,0,0,0,0,14.0,Chelsea,True,Luton,,
Malo Gusto,Chelsea,Luton,2023-08-25,True,90,0.0,0.02,2.0,0.61,14,1.0,2.0,6.7,2,1,0,0.43,1,3.48,5.33,0.68,62.0,0.33,0,0,0,0,2.0,Chelsea,True,Nottingham Forest,,1.55
Malo Gusto,Chelsea,Nottingham Forest,2023-09-02,True,76,0.0,0.0,0.0,0.0,2,0.0,0.0,2.9,0,0,1,0.64,1,10.6,4.5,0.51,65.5,0.25,0,0,0,0,6.0,Chelsea,False,Bournemouth,,0.19
Malo Gusto,Chelsea,Bournemouth,2023-09-17,False,90,0.0,0.02,0.0,0.0,6,1.0,0.0,2.3,0,1,0,1.19,1,12.17,4.8,0.41,70.4,0.4,0,0,0,0,-2.0,Chelsea,True,Aston Villa,,0.64
Malo Gusto,Chelsea,Aston Villa,2023-09-24,True,57,0.0,0.0,0.0,0.1,-2,0.0,1.0,2.4,0,0,1,1.9,1,14.52,4.2,0.41,68.17,0.33,0,0,0,0,0.0,Chelsea,False,Fulham,,0.86
Malo Gusto,Chelsea,Fulham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,9.26,4.0,0.41,58.43,0.33,0,0,0,0,0.0,Chelsea,False,Burnley,,0.0
Malo Gusto,Chelsea,Burnley,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,7.29,1.2,0.0,51.12,0.33,0,0,0,0,1.0,Chelsea,True,Arsenal,,-0.11
Malo Gusto,Chelsea,Arsenal,2023-10-21,True,90,0.0,0.05,0.0,0.0,1,1.0,0.0,1.4,0,0,2,1.06,1,7.35,1.0,0.01,55.44,0.29,0,0,0,0,0.0,Chelsea,True,Brentford,,0.79
Malo Gusto,Chelsea,Brentford,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,7.57,-0.2,0.01,49.9,0.29,0,0,0,0,0.0,Chelsea,False,Tottenham,,-0.36
